Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
49	-1486.097	-1947.032	460.9352	0.0282246	0.304998	0.267196	0.173898	0.0309666	0.0618126	0.231681	0.247885	0.0157338	0.20589	0.205611	0.00877419	0.0093163	0.0150858	0.0123836	0.00611887	0.00849046	0.00375544	0.00516477	0.0172258	0.0125726	0.00645522	0.143804	0.0503932	0.0378522	0.189876	0.163194	0.038729	0.0501704	0.0538279	0.00895709	0.187291	0.075905	0.0369988	0.314314	0.282282	0.186281	0.0370855	0.0703031	0.235437	0.25305	0.0329596	0.218463	0.212066	0.00964259	0.00444205	0.0267968	0.0120583	0.000274741	0.00733751	0.00422905	0.00555431	0.0344739	0.00506803	0.00282244	0.00277764	0.00498618	0.0173839	0.0036004	0.00680942	0.010965	0.0104297	0.01348	0.0287897	0.0121737	0.00653011	0.0161492	0.00147573	0.000456158	0.0188739	0.00135387	0.0109514	0.0061565	0.00564802	0.0078997	0.000395962	0.0041926	0.00303337	0.000129399	0.0101272	0.00682134	0.00621186	0.00146153	0.0046884	0.00595528	0.00941072	0.00986281	0.00465814	0.0137336	0.00384554	0.00207242	0.000487409	0.00302081	0.00216991	0.0148324	0.00991668	0.00360667	0.00163043	0.0102261	0.00206286	0.00306909	0.00761098	0.0143154	0.0218709	0.00875386	0.000960318	0.00293091	0.00213556	0.00872364	0.000201261	0.0511413	0.00789455	0.0305436	0.00208764	0.00192271	0.00623692	0.0101784	0.00872685	0.00898654	0.00313714	0.00224195	0.00438886	0.00224882	0.00274703	0.0100187	0.00201697	0.00498729	0.00133561	0.0148004	0.00604339	0.00171907	0.0351884	0.00102554	0.00516983	0.00475573	0.0144532	0.00138194	0.00374223	0.00153273	0.00522042	0.025118	0.0100576	0.00310673	0.0111827	0.0174087	0.00683097	0.000413821	0.014393	0.0086677	0.000789639	0.00953445	0.0044472	0.0091764	0.0289367
50	-1486.968	-1946.505	459.5371	0.0278145	0.32095	0.294731	0.166822	0.0365331	0.0603363	0.244524	0.231426	0.00984365	0.202588	0.204572	0.00978474	0.00941449	0.0129078	0.012944	0.0049547	0.00948192	0.00378504	0.00598217	0.0187318	0.0123115	0.00825779	0.142734	0.0500184	0.0375706	0.188464	0.16198	0.0458792	0.0497972	0.0534275	0.00889046	0.185898	0.0753404	0.0375992	0.330364	0.307639	0.179766	0.0414878	0.0698182	0.248309	0.237408	0.0285755	0.214899	0.21283	0.0085473	0.00520128	0.0286959	0.0120583	0.000268743	0.00692395	0.00389315	0.00584995	0.0377567	0.00435157	0.0027473	0.00270241	0.00508973	0.0192365	0.00343204	0.00637827	0.010965	0.0111112	0.0141944	0.0262056	0.0128849	0.00692025	0.0190081	0.0013537	0.000470183	0.0183475	0.00133849	0.0108731	0.00664957	0.00542281	0.00746395	0.00043899	0.00444955	0.00303337	0.000119639	0.0106462	0.00687395	0.00656045	0.00151714	0.0048798	0.00602905	0.00894418	0.0100562	0.00494545	0.0154038	0.00418641	0.00243294	0.000562923	0.00327137	0.00196116	0.0121779	0.00991668	0.00342437	0.00152572	0.0112534	0.00209848	0.00326486	0.00695684	0.01528	0.0218072	0.00806889	0.00107317	0.00276611	0.0019332	0.00836327	0.000190046	0.0479275	0.00949051	0.0338014	0.00186058	0.00188226	0.00596908	0.0103719	0.00872685	0.00973931	0.00267785	0.00256922	0.00412833	0.00236632	0.00229272	0.00950457	0.00183054	0.00475291	0.00133561	0.0154013	0.00659558	0.00183413	0.0417061	0.000973757	0.00484055	0.00453875	0.0135996	0.00135791	0.0037767	0.00124677	0.00436573	0.0227462	0.00796324	0.00311493	0.00816761	0.0174473	0.00733721	0.000470662	0.0146257	0.0101045	0.000800657	0.00922433	0.0044901	0.00854987	0.0286392
51	-1489.601	-1949.049	459.4487	0.028968	0.320404	0.373273	0.186164	0.035683	0.0513968	0.241536	0.262116	0.00880758	0.195178	0.182387	0.0102907	0.0100545	0.0131562	0.0114364	0.00459172	0.00948192	0.00378708	0.00569239	0.0200666	0.014494	0.00825779	0.142734	0.0500184	0.0375706	0.188464	0.16198	0.0458792	0.0497972	0.0534275	0.00889046	0.185898	0.0753404	0.0392587	0.330459	0.38643	0.197601	0.0402747	0.0608787	0.245323	0.267808	0.0288742	0.209672	0.190645	0.00835175	0.00463322	0.0270975	0.0126956	0.000228397	0.00803117	0.00361917	0.00588057	0.0419019	0.00485554	0.00308367	0.00266934	0.00411392	0.0230623	0.00342638	0.00657431	0.0109526	0.0121269	0.014176	0.0258581	0.0110263	0.00729121	0.0144408	0.0013566	0.000372494	0.0167352	0.00139812	0.00999043	0.00664957	0.00622736	0.00823608	0.000469026	0.00455935	0.00303337	9.97679e-05	0.00982556	0.00662876	0.00774517	0.00153821	0.00533206	0.00543388	0.0083181	0.00851851	0.00442727	0.0184845	0.00427551	0.00276432	0.000521568	0.00307483	0.00220904	0.0116197	0.00965497	0.00299107	0.00185321	0.0118165	0.00212802	0.00351889	0.00676409	0.0140421	0.0258339	0.00701997	0.000997841	0.00275845	0.00185253	0.00748682	0.000183744	0.040328	0.0107439	0.0379064	0.00171275	0.00202833	0.00596908	0.00955029	0.00861794	0.0123109	0.00299746	0.00243689	0.00387287	0.00239245	0.00218527	0.0107752	0.00172969	0.00474157	0.00137044	0.0138475	0.00621014	0.00194486	0.0424007	0.000973757	0.00509493	0.00449866	0.0141223	0.00130027	0.00326666	0.00108278	0.00508975	0.0220982	0.00799047	0.00317191	0.00748701	0.0190165	0.00667052	0.000446388	0.0146258	0.0104453	0.000824201	0.00756086	0.00424737	0.00903642	0.0263437
52	-1488.83	-1949.344	460.5142	0.0306713	0.333953	0.374477	0.239375	0.0325304	0.0457992	0.247514	0.263922	0.00811297	0.196672	0.196472	0.010072	0.00957672	0.0119526	0.00833778	0.00402424	0.00936449	0.00321746	0.00728773	0.0212217	0.0130007	0.00820243	0.142734	0.0500184	0.0375706	0.188464	0.16198	0.0458792	0.0497972	0.0534275	0.00889046	0.185898	0.0753404	0.0407433	0.34353	0.38643	0.247712	0.0365546	0.0551637	0.250732	0.27121	0.0293347	0.209672	0.204674	0.00835175	0.00379261	0.0278373	0.0137983	0.00020807	0.0079162	0.00395442	0.00672212	0.0419019	0.00485554	0.00306764	0.0024837	0.00413988	0.0206155	0.00361525	0.00760285	0.0109526	0.0147766	0.0143207	0.0246767	0.0114498	0.00857421	0.0138494	0.00141882	0.000422022	0.0166884	0.00162612	0.0105347	0.00713025	0.00608338	0.00730384	0.000487611	0.00463319	0.00344478	9.68818e-05	0.0095588	0.00718126	0.00689882	0.00153821	0.00568476	0.00483317	0.0083181	0.00803305	0.00442727	0.0182161	0.00403647	0.00244582	0.000437459	0.00336798	0.00210228	0.011518	0.00915012	0.00357936	0.00174881	0.0114656	0.00208542	0.00297037	0.00670127	0.0150751	0.0292108	0.00735493	0.000791389	0.00296319	0.0020321	0.00913156	0.000213346	0.0348676	0.0105632	0.0350125	0.00192692	0.00207616	0.00656924	0.00956431	0.00868936	0.0135229	0.00350911	0.00225984	0.00344553	0.00216396	0.00242143	0.010849	0.001765	0.00466801	0.00142856	0.0146298	0.00621014	0.0022008	0.0411131	0.000848207	0.00533935	0.00441032	0.0143359	0.00129653	0.00303646	0.00100638	0.00469664	0.0239561	0.00693798	0.00294059	0.00738192	0.0163979	0.00654841	0.000413579	0.0118348	0.0112088	0.000971728	0.00782009	0.00338833	0.0079629	0.0265587
53	-1487.985	-1948.801	460.8163	0.0355195	0.378508	0.385227	0.251277	0.0248118	0.0425774	0.246728	0.256008	0.00948174	0.21571	0.225709	0.0101867	0.01032	0.0119808	0.00887136	0.00390192	0.00802327	0.00349757	0.006982	0.0174511	0.0155707	0.00765174	0.142734	0.0500184	0.0375706	0.188464	0.16198	0.0458792	0.0497972	0.0534275	0.00889046	0.185898	0.0753404	0.0457062	0.388828	0.397208	0.260148	0.0287137	0.0506007	0.250226	0.26299	0.0269328	0.23128	0.23336	0.00913045	0.00451492	0.0216587	0.0116185	0.000197258	0.00652457	0.00436664	0.00662135	0.0381554	0.00495092	0.00323718	0.00228351	0.0035314	0.0219615	0.00339733	0.00798761	0.0120182	0.0145123	0.0149096	0.0254608	0.0107282	0.00807356	0.014185	0.00145233	0.000394543	0.0124945	0.00172348	0.0105347	0.00774859	0.00674143	0.00827644	0.000468363	0.00471728	0.00362024	0.000102946	0.00927763	0.00784564	0.00716032	0.00153821	0.00689772	0.0055677	0.00707182	0.00836185	0.00455569	0.0187965	0.00353854	0.00243646	0.000420006	0.00327478	0.00197735	0.0127781	0.00860187	0.00409189	0.00184443	0.0112636	0.00249435	0.00287379	0.00631322	0.0160938	0.0308019	0.00799875	0.000868892	0.00298713	0.00214641	0.0094858	0.000219523	0.0353772	0.00881415	0.0343562	0.00226588	0.00212374	0.00634011	0.0114742	0.00865329	0.0129024	0.00345333	0.00248616	0.00373025	0.00204557	0.00252359	0.010849	0.001765	0.00546389	0.00133238	0.0158606	0.005268	0.00222169	0.042605	0.000789692	0.00533935	0.00342744	0.0132941	0.0013836	0.0031213	0.0011198	0.00516597	0.0288197	0.00684196	0.00280939	0.00700283	0.0160895	0.00527142	0.000430343	0.012712	0.011961	0.000977906	0.00789511	0.00307475	0.00719409	0.0242371
54	-1488.709	-1950.055	461.3454	0.035669	0.389717	0.389583	0.251888	0.027308	0.0439782	0.263941	0.274548	0.0137098	0.239381	0.200912	0.0100407	0.0106692	0.0126903	0.00826015	0.00422503	0.00666904	0.00295185	0.00673286	0.017581	0.0151926	0.00806035	0.142734	0.0500184	0.0375706	0.188464	0.16198	0.0458792	0.0497972	0.0534275	0.00889046	0.185898	0.0753404	0.0457097	0.400386	0.402273	0.260148	0.031533	0.0506472	0.266893	0.281281	0.0312907	0.254574	0.208972	0.00981215	0.00498527	0.020508	0.0130129	0.000220032	0.0061484	0.00442625	0.00581773	0.0311919	0.00540812	0.00378599	0.00251202	0.00375538	0.0196813	0.00280658	0.00824169	0.0112497	0.014656	0.0164389	0.0270958	0.0125757	0.00790461	0.0141748	0.00153287	0.000308195	0.0131867	0.00148553	0.012223	0.00842912	0.00789008	0.00827644	0.000433343	0.00560398	0.00325753	9.18628e-05	0.00946845	0.00772107	0.00720043	0.00140243	0.00651949	0.00491934	0.00608944	0.00838032	0.00378595	0.0184764	0.00357476	0.00243646	0.000400148	0.00337449	0.00203877	0.0109266	0.00723814	0.00460535	0.00197896	0.012697	0.0020984	0.00246569	0.00681866	0.0185661	0.0282722	0.00769931	0.00096725	0.00310689	0.00208853	0.00933243	0.000198976	0.0387634	0.00850146	0.0309046	0.00254577	0.00244151	0.00769675	0.0108952	0.00910562	0.0138324	0.00458944	0.00280129	0.00405176	0.00212019	0.00230633	0.00959687	0.00203814	0.00546389	0.00133238	0.0158201	0.00527893	0.00212463	0.042605	0.000672648	0.00457331	0.0042727	0.0145848	0.00145166	0.00288152	0.00108084	0.00616319	0.0263589	0.00586032	0.00289672	0.00629667	0.0176444	0.00463338	0.00042292	0.0110824	0.0128339	0.00105331	0.00694398	0.00302525	0.00711404	0.0231791
55	-1486.736	-1950.386	463.6506	0.0369802	0.379875	0.364175	0.263503	0.0202608	0.0334518	0.26863	0.265116	0.00976434	0.242473	0.199126	0.00916074	0.0116627	0.0129957	0.00870827	0.00397658	0.00764875	0.00265162	0.00681972	0.0190713	0.0151926	0.00741015	0.127056	0.154362	0.033444	0.167763	0.144189	0.04084	0.0443276	0.0475592	0.00791396	0.16548	0.0670652	0.0461409	0.391538	0.37717	0.272211	0.0242373	0.0411005	0.271281	0.271935	0.0288356	0.257666	0.206536	0.0104861	0.00452875	0.0192263	0.0129621	0.000232259	0.00760169	0.00363226	0.00524964	0.0311919	0.00497367	0.00393813	0.00226889	0.00448122	0.019444	0.00279333	0.00819532	0.00961809	0.0145086	0.0143176	0.0285789	0.0117365	0.0078023	0.0155577	0.00143019	0.000299689	0.0110178	0.00130117	0.0111887	0.0072388	0.00945771	0.0094587	0.000420485	0.00536887	0.0027275	9.62277e-05	0.0101569	0.00809155	0.00734161	0.0014171	0.00529918	0.00604262	0.00652677	0.0073418	0.00432809	0.0202455	0.00331828	0.00253809	0.000442286	0.0031948	0.00185839	0.00966659	0.0065726	0.00355667	0.00210272	0.0106536	0.0015264	0.0032209	0.00605857	0.0183986	0.0302878	0.00746633	0.00086942	0.00304099	0.00209883	0.010043	0.000184842	0.0386434	0.00835712	0.0272042	0.00255138	0.00238229	0.00769675	0.012374	0.00842402	0.0102768	0.00443517	0.00284463	0.0037266	0.00216783	0.00308367	0.0112741	0.00221448	0.00580888	0.00122957	0.015875	0.00527893	0.00232734	0.0433806	0.000763995	0.00472873	0.00523423	0.0140084	0.00142038	0.00317061	0.00107757	0.0052962	0.023896	0.00612993	0.00280543	0.00681908	0.0177418	0.00463338	0.000429488	0.0114681	0.0119133	0.00109696	0.00788116	0.00319513	0.00773066	0.0205021
56	-1484.36	-1949.242	464.8819	0.0377772	0.346998	0.379613	0.263661	0.0201396	0.0381012	0.279388	0.268159	0.00951982	0.227301	0.22662	0.00806424	0.0108852	0.0113063	0.00797659	0.00411876	0.00663909	0.00244425	0.00710033	0.0216119	0.0134619	0.00614897	0.117654	0.142939	0.0309691	0.155349	0.133519	0.111818	0.0410473	0.0440398	0.00732832	0.153234	0.0621023	0.0458414	0.357883	0.390919	0.271637	0.0242583	0.0447403	0.281832	0.275259	0.0311317	0.240763	0.232769	0.00962142	0.00443937	0.0193715	0.014475	0.000203005	0.00688248	0.0037718	0.00535344	0.0298026	0.00559227	0.00393813	0.00207019	0.00420426	0.0239623	0.00305089	0.00904877	0.00888177	0.0123295	0.0152499	0.0295033	0.0105968	0.00722112	0.0161513	0.00146477	0.000315301	0.0113184	0.0011787	0.0126353	0.00660162	0.0102819	0.0100841	0.000381291	0.00472876	0.00229269	9.408e-05	0.0101569	0.00848324	0.00627871	0.00140718	0.00501247	0.00706268	0.00622634	0.00586065	0.00427964	0.0176854	0.00344254	0.00263754	0.000473517	0.00375499	0.00177858	0.00943072	0.0068866	0.00398948	0.00210694	0.0103451	0.00133242	0.00316038	0.00485067	0.0187718	0.0259447	0.00682621	0.00107948	0.0026974	0.00232018	0.00826418	0.00020628	0.0353856	0.00881496	0.023869	0.00261363	0.00251311	0.0102897	0.0127441	0.0105001	0.00980719	0.00463247	0.00276733	0.00316632	0.00170288	0.00309618	0.0104024	0.00237899	0.00584846	0.00119766	0.0169126	0.00444561	0.00232734	0.0479601	0.00070169	0.00503576	0.00446366	0.0157208	0.00128425	0.00314061	0.00110583	0.00485361	0.0242718	0.00655057	0.00263359	0.00704266	0.0178435	0.00458368	0.000456647	0.0114681	0.011662	0.00141842	0.00804503	0.00420533	0.0062709	0.0196669
57	-1482.981	-1947.698	464.7176	0.0383933	0.32446	0.339337	0.296519	0.0156699	0.0387037	0.274421	0.282517	0.00516139	0.209647	0.226671	0.007721	0.0119892	0.0113063	0.0080205	0.0047709	0.00603658	0.00312218	0.00654542	0.021547	0.0127153	0.00609813	0.117654	0.142939	0.0309691	0.155349	0.133519	0.111818	0.0410473	0.0440398	0.00732832	0.153234	0.0621023	0.0461143	0.336449	0.350643	0.30454	0.0204408	0.0447403	0.277543	0.289063	0.0267084	0.222362	0.232769	0.0098457	0.00506427	0.0211558	0.0159485	0.000225424	0.00861272	0.00363186	0.00562717	0.0320842	0.00553043	0.00358054	0.0019098	0.00428285	0.0239623	0.00305089	0.00888229	0.0103988	0.0112269	0.0158594	0.0296049	0.00984049	0.00742795	0.0157344	0.00156049	0.000315301	0.0132828	0.00114318	0.0127209	0.00641391	0.0102022	0.0101141	0.000411473	0.00475048	0.00270591	0.000103349	0.0104732	0.00845	0.00629305	0.00152513	0.00446268	0.00700849	0.005768	0.00635636	0.00421043	0.0172176	0.0035998	0.00230066	0.00045261	0.00353445	0.00197421	0.00914293	0.00672203	0.00398948	0.00215311	0.0100525	0.00139269	0.00318087	0.00482913	0.0202892	0.0244269	0.0071366	0.000954236	0.0031207	0.00223014	0.00768252	0.000215533	0.0353856	0.0093176	0.0227184	0.00217769	0.00231545	0.0105442	0.0146212	0.0105001	0.00902087	0.00378612	0.003227	0.00365344	0.00211405	0.00357474	0.00920813	0.00191357	0.00620936	0.00112251	0.0178172	0.00498915	0.00222376	0.0435075	0.000698846	0.00541056	0.00454424	0.0128151	0.00121438	0.00290203	0.00109288	0.00504856	0.0221371	0.00780634	0.00239631	0.00615853	0.0188008	0.00544961	0.000483236	0.0126572	0.0119929	0.00144146	0.00695472	0.00398661	0.0058754	0.0203113
58	-1482.284	-1946.131	463.8465	0.0431281	0.389761	0.324714	0.303456	0.0159403	0.0421883	0.294915	0.332688	0.00752721	0.206803	0.244347	0.00755416	0.0119892	0.011204	0.00843918	0.00508707	0.00512751	0.00306122	0.00654542	0.021547	0.013523	0.00574336	0.0976909	0.146173	0.0316698	0.158864	0.13654	0.114348	0.041976	0.0450362	0.00749413	0.156701	0.0635074	0.0506823	0.40175	0.335918	0.311895	0.0210274	0.0473158	0.297976	0.339234	0.0290742	0.220326	0.250091	0.0111798	0.00514569	0.0176052	0.0185375	0.000209115	0.00932956	0.00340367	0.00578614	0.0335066	0.0054823	0.00322687	0.00195291	0.0046789	0.0225817	0.00309614	0.00966196	0.0113522	0.00937896	0.0136924	0.0306083	0.00942518	0.00816974	0.0163346	0.00174303	0.000321647	0.0107798	0.00106963	0.0110022	0.00608762	0.0103897	0.0111143	0.00041669	0.00456459	0.00311017	0.000103349	0.0107519	0.0091884	0.00570954	0.00141619	0.00451375	0.00737132	0.00597314	0.00606818	0.00458339	0.0184988	0.00270861	0.00232057	0.00039117	0.00355736	0.00180716	0.00745928	0.00831377	0.00355406	0.00200402	0.0112245	0.00130742	0.00336047	0.00522903	0.024356	0.0222658	0.00712783	0.00104513	0.00260371	0.00231444	0.00647578	0.000215533	0.0410936	0.00935438	0.0213926	0.00219938	0.00216273	0.00999164	0.0153477	0.0130509	0.00902087	0.00396125	0.0030285	0.00359531	0.00211405	0.00368267	0.0103719	0.00183032	0.00515781	0.00113336	0.0165678	0.00596001	0.00224384	0.0420646	0.000698846	0.00486386	0.00466998	0.0123997	0.00102257	0.002848	0.00106684	0.00456631	0.0226804	0.00662205	0.00256563	0.0059434	0.0172516	0.00641177	0.000449171	0.0130717	0.0121661	0.0017044	0.00719553	0.00414454	0.00637011	0.0175654
59	-1483.425	-1949.264	465.8392	0.0418155	0.389761	0.383637	0.325882	0.015454	0.0340904	0.320813	0.343412	0.00788842	0.218453	0.242669	0.00733758	0.0119892	0.0119965	0.00878648	0.0047641	0.00546365	0.00304825	0.00522875	0.0187724	0.0136455	0.0050928	0.0976909	0.146173	0.0316698	0.158864	0.13654	0.114348	0.041976	0.0450362	0.00749413	0.156701	0.0635074	0.0491531	0.40175	0.395633	0.334668	0.0202181	0.0395541	0.323861	0.34864	0.0266608	0.232098	0.247762	0.011798	0.00579091	0.0171449	0.0190264	0.000246882	0.0101591	0.00315574	0.00565255	0.0286108	0.00572735	0.00351569	0.00195291	0.00408387	0.025302	0.00345422	0.00931777	0.0113076	0.00835348	0.0112652	0.0296614	0.00974386	0.0090197	0.0176431	0.00161442	0.000337804	0.00992375	0.00101691	0.0118061	0.00664585	0.0111355	0.011219	0.000454846	0.00558739	0.00329675	0.000105171	0.00984838	0.00926946	0.00658458	0.00129571	0.00513165	0.00765266	0.00534653	0.00575767	0.00458339	0.0184419	0.0027933	0.00193673	0.000354268	0.00366174	0.00222369	0.00749284	0.0102802	0.00364116	0.00219408	0.0133529	0.00110115	0.00381804	0.00565722	0.0232518	0.0192769	0.00757198	0.00113545	0.00255258	0.002053	0.00581079	0.000218906	0.0340073	0.00904522	0.0221072	0.00202352	0.00216329	0.00938857	0.014173	0.0120801	0.00975876	0.00354663	0.00249684	0.00347664	0.00192483	0.00368267	0.00974782	0.0019018	0.00506054	0.00113674	0.0157767	0.00579482	0.00212692	0.0436033	0.000714107	0.00451827	0.00454007	0.0128916	0.000868632	0.0028253	0.0010703	0.0048645	0.0211663	0.00666082	0.0024781	0.00642924	0.0172445	0.00629352	0.000404647	0.0130866	0.0114948	0.00180703	0.00731747	0.00507804	0.00628083	0.0156776
60	-1483.464	-1949.65	466.1856	0.0349525	0.389295	0.360294	0.329628	0.0177156	0.0318775	0.356243	0.379721	0.00503171	0.226838	0.225252	0.00766099	0.0113376	0.011569	0.0094111	0.00427724	0.0052246	0.00262894	0.00556736	0.019355	0.0145009	0.00490917	0.0801406	0.119913	0.0259802	0.130323	0.11201	0.0938055	0.034435	0.0369453	0.00614779	0.128549	0.23175	0.0426135	0.400633	0.371863	0.339039	0.0219928	0.0371021	0.358871	0.385288	0.0243868	0.241339	0.230161	0.0112829	0.00462115	0.0152326	0.0196122	0.000275647	0.0107519	0.00336991	0.00495565	0.026771	0.00551867	0.00332808	0.0020094	0.00388198	0.0265765	0.00364557	0.00824746	0.0124711	0.00775427	0.0103099	0.0305037	0.0103199	0.00869778	0.0178167	0.00182171	0.000349789	0.0096408	0.00100582	0.0109104	0.00833953	0.0147117	0.00930307	0.000451093	0.00650456	0.00279754	0.000114187	0.0115205	0.0101142	0.00560564	0.00141119	0.00485589	0.00718065	0.00571496	0.0071056	0.00409808	0.0184419	0.00297291	0.00257212	0.000324274	0.00374906	0.00175083	0.0074222	0.00894336	0.00371176	0.00251305	0.0133529	0.00111565	0.00394589	0.00565722	0.0221568	0.0189858	0.00721776	0.00123045	0.00302267	0.00164975	0.00665161	0.00024448	0.0335875	0.00932794	0.0219707	0.00199281	0.0018699	0.00943852	0.013084	0.0120575	0.00898558	0.00366654	0.00249684	0.00346016	0.00207185	0.00356625	0.00895863	0.00235695	0.00492329	0.00148856	0.0165393	0.00588522	0.00243907	0.0444424	0.000785561	0.00398761	0.0042758	0.0136676	0.000997799	0.0028253	0.000964531	0.00360768	0.0235154	0.0058565	0.00239663	0.00743257	0.0182669	0.00629352	0.000401181	0.0110409	0.0109434	0.0015745	0.00741848	0.00455333	0.00623857	0.0166553
61	-1483.313	-1948.993	465.6802	0.0327916	0.365046	0.332849	0.309914	0.0157256	0.0268686	0.352258	0.385329	0.00642744	0.226434	0.257622	0.00764097	0.0145028	0.00954341	0.00923085	0.00516514	0.00498738	0.00309743	0.00497406	0.0176964	0.0149053	0.00477626	0.0801406	0.119913	0.0259802	0.130323	0.11201	0.0938055	0.034435	0.0369453	0.00614779	0.128549	0.23175	0.0404325	0.379549	0.342393	0.319145	0.0208908	0.0318559	0.355356	0.390303	0.0241238	0.241339	0.262398	0.0110276	0.00433333	0.0160087	0.0213877	0.000251439	0.00973644	0.00324607	0.00545888	0.0289988	0.00551867	0.0027896	0.00200232	0.00414615	0.0325095	0.00373945	0.00716541	0.0133757	0.00778355	0.0111035	0.0268606	0.0103199	0.00779992	0.0165442	0.00194034	0.000324442	0.0094585	0.00106296	0.0109104	0.00844506	0.0126217	0.00930307	0.000412239	0.00652718	0.00289758	0.000120108	0.0113758	0.0105137	0.0046778	0.00126234	0.00547673	0.00757626	0.00460326	0.00622942	0.00394853	0.01842	0.00282003	0.00288765	0.000277354	0.00536801	0.00170391	0.00702263	0.00823688	0.0036423	0.00229474	0.0132392	0.000970592	0.0032328	0.00603372	0.0219453	0.0170064	0.00737461	0.00127896	0.00278065	0.00146125	0.00667601	0.000258619	0.0359918	0.0103751	0.0204914	0.00164566	0.00237304	0.0100955	0.0118006	0.0123695	0.00889262	0.00358157	0.00286755	0.00344645	0.00225667	0.0032759	0.00867608	0.00213096	0.00414027	0.00138316	0.019158	0.00584011	0.00221628	0.0424632	0.000750368	0.00416174	0.00505659	0.0125072	0.000974141	0.00314943	0.000820134	0.0034082	0.0212436	0.0073354	0.00258973	0.00743257	0.0219543	0.00746324	0.00039091	0.0110409	0.012035	0.0012736	0.00773576	0.00556312	0.00618309	0.0174061
