Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
49	-1489.639	-1959.672	470.0331	0.114017	0.136913	0.213449	0.433063	0.0600067	0.023094	0.189713	0.513611	0.0701311	0.214696	0.210758	0.0113247	0.00867927	0.00928626	0.00528376	0.00323169	0.00406126	0.00720091	0.00868215	0.00191938	0.00586877	0.00614798	0.0530757	0.0688529	0.182335	0.239002	0.0269037	0.110415	0.0603777	0.106801	0.0895959	0.0346743	0.0279663	0.125342	0.145593	0.222735	0.438347	0.0632384	0.0271552	0.196914	0.522293	0.0720505	0.220564	0.216906	0.0123316	0.00464518	0.000127612	0.0067022	0.00117654	0.00471946	0.00838597	0.0133782	0.00272785	0.00183877	0.00106508	0.00144544	0.0171001	0.00242246	0.00879235	0.00916654	0.00384821	0.0151613	0.0158725	0.00650513	0.0201362	0.00679283	0.00886028	0.0194365	0.00434824	0.00268345	0.00570009	0.00437989	0.0161874	0.00353046	0.00493059	0.00136412	0.0044702	0.00344011	0.00837333	0.00509798	0.0244695	0.00135755	0.025893	0.000246571	0.00806544	6.78909e-05	0.000318469	0.000437965	0.000857823	0.00389794	0.00415982	0.000822155	0.0382153	0.00818911	0.0140203	0.0256555	0.0020686	0.00948181	0.00596404	0.00480369	0.00263488	0.00603995	0.00671714	0.00244302	0.00492762	0.0136346	0.00426817	0.00630768	0.00271429	0.00606932	0.0257391	0.0229313	0.00694472	0.0166253	0.00733672	0.000203166	0.00677873	0.0197269	0.0146367	0.00458867	0.034502	0.000731716	0.0176823	0.00050306	0.00457461	0.0102465	0.00827256	0.001369	0.00578341	0.00856264	0.00387496	0.0179314	0.00323353	0.00647677	0.00531282	0.00638426	0.00154811	0.00535398	0.00990221	0.00517626	0.028121	0.00542904	0.00952346	0.00181598	0.0150265	0.00125878	0.00149923	0.0022174	0.00125808	0.00197155	0.0106985	0.000494792	0.00583171	0.000345468
50	-1485.077	-1957.086	472.0092	0.0988235	0.132455	0.220767	0.434948	0.0631244	0.0217294	0.192985	0.499027	0.0621728	0.196709	0.234702	0.0096175	0.00897427	0.00821948	0.00516183	0.00408087	0.00407724	0.00720091	0.00995696	0.00188263	0.0057485	0.00629933	0.0472235	0.0612611	0.272492	0.212649	0.0239373	0.0982406	0.0537204	0.0950254	0.0797169	0.030851	0.0248827	0.108441	0.141429	0.228987	0.44011	0.0672052	0.0258066	0.200186	0.508984	0.0640554	0.202457	0.241001	0.0134611	0.00472725	0.00013621	0.00546588	0.00117654	0.00471946	0.00829757	0.0119705	0.00272785	0.00168777	0.00104196	0.00142375	0.0149812	0.00234303	0.00924377	0.0098954	0.00392916	0.013793	0.014516	0.00641354	0.018829	0.00723717	0.00773007	0.0226987	0.00433313	0.00217482	0.00596128	0.00398233	0.0174833	0.00290168	0.00414593	0.00139232	0.00476691	0.0033796	0.00837333	0.00549136	0.0244695	0.00118045	0.0280371	0.000237021	0.00772744	9.01342e-05	0.00038239	0.000395641	0.000762765	0.00359936	0.00397146	0.000762274	0.0357249	0.00718385	0.012544	0.0228483	0.00275623	0.00849485	0.00525362	0.00498596	0.00322398	0.00652711	0.00665638	0.0021336	0.00502951	0.0135387	0.0038262	0.00588278	0.00239367	0.00583822	0.0270606	0.0221327	0.00741897	0.0166253	0.00704112	0.000154617	0.00651261	0.0208116	0.0139774	0.00477715	0.0367414	0.000751902	0.0189176	0.000558809	0.00457461	0.0104042	0.00960374	0.00134949	0.00554129	0.00716056	0.00407265	0.0155366	0.00329553	0.00542616	0.00531282	0.00654344	0.001481	0.00535398	0.00850786	0.00535791	0.0268245	0.00516159	0.00866441	0.0017606	0.0164026	0.00121989	0.001679	0.00240527	0.00109076	0.00186452	0.0110067	0.000463342	0.00551458	0.000392241
51	-1484.709	-1955.825	471.1158	0.0887432	0.14941	0.220039	0.439987	0.0561613	0.0202396	0.190424	0.542043	0.0617558	0.198131	0.308922	0.0100974	0.00897427	0.00894794	0.00493763	0.0038315	0.00328215	0.00708156	0.0102967	0.00161219	0.00517655	0.00660166	0.0472235	0.0612611	0.272492	0.212649	0.0239373	0.0982406	0.0537204	0.0950254	0.0797169	0.030851	0.0248827	0.0988407	0.158384	0.228987	0.444924	0.0599928	0.0235217	0.197506	0.55234	0.063368	0.203307	0.315524	0.0130749	0.00466734	0.00013582	0.00524046	0.00166668	0.00506201	0.0100948	0.0105937	0.00272785	0.00149997	0.00103837	0.00156116	0.0140467	0.00243591	0.00910592	0.00901304	0.00482354	0.0128231	0.0154968	0.00604529	0.0171807	0.00717784	0.00738882	0.0257668	0.00394909	0.00236981	0.00606305	0.00432211	0.0183077	0.0031007	0.00438738	0.00167635	0.00556413	0.00397647	0.00768619	0.00507154	0.0258152	0.00111404	0.0261249	0.000231111	0.00783108	9.94685e-05	0.000347039	0.000378346	0.000715253	0.00286214	0.00381994	0.000762274	0.0341278	0.00728126	0.0118692	0.0277833	0.00285605	0.00911149	0.00405831	0.00490988	0.00337151	0.00756948	0.00667427	0.00220194	0.0046557	0.0144314	0.00376972	0.00535461	0.00235968	0.00567045	0.0270606	0.0198135	0.00697179	0.0157444	0.00850501	0.000159184	0.00660218	0.0188493	0.0129769	0.0047761	0.0399918	0.000851818	0.0261016	0.000572771	0.00469399	0.010035	0.00985259	0.00148584	0.00554129	0.00809399	0.00376531	0.0151008	0.00408727	0.00596118	0.00438646	0.0069634	0.00137287	0.00530194	0.00959422	0.00588486	0.0241246	0.00452366	0.00871743	0.00171865	0.0185291	0.00123956	0.0015309	0.00260104	0.00109076	0.00172988	0.00858104	0.000438818	0.00551458	0.000392241
52	-1481.873	-1953.287	471.4141	0.0815486	0.14236	0.256868	0.477732	0.0503474	0.015898	0.194514	0.542761	0.0506668	0.231342	0.308748	0.007856	0.00869086	0.00894794	0.0051092	0.0047435	0.00343799	0.00706157	0.009579	0.00181601	0.00539243	0.00677644	0.0472235	0.0612611	0.272492	0.212649	0.0239373	0.0982406	0.0537204	0.0950254	0.0797169	0.030851	0.0248827	0.0894046	0.15105	0.265816	0.482841	0.0550909	0.019336	0.201575	0.55234	0.0524828	0.236735	0.315524	0.0141868	0.004379	0.000134922	0.0058447	0.001768	0.00573394	0.0107153	0.0105264	0.00240458	0.00129443	0.001034	0.00162059	0.0138435	0.00268871	0.00915088	0.0101699	0.00501315	0.0141134	0.015739	0.00587389	0.0168179	0.00719604	0.00778977	0.0212901	0.0036495	0.00268114	0.0064885	0.00432211	0.0171453	0.00255282	0.00466193	0.0017041	0.00585332	0.00373248	0.00901322	0.00584594	0.0228631	0.00122523	0.0272542	0.000313884	0.00820228	9.69555e-05	0.000414676	0.00036073	0.000635088	0.00320031	0.00381994	0.000785415	0.0307645	0.00731882	0.0125184	0.0255254	0.00276318	0.00890028	0.00400449	0.00404407	0.00346317	0.00765323	0.00689639	0.00234284	0.0051397	0.012819	0.00401029	0.00522875	0.00287633	0.00574211	0.025083	0.0192376	0.00621069	0.0184451	0.00831354	0.000177094	0.00705459	0.0186362	0.0114009	0.00489135	0.0437661	0.000859613	0.027055	0.000587431	0.00515128	0.00921865	0.00917708	0.00147135	0.00659804	0.00837437	0.00349741	0.0162065	0.00408727	0.00598255	0.00444701	0.00685618	0.00169395	0.00480127	0.00915631	0.00603004	0.0225203	0.00420199	0.00801603	0.00196153	0.0211794	0.0013651	0.00148041	0.00236137	0.00123736	0.00159014	0.00758577	0.000459517	0.00662651	0.000374169
53	-1482.805	-1952.296	469.4917	0.0939735	0.123732	0.247517	0.513216	0.0564988	0.0166792	0.199116	0.553584	0.0478831	0.223478	0.302016	0.00818351	0.0081265	0.009336	0.00488569	0.00459559	0.00376161	0.00630687	0.00775645	0.00181601	0.00531766	0.0062442	0.0472235	0.0612611	0.272492	0.212649	0.0239373	0.0982406	0.0537204	0.0950254	0.0797169	0.030851	0.0248827	0.102157	0.131858	0.256853	0.518101	0.0610943	0.0204408	0.205422	0.561341	0.0496991	0.228796	0.30826	0.0137584	0.00470307	0.000143603	0.00513859	0.00177539	0.00587471	0.0122823	0.0112585	0.00232081	0.00105405	0.000914422	0.00162059	0.0144354	0.00268871	0.00915088	0.0114047	0.00481543	0.0137853	0.0167711	0.00611776	0.0164084	0.00725005	0.00758721	0.0231481	0.00355064	0.00329329	0.0064885	0.00423899	0.0171453	0.00282484	0.00505167	0.00185366	0.00544512	0.00404738	0.00902568	0.00564327	0.0257933	0.00120317	0.0257623	0.000305354	0.00817467	9.53792e-05	0.00037368	0.000388019	0.000618633	0.00322707	0.00375301	0.000826123	0.0295698	0.00704167	0.0110441	0.027524	0.0028176	0.00866041	0.00386209	0.00428327	0.00410045	0.00733498	0.00607596	0.0022788	0.00526263	0.0137189	0.00368997	0.0041358	0.00288723	0.00591476	0.024497	0.0189638	0.00636762	0.0211406	0.00839866	0.000161165	0.00735052	0.0206605	0.0108291	0.00524238	0.0510657	0.000721601	0.0259024	0.000676198	0.00563505	0.00814218	0.00893863	0.00123633	0.00641033	0.00897019	0.00349741	0.0173703	0.00434915	0.00564859	0.00413661	0.0070383	0.0016006	0.00571566	0.00999257	0.00586517	0.0246391	0.00455405	0.0085747	0.00184333	0.0173274	0.00143006	0.00157928	0.00236497	0.00108353	0.00140876	0.00661744	0.000520267	0.00741505	0.000356224
54	-1481.572	-1948.003	466.4314	0.0925173	0.123269	0.230029	0.490938	0.0482048	0.0181412	0.181811	0.553491	0.0494105	0.20532	0.317525	0.00653113	0.00984615	0.00937359	0.00601145	0.00333301	0.00353785	0.00664581	0.00784946	0.00170996	0.00508192	0.00579652	0.0472235	0.0612611	0.272492	0.212649	0.0239373	0.0982406	0.0537204	0.0950254	0.0797169	0.030851	0.0248827	0.0990484	0.133115	0.239403	0.496949	0.0515378	0.021679	0.188457	0.561341	0.0511205	0.210402	0.323322	0.0149919	0.0056422	0.00014404	0.00513859	0.0017442	0.00604048	0.014837	0.0108057	0.00262411	0.00102872	0.00095486	0.00159184	0.0133147	0.00288921	0.00866395	0.0109032	0.00505541	0.0151619	0.018353	0.00720507	0.0149606	0.00813623	0.00764061	0.0236562	0.00280184	0.00327985	0.00734578	0.00475503	0.0185765	0.00274041	0.00508434	0.0016848	0.00565957	0.00404738	0.00959608	0.00560791	0.0284788	0.00123217	0.025921	0.000305354	0.00861507	8.87741e-05	0.000406341	0.000398695	0.000618633	0.00343965	0.00339875	0.000821133	0.0277047	0.0073023	0.0111125	0.027176	0.00261439	0.00789897	0.00388971	0.0040327	0.00416089	0.00733498	0.0057462	0.00255821	0.00488432	0.0146356	0.00398597	0.00445967	0.0023885	0.00610621	0.0245674	0.0197943	0.00559618	0.0230563	0.00844927	0.000178181	0.00939157	0.0206408	0.0114938	0.00524238	0.0555212	0.000735911	0.0290973	0.000583969	0.00716753	0.00818162	0.0099723	0.00132708	0.00696136	0.00999878	0.00311033	0.0163024	0.00494166	0.00611012	0.00403844	0.00722492	0.00170577	0.00510593	0.00999499	0.00563356	0.0276586	0.00411294	0.0085747	0.00197797	0.0161988	0.00172704	0.00134241	0.00230674	0.00106854	0.00116055	0.00598362	0.000509441	0.00828243	0.000318111
55	-1483.147	-1946.995	463.8481	0.0902902	0.130112	0.212377	0.491017	0.053126	0.0167496	0.201363	0.54886	0.0534068	0.183738	0.315115	0.00704788	0.00996572	0.0103055	0.00593223	0.00296526	0.00328561	0.00622671	0.00763104	0.001908	0.00650393	0.0082074	0.0472235	0.0612611	0.272492	0.212649	0.0239373	0.0982406	0.0537204	0.0950254	0.0797169	0.030851	0.0248827	0.0973381	0.140078	0.222683	0.496949	0.0560912	0.0200352	0.20759	0.556491	0.0553148	0.190242	0.323322	0.0172648	0.00561313	0.000140186	0.00497971	0.00180475	0.00605813	0.0138931	0.0125608	0.00285141	0.00110807	0.000921698	0.0016111	0.0121549	0.0027934	0.0079389	0.0113634	0.00530826	0.0116994	0.0172005	0.00780487	0.0147538	0.00803597	0.00740025	0.0234022	0.00243079	0.00329852	0.00742163	0.00475503	0.0185765	0.00233502	0.00554075	0.00166893	0.00521534	0.00407894	0.00958224	0.00560791	0.0250424	0.0015057	0.0295973	0.000296104	0.00861507	9.30857e-05	0.000388569	0.000441142	0.000522124	0.00343965	0.00345489	0.000940812	0.0277047	0.00807009	0.0100596	0.0300034	0.00261439	0.00660464	0.00413968	0.00370857	0.00416089	0.00839533	0.00593364	0.00258631	0.00472576	0.0168802	0.00379443	0.00514148	0.00223206	0.00641525	0.0261298	0.0216079	0.00563935	0.0175119	0.00951954	0.000197161	0.00793556	0.0226287	0.0116977	0.005195	0.0689302	0.000716964	0.0290973	0.000697348	0.00713095	0.00890643	0.00793086	0.00132708	0.0064541	0.00959692	0.00248817	0.0146296	0.00486759	0.00535763	0.00387211	0.00722492	0.00144922	0.00515635	0.0104936	0.00484726	0.0289057	0.00494936	0.00960608	0.00222986	0.017594	0.00187897	0.0013086	0.00230731	0.000876089	0.000959546	0.00516662	0.000479436	0.00982551	0.000347512
56	-1485.124	-1951.035	465.9106	0.0862411	0.10951	0.202644	0.489608	0.0477206	0.0179241	0.187855	0.462598	0.0654464	0.159451	0.347263	0.00723689	0.0105493	0.00950096	0.00523259	0.00264958	0.00328561	0.00682702	0.00715885	0.00201484	0.00605741	0.00848093	0.142601	0.0551286	0.245214	0.191362	0.021541	0.0884062	0.0483427	0.0855129	0.0717368	0.0277627	0.0223918	0.0934779	0.120059	0.212145	0.49484	0.0503702	0.0212098	0.194682	0.469757	0.0674612	0.165509	0.355744	0.0202565	0.00507231	0.000156261	0.00498332	0.00177855	0.00659259	0.0150379	0.0139516	0.0024042	0.00110807	0.000943642	0.00167417	0.0121549	0.00291062	0.00826497	0.0109051	0.00559254	0.0118116	0.0158598	0.00751456	0.0158985	0.00885924	0.00726585	0.0235385	0.0023833	0.00310045	0.00585957	0.00485172	0.0188891	0.00206496	0.00520852	0.00173347	0.00417718	0.0030321	0.00842263	0.00508868	0.0183171	0.00138134	0.0311952	0.000264769	0.00902995	9.38999e-05	0.000414842	0.000401523	0.000589155	0.00375983	0.00334642	0.00104804	0.0221905	0.00782625	0.00873506	0.0365523	0.00256903	0.006214	0.00445302	0.00395561	0.00442918	0.00839339	0.0053026	0.0023941	0.00378835	0.0200583	0.00396452	0.00554552	0.00241825	0.00752776	0.0278477	0.0201548	0.00545865	0.015306	0.00949465	0.000177347	0.00841722	0.0181377	0.0125083	0.0066138	0.0685912	0.000730486	0.0238781	0.000660777	0.00713095	0.0102609	0.007151	0.00153372	0.00582856	0.00902767	0.00218404	0.0147267	0.00514652	0.00516975	0.00478945	0.00831284	0.00125617	0.00524732	0.00990142	0.00493182	0.0278272	0.00532865	0.00941865	0.00253788	0.0150405	0.00173944	0.00130022	0.00251288	0.000770362	0.00088563	0.00538018	0.000397256	0.0116528	0.000333301
57	-1482.998	-1951.394	468.3954	0.0886372	0.100198	0.200397	0.536929	0.0480227	0.0174914	0.221445	0.417667	0.0635807	0.175461	0.347514	0.00689032	0.00909898	0.0103889	0.00452338	0.00336482	0.00348109	0.00779858	0.00709572	0.00177723	0.00648016	0.00881858	0.146149	0.0565003	0.226434	0.196123	0.022077	0.090606	0.0495456	0.0876406	0.0735218	0.0284535	0.022949	0.0955275	0.109297	0.210786	0.541453	0.0513875	0.0209725	0.229244	0.424763	0.065358	0.181942	0.356333	0.0188894	0.00723463	0.000150761	0.00476943	0.00177635	0.00658196	0.0131824	0.0134807	0.0017159	0.00100492	0.000803434	0.00177014	0.0117773	0.0026955	0.0103113	0.011829	0.00509236	0.0116883	0.0139998	0.00814733	0.0145812	0.0078448	0.00726585	0.0235385	0.00257116	0.00335419	0.00585957	0.00458316	0.021421	0.00188406	0.0057711	0.00212599	0.0041195	0.00301148	0.00842263	0.00508868	0.0192668	0.00126999	0.0298037	0.000266795	0.00755401	9.30528e-05	0.000424433	0.000359686	0.000589234	0.00371198	0.0030602	0.00109352	0.0194118	0.00724363	0.00873506	0.0314603	0.00335025	0.00734003	0.00439543	0.00385869	0.00440268	0.00927666	0.00522917	0.00247782	0.00398805	0.0194998	0.00328579	0.00611765	0.00268712	0.0102434	0.0202016	0.0219315	0.00545865	0.0157262	0.0090982	0.000196851	0.00891742	0.0173492	0.0120455	0.00721625	0.0609364	0.000854364	0.0233959	0.000459934	0.007568	0.0110695	0.00702392	0.00176059	0.0051547	0.00802871	0.00256158	0.0147267	0.00546572	0.00474178	0.00524806	0.00790005	0.00131258	0.00487468	0.00990142	0.00468984	0.0295177	0.00584416	0.00934788	0.00268965	0.0135636	0.00156098	0.00127556	0.00243247	0.000833704	0.000767064	0.00500731	0.000397256	0.0122208	0.000345911
58	-1480.013	-1947.531	467.5186	0.0970022	0.104343	0.204348	0.496926	0.0365373	0.01365	0.207389	0.378363	0.0649482	0.207362	0.371341	0.00690433	0.00830657	0.0107464	0.00452338	0.00388888	0.00321623	0.00790399	0.00726149	0.00177723	0.00792716	0.00951042	0.146149	0.0565003	0.226434	0.196123	0.022077	0.090606	0.0495456	0.0876406	0.0735218	0.0284535	0.022949	0.103907	0.11265	0.215094	0.50145	0.0404262	0.0168662	0.215293	0.385625	0.0667254	0.21529	0.380852	0.0200943	0.00735839	0.000139014	0.00460548	0.00187616	0.00627596	0.0140381	0.0134807	0.00169915	0.00101307	0.000968561	0.00173868	0.0116607	0.00296632	0.0120613	0.0115753	0.00492879	0.00933269	0.0156754	0.00924788	0.0145718	0.00934844	0.0075022	0.0217722	0.00217163	0.00286293	0.00661885	0.00417137	0.0208101	0.00149138	0.0058441	0.00217936	0.00420464	0.00318836	0.00790599	0.00508868	0.0193518	0.00121292	0.0302937	0.000290545	0.00757416	8.79932e-05	0.000424433	0.000373495	0.000565813	0.00374625	0.0030602	0.00107814	0.0177251	0.00757546	0.00822926	0.0288546	0.00388149	0.00653232	0.00506487	0.00394897	0.0040921	0.00906795	0.0061072	0.00258204	0.00401618	0.0172406	0.00284566	0.00574563	0.00253097	0.01274	0.0231458	0.0172209	0.00524851	0.0149606	0.0100873	0.000212	0.00935445	0.017893	0.0121446	0.00631589	0.0624445	0.000907554	0.0285419	0.000509283	0.00721623	0.0135958	0.00622607	0.00198754	0.00462752	0.00876358	0.00256158	0.0140453	0.00626403	0.00513055	0.0056889	0.00755694	0.00136914	0.0051044	0.0107971	0.00393735	0.0321108	0.00560181	0.00984994	0.00275501	0.00965074	0.00144042	0.00125415	0.002828	0.000952141	0.000864396	0.00459567	0.000399039	0.0130381	0.000345911
59	-1478.877	-1945.161	466.2846	0.0754487	0.111976	0.227407	0.475992	0.0354592	0.0155234	0.200636	0.364416	0.0660657	0.202903	0.340182	0.0074207	0.00788817	0.0105817	0.00538733	0.00398638	0.0029146	0.0079933	0.00764103	0.00168657	0.00744065	0.0120721	0.140461	0.054301	0.21762	0.18849	0.0212177	0.0870792	0.0476171	0.0842293	0.109584	0.027346	0.0220557	0.0828694	0.119865	0.237989	0.481379	0.0394456	0.018438	0.208629	0.372057	0.0677523	0.210343	0.352254	0.021106	0.00771671	0.000116253	0.00417642	0.00203728	0.00573659	0.0143587	0.0141578	0.00186489	0.000936438	0.000963285	0.00183999	0.00944454	0.00317904	0.012843	0.0130102	0.00523399	0.00882406	0.0149546	0.0083042	0.0171865	0.00897297	0.00759551	0.0218968	0.00212882	0.00335326	0.00618205	0.00387317	0.0208101	0.00130261	0.00558276	0.00221211	0.00426915	0.00328971	0.00785739	0.00546848	0.018289	0.00127825	0.0287365	0.00029579	0.00721845	8.93968e-05	0.00055327	0.000388858	0.000565813	0.00456255	0.00303634	0.00112485	0.0177174	0.00830505	0.00835981	0.0251994	0.00348773	0.00862874	0.00554059	0.00391556	0.00430804	0.00936167	0.00620736	0.00261673	0.00401618	0.0186319	0.00300522	0.00537911	0.00231146	0.0128488	0.0186135	0.0219119	0.00512208	0.0169385	0.00950843	0.000237874	0.0100045	0.0167486	0.0103854	0.00745229	0.069558	0.00102245	0.0299892	0.000479217	0.0068778	0.0122812	0.00651355	0.00186707	0.0045467	0.00876449	0.00281578	0.0138972	0.00755492	0.00483205	0.00553006	0.00765123	0.00153213	0.0057737	0.0107971	0.0043068	0.0294293	0.0068889	0.00836337	0.00267993	0.0101614	0.0018297	0.00118152	0.00251057	0.000952141	0.000793219	0.00484303	0.000345848	0.0127203	0.000345911
60	-1475.977	-1942.516	466.5394	0.0704549	0.11661	0.246545	0.475992	0.0334244	0.0130444	0.187634	0.378789	0.0865261	0.196413	0.341483	0.00811171	0.00746401	0.0108985	0.00538733	0.00392115	0.00299288	0.00887233	0.00900073	0.00158974	0.00742648	0.0116019	0.116452	0.0450196	0.180423	0.156272	0.017591	0.243121	0.0394781	0.0698323	0.0908533	0.0226718	0.0182858	0.0785666	0.124074	0.257444	0.481379	0.0373455	0.0160373	0.196506	0.387789	0.0881158	0.20384	0.353085	0.021106	0.00781147	0.000110792	0.00404036	0.0018197	0.00691806	0.0113734	0.0146301	0.00213713	0.000936438	0.00105079	0.00216147	0.0116958	0.00290322	0.0101261	0.0130102	0.0054559	0.00966621	0.0156009	0.00874482	0.0164308	0.00852057	0.00752228	0.0218968	0.0019789	0.00335326	0.00643431	0.00361386	0.0224982	0.00141397	0.00618917	0.00221211	0.00420135	0.00287443	0.00753775	0.00623997	0.0172305	0.00114217	0.0339007	0.00036444	0.00744306	0.000100323	0.000595434	0.000400863	0.000540985	0.00566639	0.00268511	0.00112485	0.0177174	0.00714715	0.00838651	0.021203	0.00351712	0.00886832	0.00579203	0.00445949	0.004462	0.00849383	0.00716047	0.00235846	0.00374379	0.0153988	0.00404621	0.00488848	0.00273034	0.0128312	0.0164523	0.023366	0.00544	0.0187932	0.00921878	0.000198794	0.00975001	0.0175122	0.009954	0.00772905	0.0710115	0.000817352	0.0324508	0.000487701	0.00672998	0.0113929	0.00702179	0.00205805	0.00479449	0.00848192	0.00302056	0.0140529	0.00760531	0.00389607	0.00530258	0.00755854	0.00155614	0.00652878	0.00827334	0.00399808	0.0272799	0.00709855	0.00761046	0.00274431	0.00857983	0.00185347	0.00139165	0.00301031	0.00103756	0.000864421	0.00405644	0.000395964	0.0107328	0.000300209
61	-1474.431	-1940.767	466.3359	0.0575145	0.115828	0.269793	0.40446	0.0324887	0.0104114	0.194783	0.412831	0.0730075	0.204737	0.325353	0.00880741	0.00626008	0.0132656	0.00596502	0.00476593	0.00307105	0.0101748	0.00855054	0.00178939	0.00582982	0.0118924	0.116383	0.221297	0.165259	0.143138	0.0161126	0.116954	0.0361602	0.0639633	0.0832176	0.0207664	0.016749	0.0663219	0.122088	0.283059	0.410425	0.0372547	0.0134824	0.204958	0.421381	0.0747969	0.210567	0.337245	0.0206707	0.00725475	0.000110792	0.00366754	0.00211556	0.0070649	0.0119096	0.0156399	0.00272666	0.000970987	0.00101329	0.00201342	0.0109145	0.00259722	0.0106265	0.0135078	0.00520908	0.00939043	0.0161932	0.00974045	0.0162337	0.00898486	0.00843186	0.0214494	0.00208298	0.00396729	0.0066024	0.00405233	0.0221403	0.00125025	0.00664954	0.00221211	0.00406585	0.00307735	0.00921678	0.00678797	0.0172443	0.00128542	0.0316031	0.000380313	0.00659889	0.000109044	0.000722767	0.000467974	0.000587156	0.00483708	0.00277348	0.00107633	0.0174853	0.0068923	0.00780805	0.0196108	0.00338422	0.00858811	0.00595509	0.00418616	0.00424023	0.00957133	0.00733994	0.00212703	0.00403989	0.0144182	0.00488832	0.00513606	0.00282151	0.011932	0.0164523	0.0231753	0.00462745	0.018624	0.010965	0.000198794	0.0114763	0.0161527	0.0109853	0.00750178	0.0716939	0.000921806	0.0325628	0.000527316	0.00646282	0.0115325	0.00813099	0.00233707	0.00460483	0.00888974	0.00246345	0.0165371	0.00856016	0.00438661	0.00517753	0.00732791	0.00149866	0.00563409	0.00847745	0.00366594	0.0237298	0.00825225	0.00688954	0.00280304	0.00733088	0.00165278	0.00147972	0.00276881	0.00111208	0.000929417	0.00373638	0.000380551	0.0114787	0.000286585
