Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
828	0	-64.27173	-75.23379	10.96206	0.00470127	0.0158598	0.008634889	0.901391	0.00125	0.14981	0.01368441	3.548035	0.0836972	0.284553	0.0860812	0.545669	0.0008006882	0.006062492
829	1	-64.6469	-77.04955	12.40265	0.00729332	0.0155025	0.01063318	0.558971	0.00633629	0.095865	0.02464607	2.013853	0.0121657	0.500392	0.213665	0.273777	0.004228131	0.002761575
830	0	-65.85022	-75.4107	9.560481	0.00511558	0.0145753	0.008634889	0.7761713	0.00096761	0.161865	0.01251488	3.795231	0.0836972	0.284553	0.0860812	0.545669	0.0005455992	0.01639418
831	1	-65.66659	-75.61124	9.944646	0.00522339	0.0223902	0.01081447	1.078946	0.00394364	0.154028	0.02464607	2.71689	0.00576402	0.538146	0.101233	0.354857	0.002604177	0.007008886
832	0	-65.74868	-77.371	11.62232	0.00646326	0.0184151	0.01090971	0.7761713	0.00058188	0.0973388	0.007525925	3.795231	0.586	0.259041	0.0783634	0.0765958	0.0003362539	0.00393568
833	1	-65.1598	-75.87562	10.71582	0.00522339	0.0223902	0.01081447	1.078946	0.00324085	0.126579	0.02025395	2.71689	0.0580439	0.439993	0.111415	0.390548	0.003295609	0.004956407
834	0	-65.31063	-76.64234	11.33171	0.00720154	0.0165273	0.01090971	0.6158113	0.00200139	0.0972234	0.01394925	2.8786	0.550042	0.243145	0.134918	0.0718957	0.0003362539	0.01335865
835	1	-66.37352	-75.55473	9.181208	0.00638083	0.0273516	0.01321081	1.078946	0.00190601	0.155948	0.01724063	3.265071	0.171346	0.176879	0.0447892	0.606986	0.001970372	0.01138512
836	0	-64.99913	-76.41308	11.41394	0.0116163	0.0185376	0.01467438	0.3464785	0.00392897	0.112664	0.02103931	2.487831	0.592015	0.18539	0.145213	0.077382	0.0005598958	0.01005042
837	1	-66.30128	-75.28243	8.981147	0.00940593	0.0185548	0.01321081	0.5036325	0.00190601	0.155948	0.01724063	3.265071	0.332437	0.142494	0.0360821	0.488987	0.002221018	0.01993372
838	0	-65.30649	-76.48063	11.17414	0.0125258	0.0199509	0.01580829	0.3450637	0.00392897	0.112664	0.02103931	2.487831	0.554708	0.173708	0.213631	0.0579541	0.001232952	0.01005042
839	1	-65.14189	-77.04566	11.90377	0.00897525	0.0194452	0.01321081	0.5731211	0.00604084	0.0884294	0.02311251	1.989401	0.210712	0.0903184	0.0228703	0.676099	0.003580797	0.006217424
840	0	-65.2342	-76.51666	11.28246	0.010367	0.0209677	0.01474355	0.5221356	0.00409719	0.108038	0.02103931	2.425672	0.653045	0.0272246	0.251502	0.068228	0.001232952	0.008847643
841	1	-66.72847	-77.01639	10.28792	0.0132225	0.0186021	0.01568331	0.2530487	0.00759375	0.111162	0.02905401	1.989401	0.348092	0.427913	0.0377813	0.186214	0.004338212	0.01316584
842	0	-65.53583	-78.28457	12.74874	0.00977973	0.0106809	0.0102204	0.06534339	0.0101104	0.0833162	0.02902342	1.563464	0.653045	0.0272246	0.251502	0.068228	0.001722414	0.01071021
843	1	-66.98252	-77.76457	10.78205	0.0154625	0.0220091	0.01844764	0.2617113	0.00321827	0.138675	0.02112567	2.78973	0.360682	0.443388	0.0284741	0.167456	0.006280242	0.002426861
844	0	-66.4783	-78.7972	12.3189	0.0138838	0.0160813	0.01494218	0.1089217	0.00264828	0.0733278	0.0139353	2.461882	0.57467	0.143971	0.221319	0.0600397	0.003173591	0.01086831
845	1	-63.39459	-75.77219	12.3776	0.0107357	0.0132248	0.01191542	0.1545767	0.00321827	0.138675	0.02112567	2.78973	0.0938681	0.115393	0.00741046	0.783329	0.00226988	0.002426861
846	0	-66.58095	-77.55807	10.97712	0.0138838	0.0160813	0.01494218	0.1089217	0.0048863	0.139683	0.02612536	2.485539	0.536411	0.256758	0.152441	0.0543906	0.006383583	0.005177945
847	1	-64.92525	-76.51164	11.58639	0.0114209	0.0137689	0.01254006	0.1386001	0.00321827	0.138675	0.02112567	2.78973	0.122982	0.566917	0.00290613	0.307195	0.002234369	0.007943313
848	0	-66.41673	-78.21906	11.80233	0.0110039	0.0141964	0.01249861	0.1888366	0.00407348	0.116447	0.02177949	2.485539	0.360269	0.354314	0.210361	0.0750565	0.008937213	0.002242476
849	1	-64.41714	-76.3442	11.92706	0.0131877	0.0159971	0.01452466	0.1431611	0.0027815	0.119855	0.0182586	2.78973	0.173178	0.390152	0.00409228	0.432578	0.002981161	0.00547951
850	0	-68.84129	-79.01552	10.17423	0.015661	0.0273709	0.02070401	0.4138731	0.00407348	0.116447	0.02177949	2.485539	0.0530671	0.576501	0.248308	0.122124	0.01047969	0.00178265
851	1	-65.02935	-77.27789	12.24854	0.00764314	0.0127916	0.009887761	0.3817548	0.00178771	0.110289	0.01404154	3.055765	0.23114	0.400792	0.00472116	0.363347	0.004385258	0.00412204
852	0	-65.41679	-76.89408	11.47728	0.0173585	0.0204498	0.01884087	0.1214928	0.00407348	0.116447	0.02177949	2.485539	0.0135306	0.247194	0.0777181	0.661558	0.006232626	0.001885006
853	1	-65.95644	-76.25469	10.29826	0.0090766	0.0151906	0.0117422	0.3817548	0.00178771	0.110289	0.01404154	3.055765	0.207233	0.359338	0.00423285	0.429196	0.003100011	0.01810258
854	0	-65.93448	-77.76698	11.8325	0.0144216	0.0154721	0.0149376	0.05211988	0.0042468	0.111695	0.02177949	2.423762	0.0814858	0.336912	0.105926	0.475677	0.009151516	0.001885006
855	1	-64.14621	-76.16644	12.02023	0.0132724	0.0178195	0.01537877	0.2183924	0.00195877	0.100657	0.01404154	2.920284	0.281815	0.128768	0.00575623	0.583661	0.0008440822	0.00767094
856	0	-64.35716	-76.12104	11.76388	0.0128135	0.0174138	0.0149376	0.2274058	0.00372693	0.127275	0.02177949	2.61736	0.0728268	0.149112	0.352932	0.425129	0.00529487	0.001568608
857	1	-66.98476	-80.22661	13.24185	0.0111232	0.0212625	0.01537877	0.4802998	0.00881311	0.0570809	0.022429	1.38492	0.327859	0.149806	0.00669671	0.515638	0.0008518964	0.006335458
858	0	-66.4611	-76.33156	9.870463	0.0109596	0.0203596	0.0149376	0.4591171	0.00460933	0.193417	0.02985838	2.770069	0.0804525	0.164725	0.285177	0.469645	0.00529487	0.002732878
859	1	-67.21107	-79.93327	12.72221	0.0137958	0.0238817	0.01815124	0.4067872	0.00724164	0.0694677	0.022429	1.676092	0.538971	0.0347245	0.0470576	0.379247	0.002789425	0.002737789
860	0	-66.49654	-77.24122	10.74468	0.00900888	0.024768	0.0149376	0.749708	0.00250343	0.105049	0.01621678	2.770069	0.103256	0.211416	0.36601	0.319318	0.008156852	0.003299941
861	1	-67.18849	-78.20774	11.01925	0.0113734	0.0289682	0.01815124	0.6930591	0.010478	0.100513	0.03245263	1.676092	0.471209	0.0303588	0.166867	0.331566	0.00332958	0.001242787
862	0	-66.47363	-76.03558	9.561944	0.00301962	0.0239776	0.008509002	1.535968	0.00250343	0.105049	0.01621678	2.770069	0.134482	0.191901	0.383775	0.289842	0.002697917	0.01402517
863	1	-67.36713	-77.87608	10.50895	0.00451525	0.0115004	0.007206062	0.6930591	0.00539297	0.195286	0.03245263	2.660805	0.26544	0.0171016	0.0939987	0.62346	0.005271216	0.001547008
864	0	-68.23222	-75.47364	7.241422	0.00301962	0.0239776	0.008509002	1.535968	0.000950646	0.173323	0.01283624	3.859045	0.1019	0.145408	0.716195	0.0364971	0.009559795	0.01402517
865	1	-65.5742	-76.39391	10.81971	0.00524805	0.0133669	0.008375566	0.6930591	0.00535836	0.169844	0.03016761	2.5621	0.102749	0.00661988	0.654253	0.236377	0.005322009	0.001547008
866	0	-67.78059	-78.86549	11.08491	0.00228517	0.0092398	0.004595058	1.035656	0.000906407	0.0974583	0.009398771	3.467578	0.191912	0.0286066	0.741685	0.037796	0.009559795	0.004029002
867	1	-65.73425	-76.48983	10.75558	0.0109541	0.0234919	0.01604161	0.5655669	0.00792634	0.114818	0.03016761	1.981612	0.247098	0.00857455	0.438154	0.306173	0.005322009	0.003351055
868	0	-67.0137	-77.31958	10.30588	0.00356761	0.0214123	0.008740175	1.328463	0.00234743	0.0828958	0.01394963	2.642193	0.277467	0.122569	0.504671	0.0952921	0.009559795	0.007908768
869	1	-63.68212	-77.14401	13.46189	0.0115253	0.0152468	0.01325612	0.2074327	0.00412914	0.0857228	0.01881387	2.248402	0.349616	0.00468925	0.478255	0.16744	0.002321047	0.001461447
870	0	-66.46866	-77.66425	11.19558	0.00617633	0.0143136	0.009402413	0.6230518	0.00360188	0.127195	0.02140423	2.642193	0.389072	0.281901	0.227111	0.101916	0.009559795	0.002113539
871	1	-63.70696	-75.34549	11.63852	0.0115253	0.0152468	0.01325612	0.2074327	0.00678843	0.140931	0.03093054	2.248402	0.111004	0.00640964	0.653716	0.22887	0.002351707	0.002916997
872	0	-67.535	-77.02599	9.490995	0.0034479	0.0255929	0.009393702	1.485973	0.0033112	0.11693	0.01967684	2.642193	0.3575	0.274488	0.339344	0.0286669	0.01305313	0.002113539
873	1	-63.90129	-75.52781	11.62652	0.01346	0.0178062	0.01548134	0.2074327	0.00829201	0.115376	0.03093054	1.951774	0.0821327	0.00474255	0.743782	0.169343	0.002351707	0.004548615
874	0	-65.54393	-76.22414	10.68022	0.00317678	0.0235804	0.008655034	1.485973	0.00407301	0.116088	0.02174463	2.483334	0.46571	0.0548883	0.442058	0.0373439	0.005301112	0.001682068
875	1	-63.76469	-76.64127	12.87658	0.00938976	0.0136458	0.0113195	0.2771089	0.010966	0.0862132	0.03074752	1.528583	0.0381296	0.00491155	0.770286	0.186672	0.001701194	0.00470798
876	0	-65.16162	-75.233	10.07138	0.00317678	0.0235804	0.008655034	1.485973	0.00151274	0.131965	0.01412903	3.312591	0.177163	0.0543642	0.731486	0.0369873	0.002427849	0.006181089
877	1	-65.46794	-78.67045	13.2025	0.00245835	0.00903449	0.004712742	0.9648464	0.0129984	0.0727331	0.03074752	1.276501	0.0347699	0.00447877	0.702413	0.258338	0.001424204	0.003627195
878	0	-65.01567	-76.13305	11.11738	0.00478681	0.0156492	0.008655034	0.8781104	0.00123208	0.126722	0.01249528	3.434666	0.468056	0.217625	0.260737	0.0535816	0.002427849	0.006181089
879	1	-71.54107	-81.0804	9.53933	0.00245297	0.00905431	0.004712742	0.9680957	0.0045069	0.109771	0.02224241	2.366814	0.099608	0.0128307	0.147479	0.740082	0.023369	0.003627195
880	0	-64.21148	-76.60022	12.38874	0.00650088	0.011523	0.008655034	0.424327	0.00123208	0.126722	0.01249528	3.434666	0.317742	0.147736	0.36235	0.172172	0.002462989	0.002424493
881	1	-73.02091	-80.46766	7.446753	0.00275938	0.0080489	0.004712742	0.7935856	0.0052686	0.128323	0.02600157	2.366814	0.148787	0.0392967	0.220293	0.591623	0.023369	0.01769566
882	0	-64.25255	-76.1893	11.93675	0.00941358	0.0134792	0.01126444	0.2661231	0.00123208	0.126722	0.01249528	3.434666	0.266754	0.259087	0.329615	0.144544	0.002073982	0.005585348
883	1	-69.04792	-77.80849	8.760568	0.00542239	0.0191445	0.01018867	0.9351357	0.00745661	0.0906688	0.02600157	1.851853	0.139554	0.0989159	0.206622	0.554908	0.01899554	0.01153422
884	0	-64.25573	-76.42428	12.16855	0.00974621	0.0130192	0.01126444	0.2146393	0.00123669	0.127196	0.01254201	3.434666	0.281645	0.266537	0.348016	0.103802	0.002448327	0.004088837
885	1	-69.33909	-78.2126	8.873514	0.00502045	0.0206772	0.01018867	1.04932	0.00890344	0.0759349	0.02600157	1.588934	0.107347	0.0482533	0.389717	0.454683	0.01899554	0.01258059
886	0	-66.25327	-76.65221	10.39894	0.0159219	0.0205559	0.01809114	0.1893656	0.00168375	0.173178	0.01707596	3.434666	0.281645	0.266537	0.348016	0.103802	0.005044747	0.003654572
887	1	-66.41183	-78.14257	11.73073	0.00298619	0.0122989	0.006060275	1.04932	0.00890344	0.0759349	0.02600157	1.588934	0.134742	0.0605673	0.233975	0.570716	0.006459596	0.00792918
888	0	-66.57039	-75.84217	9.271776	0.0145655	0.0224702	0.01809114	0.3213826	0.00168375	0.173178	0.01707596	3.434666	0.26689	0.225688	0.42759	0.079832	0.002762196	0.01266944
889	1	-68.05132	-75.12975	7.078434	0.00535081	0.0220378	0.0108591	1.04932	0.00935201	0.18304	0.04137376	2.204712	0.0686303	0.0243338	0.119174	0.787862	0.003523938	0.01758078
890	0	-70.08054	-76.39229	6.311759	0.0134137	0.0206934	0.01666061	0.3213826	0.00132196	0.220573	0.01707596	3.793323	0.374138	0.192373	0.36447	0.0690181	0.00215434	0.03223535
891	1	-66.44087	-75.63183	9.190962	0.0051878	0.0227303	0.0108591	1.09519	0.00604958	0.118404	0.02676362	2.204712	0.146808	0.0239903	0.05246	0.776742	0.006496269	0.01287592
892	0	-67.70353	-76.5893	8.885776	0.0113116	0.0225979	0.0159881	0.5130005	0.00131338	0.219141	0.01696512	3.793323	0.339856	0.174746	0.0419374	0.443461	0.001784903	0.01175155
893	1	-65.91027	-76.05259	10.14232	0.00437776	0.011735	0.007167513	0.7309532	0.00700181	0.137041	0.03097635	2.204712	0.144356	0.0235897	0.0682824	0.763772	0.003503631	0.01287592
894	0	-65.48423	-75.45642	9.972193	0.0127886	0.019988	0.0159881	0.3310493	0.00186096	0.154659	0.01696512	3.276647	0.257434	0.132367	0.0317667	0.578432	0.002552777	0.01175155
895	1	-64.51505	-74.98261	10.46756	0.00303695	0.016916	0.007167513	1.273116	0.00700181	0.137041	0.03097635	2.204712	0.145214	0.02373	0.062744	0.768312	0.001969609	0.005097861
896	0	-64.33799	-76.52425	12.18626	0.0109585	0.0128135	0.01184977	0.1159307	0.00125464	0.10427	0.01143771	3.276647	0.0125584	0.176017	0.0422425	0.769182	0.003317421	0.006867142
897	1	-63.83674	-76.21367	12.37693	0.00924018	0.0195806	0.01345096	0.5567019	0.00535002	0.104712	0.02366876	2.204712	0.342884	0.0941912	0.0803473	0.482578	0.001394795	0.001551108
898	0	-64.7092	-76.63814	11.92894	0.0114247	0.0122906	0.01184977	0.05415898	0.00130571	0.100192	0.01143771	3.2175	0.0389745	0.0677209	0.279096	0.614209	0.003317421	0.01032257
899	1	-64.62146	-76.22611	11.60465	0.0119278	0.0151686	0.01345096	0.1781786	0.00307547	0.182154	0.02366876	3.025544	0.365334	0.100358	0.020134	0.514174	0.001538709	0.001551108
900	0	-64.54784	-76.67551	12.12767	0.0115387	0.012636	0.01207493	0.0673428	0.00104674	0.12498	0.01143771	3.54525	0.0338566	0.205467	0.201566	0.559111	0.0051427	0.002459507
901	1	-63.6509	-77.80098	14.15008	0.0112033	0.0127071	0.01193154	0.09336437	0.00714971	0.0783543	0.02366876	1.774801	0.365334	0.100358	0.020134	0.514174	0.001109034	0.001472725
902	0	-65.24937	-75.65371	10.40434	0.0217342	0.0239467	0.02281364	0.07186407	0.00150977	0.180264	0.01649717	3.54525	0.0555143	0.0874829	0.22709	0.629912	0.002324365	0.002278854
903	1	-63.60285	-76.73494	13.13209	0.0116097	0.0122623	0.01193154	0.04053874	0.00475853	0.117727	0.02366876	2.378415	0.339799	0.163237	0.0187268	0.478236	0.002702538	0.0004784954
904	0	-64.01907	-76.31797	12.29889	0.0107981	0.011361	0.01107598	0.03766958	0.0010412	0.124318	0.01137721	3.54525	0.050252	0.173983	0.205564	0.570201	0.002324365	0.005436765
905	1	-64.31135	-77.10429	12.79293	0.011536	0.0120314	0.01178111	0.03116784	0.00591152	0.119167	0.02654163	2.22659	0.295953	0.166903	0.0481681	0.488976	0.00455754	0.0004784954
906	0	-64.97926	-76.09782	11.11857	0.0238054	0.0245269	0.02416345	0.02213332	0.00244093	0.118724	0.01702344	2.879527	0.050252	0.173983	0.205564	0.570201	0.001048561	0.005436765
907	1	-65.23047	-79.97333	14.74285	0.0108265	0.0112474	0.01103493	0.02827711	0.00442828	0.0615423	0.01650838	1.950892	0.198108	0.196974	0.0278457	0.577073	0.003623999	0.001182667
908	0	-66.08209	-75.58223	9.500145	0.0121926	0.0131834	0.01267837	0.05791718	0.0065328	0.157243	0.03205058	2.358049	0.0668002	0.201829	0.238465	0.492906	0.001048561	0.02013716
909	1	-65.32312	-79.55181	14.22869	0.0164272	0.017066	0.01674356	0.02827711	0.0148834	0.059447	0.02974512	1.026584	0.489907	0.0752565	0.0266029	0.408234	0.0002536058	0.001182667
910	0	-62.98485	-76.1708	13.18595	0.0138365	0.0152046	0.01450442	0.06989638	0.00405705	0.0976526	0.01990431	2.358049	0.0948404	0.195765	0.2313	0.478095	0.0009423068	0.002914261
911	1	-64.83969	-78.85443	14.01474	0.0141679	0.0149514	0.01455437	0.0399029	0.0144168	0.061371	0.02974512	1.073807	0.234903	0.0522807	0.00394072	0.708876	0.000973292	0.003500873
912	0	-64.1452	-77.09151	12.94631	0.0134006	0.014331	0.01385799	0.0497594	0.00405705	0.0976526	0.01990431	2.358049	0.147675	0.304822	0.18756	0.359943	0.00363225	0.002914261
913	1	-66.11299	-78.28128	12.16829	0.0115149	0.0122425	0.01187312	0.04541929	0.0271836	0.0697604	0.04354695	0.6986413	0.225138	0.0916776	0.0037769	0.679408	0.001900817	0.009922562
914	0	-63.52865	-77.45903	13.93038	0.0134006	0.014331	0.01385799	0.0497594	0.00321364	0.077352	0.01576647	2.358049	0.0708358	0.155109	0.392012	0.382043	0.00160935	0.001733541
915	1	-64.19184	-75.68811	11.49627	0.0154272	0.016402	0.01590717	0.04541929	0.0151389	0.108618	0.04055064	1.460784	0.224475	0.091408	0.00670698	0.67741	0.0007522842	0.0053673
916	0	-63.9256	-76.19661	12.27101	0.0136995	0.0140183	0.01385799	0.01705055	0.00171527	0.144922	0.01576647	3.288875	0.0700918	0.419246	0.387895	0.122767	0.002582252	0.001733541
917	1	-64.6341	-75.42081	10.78671	0.0152206	0.0166247	0.01590717	0.06541137	0.0146638	0.127182	0.04318525	1.601389	0.216605	0.123266	0.00647181	0.653658	0.001371525	0.0053673
918	0	-63.765	-76.05649	12.29149	0.0138111	0.013905	0.01385799	0.005022137	0.00171527	0.144922	0.01576647	3.288875	0.0571847	0.342044	0.316465	0.284306	0.002582252	0.001733541
919	1	-65.03719	-75.71361	10.67641	0.0152206	0.0166247	0.01590717	0.06541137	0.01342	0.116395	0.03952231	1.601389	0.24118	0.137251	0.00720608	0.614363	0.00170565	0.009518973
920	0	-63.34905	-76.55426	13.20521	0.0138333	0.0138828	0.01385799	0.00264813	0.00245379	0.101305	0.01576647	2.758015	0.0358068	0.214175	0.646972	0.103047	0.002930868	0.001340619
921	1	-65.19157	-76.85492	11.66335	0.0118403	0.0129326	0.01237443	0.06541137	0.01342	0.116395	0.03952231	1.601389	0.418626	0.238232	0.0125079	0.330634	0.002605079	0.004789404
922	0	-63.30335	-76.6076	13.30425	0.0111557	0.0112043	0.01118	0.003222038	0.00278472	0.118948	0.01819992	2.783243	0.0519409	0.310679	0.487902	0.149478	0.00210888	0.001340619
923	1	-64.10634	-76.57033	12.46399	0.0118924	0.0125122	0.01219834	0.03766325	0.0026569	0.13344	0.01882917	2.903299	0.343904	0.322822	0.0616568	0.271618	0.001318871	0.004789404
924	0	-63.22438	-76.34071	13.11633	0.0124837	0.0125246	0.01250412	0.002425581	0.00278472	0.118948	0.01819992	2.783243	0.0574993	0.343925	0.540115	0.0584606	0.00210888	0.001428489
925	1	-65.27174	-77.31928	12.04754	0.0116584	0.0127633	0.01219834	0.06712407	0.0012058	0.172033	0.01440265	3.677256	0.55662	0.218158	0.0416667	0.183555	0.001318871	0.002118981
926	0	-64.37875	-78.03324	13.65448	0.0124837	0.0125246	0.01250412	0.002425581	0.00230746	0.0985617	0.01508068	2.783243	0.0149931	0.828927	0.140836	0.0152437	0.00128523	0.001356623
927	1	-66.21196	-75.95156	9.739597	0.0109835	0.0135475	0.01219834	0.1555298	0.0012058	0.172033	0.01440265	3.677256	0.0616226	0.311653	0.0595236	0.567201	0.001318871	0.01821418
928	0	-64.2435	-75.92043	11.67693	0.0124759	0.0125324	0.01250412	0.003354356	0.00514803	0.163218	0.0289871	2.562289	0.0161812	0.143881	0.828686	0.0112517	0.001504256	0.00477875
929	1	-66.95528	-78.59716	11.64187	0.00748987	0.00905632	0.008235937	0.1407812	0.0012058	0.172033	0.01440265	3.677256	0.116066	0.586997	0.112112	0.184825	0.002490312	0.007000881
930	0	-63.66977	-77.07832	13.40855	0.0134892	0.0135273	0.01350821	0.002089172	0.00297253	0.0942441	0.01673747	2.562289	0.0631954	0.561927	0.330935	0.0439432	0.000876874	0.003749277
931	1	-66.96199	-78.25374	11.29175	0.00751156	0.00903018	0.008235937	0.1364953	0.000797682	0.0963637	0.008767413	3.553927	0.116066	0.586997	0.112112	0.184825	0.001442989	0.01791626
932	0	-64.68644	-78.94053	14.25409	0.00997847	0.0100104	0.0099944	0.002365144	0.00604931	0.0721686	0.02089426	1.837731	0.0527813	0.469326	0.441191	0.0367017	0.000876874	0.005997086
933	1	-64.97435	-78.10599	13.13165	0.00923215	0.0110986	0.01012246	0.1364953	0.0020068	0.0829123	0.01289918	2.758559	0.123499	0.354322	0.197155	0.325024	0.002595178	0.007121083
934	0	-66.57466	-79.71382	13.13916	0.00687967	0.00694429	0.006911901	0.006930664	0.0174641	0.106033	0.0430323	1.337016	0.586767	0.204748	0.192474	0.0160114	0.0004421139	0.001995321
935	1	-64.08832	-77.07318	12.98487	0.00758413	0.0135104	0.01012246	0.4280268	0.00232417	0.082339	0.01383364	2.644579	0.0921556	0.264396	0.147118	0.496331	0.0005007762	0.007121083
936	0	-65.17525	-77.4561	12.28085	0.0150689	0.0153191	0.01519348	0.012207	0.013128	0.0935577	0.03504604	1.45579	0.566919	0.197822	0.185963	0.0492969	0.00135084	0.005619052
937	1	-63.5362	-76.59345	13.05725	0.0132128	0.0181424	0.01548266	0.2350389	0.00207192	0.0923635	0.01383364	2.814912	0.140266	0.250384	0.139321	0.470029	0.0007771885	0.001232225
938	0	-65.44177	-77.57065	12.12888	0.012647	0.012857	0.01275158	0.012207	0.013128	0.0935577	0.03504604	1.45579	0.460336	0.204136	0.219017	0.116511	0.002825213	0.007720312
939	1	-66.48416	-78.94705	12.46289	0.010404	0.0230404	0.01548266	0.5893761	0.00176853	0.0788388	0.01180799	2.814912	0.568475	0.0764444	0.042536	0.312545	0.00273671	0.001232225
940	0	-64.59464	-76.62318	12.02854	0.0119533	0.0136032	0.01275158	0.09584623	0.0141617	0.100925	0.03780565	1.45579	0.226088	0.216971	0.499718	0.0572227	0.002272694	0.005199565
941	1	-64.28106	-76.47051	12.18944	0.00783993	0.017362	0.01166692	0.5893761	0.00239281	0.106668	0.01597613	2.814912	0.568475	0.0764444	0.042536	0.312545	0.001707762	0.003948738
942	0	-65.65318	-76.4986	10.84542	0.0102583	0.0158508	0.01275158	0.3225618	0.0157436	0.112198	0.04202851	1.45579	0.179102	0.370969	0.250962	0.198968	0.003996851	0.005199565
943	1	-64.09149	-76.05041	11.95893	0.00817265	0.0166552	0.01166692	0.5277544	0.00239281	0.106668	0.01597613	2.814912	0.483026	0.0649538	0.0361422	0.415878	0.0008017991	0.007357046
944	0	-65.72068	-78.05302	12.33234	0.0116162	0.0139979	0.01275158	0.138253	0.021169	0.0834428	0.04202851	1.016787	0.179412	0.371611	0.251397	0.19758	0.004599594	0.001420286
