Iteration	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
757	-64.54397	-75.21941	10.67544	0.007713	0.0155456	0.01095003	0.5195561	0.0036877	0.164036	0.02459506	2.813301	0.0895466	0.00613499	0.452401	0.451918	0.001676496	0.008280125
758	-62.89466	-75.49809	12.60343	0.007713	0.0155456	0.01095003	0.5195561	0.0053884	0.112263	0.02459506	2.25103	0.0640278	0.001098	0.323477	0.611397	0.002001608	0.0007126939
759	-62.76785	-75.45138	12.68354	0.00788693	0.0158962	0.01119696	0.5195561	0.0053884	0.112263	0.02459506	2.25103	0.251756	0.00139897	0.412145	0.3347	0.0005787977	0.001290937
760	-63.78853	-76.89787	13.10935	0.00736148	0.0170308	0.01119696	0.6217766	0.00407951	0.084993	0.01862068	2.25103	0.27081	0.00108393	0.468779	0.259327	0.00207826	0.001290937
761	-67.17636	-78.45223	11.27587	0.00855109	0.0146615	0.01119696	0.3996848	0.00357772	0.107129	0.01957747	2.51991	0.458518	0.00183524	0.149531	0.390116	0.01366134	0.001835132
762	-67.90113	-75.271	7.369868	0.00230613	0.0241916	0.007469205	1.742378	0.00291966	0.131275	0.01957747	2.821262	0.458518	0.00183524	0.149531	0.390116	0.0108005	0.01668359
763	-66.84335	-76.12988	9.286536	0.00121943	0.0127919	0.003949543	1.742378	0.00627309	0.107184	0.02593025	2.104021	0.504716	0.0183346	0.164597	0.312352	0.002777734	0.01668359
764	-67.62883	-77.2963	9.66747	0.00121943	0.0127919	0.003949543	1.742378	0.00935896	0.0816692	0.02764669	1.605912	0.454186	0.016499	0.248234	0.281081	0.004545619	0.01668359
765	-67.70704	-76.95526	9.248218	0.00135154	0.0141778	0.004377425	1.742378	0.00935896	0.0816692	0.02764669	1.605912	0.299088	0.0490711	0.160973	0.490868	0.004545619	0.01938346
766	-68.65272	-75.57946	6.926738	0.00136141	0.014075	0.004377425	1.731588	0.0187968	0.121668	0.04782237	1.384461	0.314103	0.073907	0.0964792	0.515511	0.004638452	0.01938346
767	-70.21557	-74.92621	4.710636	0.0020471	0.021164	0.006582157	1.731588	0.0187968	0.121668	0.04782237	1.384461	0.27145	0.0276112	0.110502	0.590437	0.005449833	0.03290016
768	-73.94586	-75.70956	1.763695	0.00268844	0.0277945	0.008644285	1.731588	0.0187968	0.121668	0.04782237	1.384461	0.433333	0.022431	0.0645722	0.479664	0.03259784	0.02567511
769	-73.58731	-78.92527	5.337966	0.00411701	0.01815	0.008644285	1.099751	0.0160175	0.14278	0.04782237	1.621686	0.36525	0.0189068	0.054427	0.561416	0.03259784	0.004021694
770	-69.86322	-76.85519	6.991971	0.00411701	0.01815	0.008644285	1.099751	0.0156295	0.184022	0.05362992	1.827972	0.436652	0.00823387	0.310619	0.244496	0.01183099	0.004021694
771	-66.33463	-76.13013	9.795501	0.0088594	0.0166453	0.01214362	0.4675021	0.0267071	0.107693	0.05362992	1.033638	0.207772	0.0125491	0.407046	0.372633	0.005534702	0.004021694
772	-65.56625	-75.86354	10.29729	0.0088594	0.0166453	0.01214362	0.4675021	0.0295104	0.105833	0.05588543	0.9467326	0.0757683	0.0146401	0.474869	0.434722	0.003933054	0.0007280767
773	-65.78799	-76.88636	11.09837	0.00701059	0.0131717	0.009609457	0.4675021	0.0349194	0.0894397	0.05588543	0.6972101	0.103901	0.0825282	0.791384	0.0221868	0.003933054	0.0004550009
774	-67.34654	-75.87526	8.528719	0.00814546	0.0277636	0.0150382	0.909033	0.0226498	0.13789	0.05588543	1.339014	0.102639	0.136155	0.739289	0.0219174	0.003933054	0.0004377768
775	-68.52031	-77.10099	8.580683	0.0104115	0.0217209	0.0150382	0.5451236	0.0220252	0.141801	0.05588543	1.380478	0.413209	0.401573	0.158725	0.0264928	0.005957511	0.002120855
776	-66.76962	-77.355	10.58538	0.00221128	0.0186774	0.00642659	1.581744	0.0117527	0.0980114	0.03393957	1.572303	0.395828	0.384682	0.194112	0.0253784	0.005957511	0.002120855
777	-66.84254	-77.57658	10.73403	0.00239304	0.0256943	0.007841405	1.759629	0.0131574	0.0875472	0.03393957	1.404909	0.253957	0.246806	0.482954	0.0162824	0.003300448	0.002120855
778	-66.07782	-77.83091	11.75309	0.0162158	0.0216475	0.01873581	0.2141669	0.0135959	0.0904652	0.03507076	1.404909	0.363261	0.159392	0.44325	0.0340973	0.003300448	0.002120855
779	-65.24858	-76.15353	10.90494	0.0102455	0.0136774	0.01183772	0.2141669	0.0074306	0.165526	0.03507076	2.300644	0.363261	0.159392	0.44325	0.0340973	0.001303626	0.005966953
780	-65.92722	-76.27286	10.34564	0.00812201	0.0172533	0.01183772	0.5585163	0.0162732	0.112502	0.04278753	1.433269	0.273811	0.253321	0.465819	0.00704883	0.00440213	0.005966953
781	-66.62349	-76.50505	9.881563	0.00654355	0.0153799	0.01003192	0.633504	0.00962534	0.170438	0.04050335	2.130478	0.273811	0.253321	0.465819	0.00704883	0.004901912	0.003212037
782	-66.68901	-78.92967	12.24066	0.0023802	0.014628	0.005900652	1.346022	0.0140551	0.0744938	0.03235767	1.236289	0.411351	0.380568	0.197491	0.0105896	0.004352256	0.0007463818
783	-66.87781	-80.69502	13.81721	0.0031618	0.011012	0.005900652	0.9250254	0.0114795	0.0719998	0.02874935	1.3611	0.490275	0.453585	0.0435185	0.0126213	0.0004920721	0.000215012
784	-67.12321	-78.09799	10.97478	0.00147221	0.0236499	0.005900652	2.058292	0.00400924	0.11047	0.02104519	2.458258	0.207492	0.705223	0.0676615	0.0196233	0.00100027	0.000288937
785	-65.38679	-76.60037	11.21359	0.00199775	0.0174482	0.005904	1.60656	0.00400924	0.11047	0.02104519	2.458258	0.184832	0.628208	0.0602724	0.126688	0.0001543032	0.005087221
786	-65.256	-75.26944	10.01344	0.00223871	0.0195527	0.00661611	1.60656	0.00443332	0.122155	0.02327127	2.458258	0.580047	0.0757366	0.189149	0.155067	0.0001543032	0.01110248
787	-65.87004	-75.74684	9.876799	0.00187812	0.0233067	0.00661611	1.866943	0.00644181	0.10576	0.0261015	2.074431	0.505215	0.0659657	0.164747	0.264073	0.000129146	0.01088459
788	-67.87048	-76.8715	9.001019	0.0010446	0.0129631	0.003679852	1.866943	0.00587413	0.115981	0.0261015	2.211204	0.565687	0.0738615	0.0647703	0.295681	0.007861914	0.01088459
789	-71.03141	-77.71811	6.686705	0.000452267	0.029941	0.003679852	3.108062	0.00675312	0.100885	0.0261015	2.004461	0.565687	0.0738615	0.0647703	0.295681	0.01944659	0.00342836
790	-68.25457	-77.19416	8.939587	0.000369194	0.0244414	0.003003933	3.108062	0.00584934	0.116473	0.0261015	2.217474	0.742889	0.0969988	0.0850598	0.0750519	0.003240357	0.0007979698
791	-67.4815	-78.83845	11.35696	0.000604493	0.0149276	0.003003933	2.377037	0.00908155	0.075019	0.0261015	1.565255	0.716836	0.093597	0.117147	0.0724198	0.003240357	0.0003314568
792	-70.81782	-84.69663	13.87882	0.000604493	0.0149276	0.003003933	2.377037	0.00691758	0.0280727	0.0139354	1.038364	0.643801	0.0840609	0.207096	0.0650413	0.003240357	0.0003754469
793	-70.49542	-83.73938	13.24395	0.000640174	0.0158087	0.003181246	2.377037	0.00691758	0.0280727	0.0139354	1.038364	0.301966	0.02709	0.640437	0.0305067	0.007585211	0.0005895657
794	-67.08271	-77.72155	10.63885	0.000640174	0.0158087	0.003181246	2.377037	0.00652383	0.0786443	0.02265088	1.845449	0.370875	0.0067735	0.584884	0.0374684	0.007745995	0.0008978619
795	-65.69383	-77.29764	11.60381	0.000567747	0.0140202	0.00282133	2.377037	0.00623116	0.0751162	0.02163472	1.845449	0.156253	0.00900384	0.77747	0.0572725	0.001642497	0.001178491
796	-65.54635	-76.15765	10.6113	0.000567747	0.0140202	0.00282133	2.377037	0.0138709	0.0927519	0.03586853	1.408573	0.0724117	0.121411	0.750865	0.0553126	0.000361663	0.001178491
797	-67.45861	-77.8524	10.3938	0.000380789	0.0209037	0.00282133	2.969234	0.0121715	0.0766207	0.03053839	1.363821	0.315318	0.0896171	0.554237	0.0408279	0.000361663	0.001178491
798	-68.55284	-75.15623	6.603391	0.000330397	0.0181374	0.002447967	2.969234	0.0226915	0.143551	0.05707347	1.367478	0.315318	0.0896171	0.554237	0.0408279	0.002321952	0.001287635
799	-69.45986	-77.70524	8.245379	0.000330397	0.0181374	0.002447967	2.969234	0.0230913	0.0666749	0.03923784	0.7860568	0.0655258	0.0186232	0.356774	0.559077	0.003769553	0.01281023
800	-72.62878	-78.59247	5.963695	0.000248734	0.0136544	0.001842913	2.969234	0.0274395	0.0643534	0.04202174	0.6318901	0.0655258	0.0186232	0.356774	0.559077	0.01224814	0.02113286
801	-74.00014	-75.86993	1.869791	0.000282622	0.0473669	0.003658812	3.796625	0.0180419	0.192226	0.05889075	1.753903	0.0506776	0.0105494	0.411956	0.526817	0.01224814	0.008231426
802	-69.82566	-79.53369	9.708026	0.001576	0.00678565	0.003270192	1.082243	0.0324076	0.107016	0.05889075	0.8855456	0.0844979	0.0132407	0.524373	0.377888	0.007119175	0.0007757533
803	-66.43162	-77.54837	11.11676	0.00184123	0.00792766	0.003820555	1.082243	0.0178693	0.126045	0.04745879	1.448172	0.108579	0.22656	0.179275	0.485585	0.0003455938	0.0007757533
804	-65.11685	-75.31706	10.20021	0.00426133	0.0183477	0.008842264	1.082243	0.0178693	0.126045	0.04745879	1.448172	0.104568	0.22758	0.180082	0.48777	0.002161619	0.0007757533
805	-65.22389	-75.58877	10.36487	0.00426133	0.0183477	0.008842264	1.082243	0.0178693	0.126045	0.04745879	1.448172	0.406243	0.120549	0.214837	0.258371	0.001357413	0.0003515141
806	-66.34357	-77.81457	11.471	0.00426133	0.0183477	0.008842264	1.082243	0.0301466	0.0747129	0.04745879	0.6727918	0.334768	0.155649	0.175982	0.333601	0.002079244	0.0012253
807	-65.95172	-77.65854	11.70682	0.00668202	0.014688	0.009906832	0.583855	0.0331729	0.0751751	0.04993773	0.6064488	0.188927	0.0878408	0.534964	0.188268	0.004006906	0.001167162
808	-66.43256	-78.37879	11.94622	0.00587363	0.0167095	0.009906832	0.7750325	0.0402727	0.0619223	0.04993773	0.3189118	0.0625099	0.0290637	0.177002	0.731424	0.001799695	0.0028122
809	-68.89026	-79.43318	10.54292	0.00587363	0.0167095	0.009906832	0.7750325	0.0423389	0.0577667	0.04945481	0.2303274	0.46983	0.0141771	0.15921	0.356784	0.01387678	0.0028122
810	-68.1108	-79.31305	11.20225	0.00882391	0.0251025	0.01488295	0.7750325	0.0437404	0.0559157	0.04945481	0.182043	0.408102	0.00685531	0.474832	0.110211	0.004595028	0.0028122
811	-68.36314	-78.22904	9.865897	0.00630678	0.0190558	0.01096269	0.8196912	0.047249	0.0604008	0.05342168	0.182043	0.126665	0.0414126	0.804864	0.0270587	0.005971966	0.0107911
812	-70.59313	-76.70151	6.108387	0.00201616	0.0429511	0.009305719	2.26754	0.0426644	0.0668912	0.05342168	0.3333646	0.415841	0.135615	0.359934	0.0886101	0.01535094	0.0107911
813	-69.9227	-78.06006	8.137366	0.00158422	0.0337492	0.007312053	2.26754	0.0263632	0.0549657	0.0380667	0.5446634	0.349515	0.113985	0.302525	0.233976	0.01535094	0.01031934
814	-69.51602	-78.54573	9.02971	0.00262512	0.0228839	0.007750679	1.605147	0.0245824	0.0589475	0.0380667	0.6483527	0.17558	0.152182	0.151974	0.520263	0.01535094	0.01031934
815	-67.60776	-77.61056	10.0028	0.00454394	0.0128624	0.007644986	0.7713327	0.01851	0.0910364	0.04104983	1.180853	0.266481	0.179798	0.310108	0.243613	0.009040789	0.01031934
816	-68.18147	-75.7198	7.538329	0.00147664	0.0237709	0.005924617	2.059847	0.028694	0.10802	0.05567333	0.9826904	0.182442	0.123096	0.584296	0.110165	0.0006754113	0.01031934
817	-70.03309	-75.12812	5.095028	0.00147664	0.0237709	0.005924617	2.059847	0.0355611	0.125725	0.06686498	0.9361499	0.0459403	0.385985	0.477959	0.090116	0.008302629	0.01031934
818	-69.11355	-78.65575	9.542195	0.000529757	0.00852799	0.002125503	2.059847	0.0318139	0.0828769	0.0513482	0.7097617	0.200845	0.280897	0.480622	0.0376364	0.0007859311	0.006849919
819	-73.37341	-77.46856	4.095156	0.000421772	0.0107114	0.002125503	2.39781	0.0297686	0.0885712	0.0513482	0.8082797	0.200845	0.280897	0.480622	0.0376364	0.007918621	0.03481032
820	-78.34775	-80.88869	2.54094	0.000576947	0.0200377	0.003400103	2.629856	0.0192509	0.0389446	0.02738099	0.5223064	0.49251	0.178379	0.305211	0.0239004	0.04289106	0.03481032
821	-72.81297	-81.756	8.943025	0.000910755	0.0316311	0.005367324	2.629856	0.0175438	0.0354911	0.02495297	0.5223064	0.160867	0.739811	0.0921097	0.0072129	0.02402295	0.006377701
822	-72.24485	-79.2607	7.015846	0.0015615	0.0542317	0.009202321	2.629856	0.0255869	0.0432839	0.03327913	0.3897014	0.463966	0.249571	0.26566	0.0208032	0.01343583	0.02086515
823	-71.76229	-80.63328	8.870995	0.000485929	0.0168766	0.002863712	2.629856	0.0266164	0.0403022	0.03275208	0.3075507	0.495821	0.112982	0.328332	0.062865	0.01343583	0.01493418
824	-71.49815	-79.26837	7.770225	0.000274348	0.0153287	0.002050706	2.982316	0.0345109	0.052256	0.0424665	0.3075507	0.497806	0.112537	0.327039	0.0626175	0.008270094	0.01493418
825	-70.37374	-80.26534	9.891595	0.000570881	0.0318969	0.00426724	2.982316	0.0210473	0.0292388	0.02480719	0.2436831	0.507055	0.114628	0.314536	0.0637808	0.008270094	0.01536204
826	-72.12753	-80.36306	8.235531	0.000186768	0.0448486	0.00289418	4.063207	0.0210473	0.0292388	0.02480719	0.2436831	0.327789	0.0941183	0.480632	0.0974611	0.008270094	0.01536204
827	-73.09023	-82.6194	9.529165	0.000200479	0.0481411	0.003106647	4.063207	0.00748822	0.0159405	0.01092547	0.5600765	0.353006	0.0985335	0.503178	0.0452825	0.008270094	0.01536204
828	-71.43864	-81.38686	9.948216	0.000230903	0.055447	0.003578113	4.063207	0.0155026	0.0253156	0.01981055	0.3635427	0.354099	0.0957418	0.504737	0.0454227	0.0006936958	0.01295171
829	-71.30567	-84.73391	13.42823	0.000239842	0.0133223	0.001787524	2.977967	0.0161617	0.0242831	0.01981055	0.3018099	0.223622	0.175879	0.517056	0.0834423	0.002663642	0.001377426
830	-72.27914	-83.5202	11.24106	0.000766028	0.04255	0.005709158	2.977967	0.0172526	0.019489	0.01833673	0.09035369	0.258478	0.047426	0.597648	0.0964482	0.01589263	0.00470323
831	-69.42656	-81.11791	11.69135	0.00381019	0.0335675	0.01130921	1.612982	0.0260668	0.0282096	0.02711704	0.05856337	0.602927	0.110626	0.0614713	0.224976	0.01589263	0.00470323
832	-73.17706	-78.2106	5.033539	0.00298204	0.0262715	0.008851142	1.612982	0.0448411	0.0485273	0.04664782	0.05856337	0.57833	0.106113	0.0589636	0.256593	0.02827477	0.02491769
833	-73.60456	-78.08979	4.485237	0.00214143	0.0188659	0.006356104	1.612982	0.0524459	0.0599466	0.05607098	0.09909155	0.296859	0.277868	0.293564	0.13171	0.02827477	0.02156535
834	-69.24591	-77.51896	8.273053	0.00306483	0.0270009	0.009096874	1.612982	0.0539461	0.0582795	0.05607098	0.05727688	0.225844	0.394532	0.192616	0.187009	0.01063776	0.008734371
835	-70.28055	-80.36647	10.08592	0.00390819	0.0211743	0.009096874	1.252586	0.0362903	0.0378849	0.037079	0.03187731	0.177392	0.30989	0.407465	0.105253	0.01063776	0.01910159
836	-70.22596	-80.98169	10.75573	0.00365631	0.0198096	0.008510585	1.252586	0.0349491	0.0364848	0.03570871	0.03187731	0.0234219	0.36543	0.480493	0.130655	0.007597331	0.01910159
837	-68.25279	-81.12375	12.87096	0.00356916	0.0202933	0.008510585	1.288351	0.0342607	0.0372179	0.03570871	0.06137145	0.0351795	0.548874	0.219703	0.196244	0.001063368	0.009026483
838	-68.04301	-80.4842	12.44119	0.0118381	0.0182776	0.01470961	0.3219871	0.0403276	0.0466943	0.04339434	0.1086645	0.0580555	0.255522	0.362568	0.323854	0.002057513	0.009026483
839	-73.06619	-79.24402	6.17783	0.00458303	0.0472117	0.01470961	1.728923	0.0359072	0.0524427	0.04339434	0.2807926	0.0854718	0.196288	0.278519	0.439721	0.01705595	0.02069984
840	-71.72955	-78.19156	6.462018	0.00344764	0.0355156	0.01106548	1.728923	0.0331155	0.0568637	0.04339434	0.4007882	0.085634	0.311987	0.23359	0.368789	0.01705595	0.02069984
841	-68.13216	-79.47141	11.33925	0.00709659	0.017254	0.01106548	0.6585949	0.0313537	0.0600588	0.04339434	0.4818385	0.085634	0.311987	0.23359	0.368789	0.01130883	0.002625562
842	-68.22291	-80.24221	12.0193	0.00747075	0.0163899	0.01106548	0.5824176	0.0249633	0.0511798	0.03574381	0.5322074	0.0620365	0.226015	0.169222	0.542727	0.008670534	0.008168765
843	-67.7917	-77.60637	9.814665	0.00465608	0.0262978	0.01106548	1.283424	0.0160219	0.0797423	0.03574381	1.189675	0.0638767	0.232719	0.174241	0.529163	0.008670534	0.007362826
844	-67.36541	-77.56969	10.20428	0.00897632	0.0161405	0.0120367	0.4349509	0.0160219	0.0797423	0.03574381	1.189675	0.0668678	0.19679	0.182401	0.553942	0.006666725	0.01626476
845	-66.32532	-76.38502	10.0597	0.00991782	0.0146083	0.0120367	0.2870716	0.0142983	0.0893545	0.03574381	1.358411	0.105194	0.188707	0.174909	0.53119	0.0008970369	0.02284815
846	-64.73234	-76.11022	11.37788	0.00991782	0.0146083	0.0120367	0.2870716	0.0119193	0.0943794	0.03354002	1.533875	0.0870194	0.156104	0.317462	0.439415	0.0005096529	0.01337682
847	-67.50596	-76.53002	9.024054	0.00429578	0.0181825	0.008837864	1.069567	0.0128058	0.101399	0.03603476	1.533875	0.21001	0.376737	0.281157	0.132096	0.008835985	0.01337682
848	-69.06793	-76.90021	7.832284	0.00420118	0.0157086	0.008123708	0.9776601	0.0104813	0.0999573	0.032368	1.671742	0.41069	0.322043	0.240339	0.0269274	0.01251235	0.02238863
849	-67.89191	-74.97557	7.083658	0.00380892	0.0173263	0.008123708	1.122984	0.016716	0.131498	0.04688405	1.529028	0.194037	0.0717602	0.72148	0.0127223	0.003548147	0.02238863
850	-66.52993	-76.79805	10.26812	0.00223976	0.0101884	0.004776977	1.122984	0.0161093	0.13645	0.04688405	1.583832	0.189122	0.0666834	0.703204	0.0409903	0.003548147	0.001282217
851	-65.84523	-78.85126	13.00603	0.00549257	0.0090431	0.007047688	0.3696169	0.0130472	0.0792925	0.03216438	1.337729	0.185221	0.1111	0.6887	0.014979	0.003548147	0.00599926
852	-68.88726	-77.95313	9.065872	0.0237186	0.0269334	0.02527489	0.09422506	0.0104866	0.0986544	0.03216438	1.661646	0.069467	0.10159	0.629744	0.1992	0.003548147	0.01655058
853	-66.54457	-75.27019	8.725615	0.0180929	0.0254545	0.02146033	0.2530609	0.00491368	0.157364	0.02780708	2.569747	0.0656732	0.150654	0.595352	0.188321	0.0007078582	0.01655058
854	-63.79252	-74.98966	11.19714	0.013081	0.0184034	0.01551564	0.2530609	0.00498923	0.15498	0.02780708	2.547123	0.0638772	0.194787	0.558165	0.183171	0.0007078582	0.004344223
855	-64.03992	-75.34975	11.30983	0.00964602	0.02083	0.01417485	0.5706884	0.00498923	0.15498	0.02780708	2.547123	0.353698	0.134482	0.385359	0.126462	0.0007078582	0.0008103458
856	-65.06117	-75.78698	10.72581	0.0040531	0.0122005	0.00703205	0.8169089	0.00389225	0.120905	0.02169312	2.547123	0.206647	0.0785707	0.597462	0.11732	0.001232601	0.01477224
857	-64.81548	-76.1674	11.35192	0.0024848	0.0193965	0.006942352	1.5233	0.00497789	0.0945364	0.02169312	2.182375	0.185825	0.096511	0.599871	0.117793	0.001232601	0.005851893
858	-64.11757	-76.75778	12.64021	0.00419794	0.0114809	0.006942352	0.7458186	0.0042749	0.110082	0.02169312	2.408093	0.494744	0.0636836	0.304533	0.137039	0.001232601	0.003248497
859	-64.67404	-76.18916	11.51512	0.00279404	0.0172497	0.006942352	1.349395	0.00412821	0.106305	0.02094874	2.408093	0.171524	0.462557	0.295051	0.0708682	0.0005474395	0.005405924
860	-64.67175	-76.14975	11.478	0.00377501	0.0216649	0.009043518	1.295269	0.00396747	0.102166	0.02013306	2.408093	0.115641	0.215467	0.220406	0.448486	0.000226253	0.005405924
861	-63.21496	-75.29887	12.08392	0.00842563	0.0168693	0.011922	0.5146226	0.00347128	0.11677	0.02013306	2.606176	0.0543523	0.241966	0.583501	0.120181	0.000226253	0.005405924
862	-63.35704	-75.21083	11.85379	0.00842563	0.0168693	0.011922	0.5146226	0.00370186	0.124526	0.02147036	2.606176	0.0207093	0.280807	0.438773	0.25971	0.0006058169	0.005405924
863	-63.5069	-75.19029	11.68339	0.00969458	0.0194099	0.01371753	0.5146226	0.00370186	0.124526	0.02147036	2.606176	0.0125	0.308853	0.48385	0.194798	8.150994e-05	0.005405924
864	-66.85684	-79.01385	12.15701	0.00399835	0.00719272	0.005362743	0.4352823	0.00270541	0.0910066	0.0156911	2.606176	0.0141138	0.304342	0.43726	0.244284	0.001593531	0.01550227
865	-65.76262	-77.19106	11.42843	0.00292774	0.00982293	0.005362743	0.8973353	0.00339589	0.114233	0.0196958	2.606176	0.0228761	0.301637	0.433374	0.242113	0.003562328	0.009095864
866	-64.90701	-75.9035	10.99649	0.00457394	0.0153461	0.008378071	0.8973353	0.00526527	0.177117	0.03053797	2.606176	0.0324906	0.42841	0.195231	0.343869	0.001116298	0.0009068598
867	-66.57761	-78.47003	11.89243	0.00424295	0.0165432	0.008378071	1.008701	0.0126063	0.0739764	0.03053797	1.31177	0.314773	0.442396	0.220237	0.0225936	0.004871476	0.005492825
868	-64.62581	-76.18265	11.55683	0.00545004	0.0128792	0.008378071	0.6375116	0.00560281	0.151815	0.02916485	2.445844	0.258481	0.363281	0.180851	0.197387	0.0003498237	0.004202254
869	-64.08563	-77.75101	13.66538	0.0105328	0.0129235	0.01166708	0.1516401	0.00608312	0.0842347	0.02263647	1.948206	0.354333	0.344014	0.247916	0.0537369	0.0003498237	0.004202254
870	-66.36418	-77.99102	11.62684	0.0105328	0.0129235	0.01166708	0.1516401	0.00608312	0.0842347	0.02263647	1.948206	0.354333	0.344014	0.247916	0.0537369	0.003797723	0.01596249
871	-66.17269	-75.59836	9.425671	0.0103069	0.0178626	0.01356865	0.4076396	0.00305504	0.167726	0.02263647	2.96931	0.354333	0.344014	0.247916	0.0537369	0.0004284927	0.01763174
872	-67.29255	-76.00263	8.710083	0.0103069	0.0178626	0.01356865	0.4076396	0.00509607	0.10055	0.02263647	2.210696	0.407204	0.258407	0.186223	0.148166	0.0009866608	0.03204682
873	-65.64969	-76.31224	10.66256	0.00449839	0.019285	0.009314053	1.079046	0.0118635	0.114448	0.03684766	1.680276	0.453865	0.231125	0.166562	0.148448	0.003234346	0.003485894
