Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]
17205	-85.24844	-86.96715	1.718707	0.02371969	0.0237197	0.0237197
17206	-85.24844	-86.96715	1.718707	0.02371969	0.0237197	0.0237197
17207	-84.43719	-87.23091	2.793724	0.01569973	0.0156997	0.0156997
17208	-84.43719	-87.23091	2.793724	0.01569973	0.0156997	0.0156997
17209	-84.47562	-87.31901	2.843388	0.01532922	0.0153292	0.0153292
17210	-86.06054	-87.37821	1.317672	0.02671153	0.0267115	0.0267115
17211	-84.81049	-87.89423	3.083732	0.01353618	0.0135362	0.0135362
17212	-84.37095	-86.9682	2.597255	0.01716545	0.0171655	0.0171655
17213	-84.48899	-86.78567	2.296676	0.01940786	0.0194079	0.0194079
17214	-84.48899	-86.78567	2.296676	0.01940786	0.0194079	0.0194079
17215	-84.48899	-86.78567	2.296676	0.01940786	0.0194079	0.0194079
17216	-84.48899	-86.78567	2.296676	0.01940786	0.0194079	0.0194079
17217	-84.42859	-86.81689	2.388295	0.01872436	0.0187244	0.0187244
17218	-84.42859	-86.81689	2.388295	0.01872436	0.0187244	0.0187244
17219	-85.19525	-86.94422	1.748965	0.02349396	0.023494	0.023494
17220	-85.19525	-86.94422	1.748965	0.02349396	0.023494	0.023494
17221	-85.19525	-86.94422	1.748965	0.02349396	0.023494	0.023494
17222	-84.74298	-87.79072	3.047738	0.01380471	0.0138047	0.0138047
17223	-84.54628	-86.77476	2.228481	0.01991662	0.0199166	0.0199166
17224	-84.37796	-87.03687	2.658909	0.01670549	0.0167055	0.0167055
17225	-84.4806	-87.32963	2.849036	0.01528709	0.0152871	0.0152871
17226	-84.94547	-88.09227	3.146799	0.01306568	0.0130657	0.0130657
17227	-84.39645	-86.85411	2.457655	0.01820691	0.0182069	0.0182069
17228	-84.63474	-87.61565	2.980907	0.01430329	0.0143033	0.0143033
17229	-84.69833	-87.7201	3.021763	0.01399849	0.0139985	0.0139985
17230	-84.45702	-87.27788	2.820864	0.01549726	0.0154973	0.0154973
17231	-84.45702	-87.27788	2.820864	0.01549726	0.0154973	0.0154973
17232	-85.20453	-88.4505	3.24597	0.01232583	0.0123258	0.0123258
17233	-86.29767	-87.51213	1.214463	0.0274815	0.0274815	0.0274815
17234	-85.64042	-87.154	1.513585	0.02524996	0.02525	0.02525
17235	-85.64042	-87.154	1.513585	0.02524996	0.02525	0.02525
17236	-84.61757	-86.77387	2.156303	0.02045509	0.0204551	0.0204551
17237	-84.61757	-86.77387	2.156303	0.02045509	0.0204551	0.0204551
17238	-84.37409	-86.91865	2.544558	0.01755858	0.0175586	0.0175586
17239	-86.97486	-90.6151	3.640235	0.009384496	0.0093845	0.0093845
17240	-86.97486	-90.6151	3.640235	0.009384496	0.0093845	0.0093845
17241	-84.78113	-86.80004	2.018914	0.02148005	0.0214801	0.0214801
17242	-85.1785	-86.93715	1.758646	0.02342173	0.0234217	0.0234217
17243	-85.35855	-87.01673	1.658178	0.02417125	0.0241713	0.0241713
17244	-84.4735	-86.79107	2.317566	0.01925202	0.019252	0.019252
17245	-85.30062	-88.57833	3.277711	0.01208904	0.012089	0.012089
17246	-85.30062	-88.57833	3.277711	0.01208904	0.012089	0.012089
17247	-86.2821	-89.8015	3.519398	0.01028598	0.010286	0.010286
17248	-85.27227	-86.97765	1.705377	0.02381913	0.0238191	0.0238191
17249	-85.27227	-86.97765	1.705377	0.02381913	0.0238191	0.0238191
17250	-84.67279	-87.67874	3.005957	0.01411641	0.0141164	0.0141164
17251	-84.71569	-86.78614	2.070446	0.02109561	0.0210956	0.0210956
17252	-87.63379	-88.32641	0.6926149	0.03137465	0.0313747	0.0313747
17253	-87.63379	-88.32641	0.6926149	0.03137465	0.0313747	0.0313747
17254	-84.39156	-87.09765	2.706083	0.01635356	0.0163536	0.0163536
17255	-85.13431	-86.91887	1.784562	0.02322839	0.0232284	0.0232284
17256	-84.63927	-87.62327	2.983995	0.01428025	0.0142803	0.0142803
17257	-84.65798	-86.77742	2.11944	0.02073009	0.0207301	0.0207301
17258	-84.66751	-86.77859	2.111084	0.02079243	0.0207924	0.0207924
17259	-84.66751	-86.77859	2.111084	0.02079243	0.0207924	0.0207924
17260	-84.66751	-86.77859	2.111084	0.02079243	0.0207924	0.0207924
17261	-85.16134	-88.39228	3.230938	0.01243798	0.012438	0.012438
17262	-84.56396	-86.77349	2.209532	0.02005798	0.020058	0.020058
17263	-85.50113	-88.8388	3.337675	0.01164169	0.0116417	0.0116417
17264	-84.46981	-87.30641	2.836601	0.01537985	0.0153799	0.0153799
17265	-84.46981	-87.30641	2.836601	0.01537985	0.0153799	0.0153799
17266	-84.46981	-87.30641	2.836601	0.01537985	0.0153799	0.0153799
17267	-84.39696	-87.11687	2.719904	0.01625045	0.0162504	0.0162504
17268	-84.66132	-87.65992	2.998606	0.01417125	0.0141712	0.0141712
17269	-84.37377	-86.92076	2.546992	0.01754043	0.0175404	0.0175404
17270	-84.38411	-86.87985	2.495736	0.01792281	0.0179228	0.0179228
17271	-85.5047	-87.08627	1.581573	0.02474275	0.0247428	0.0247428
17272	-85.24506	-86.96567	1.720611	0.02370548	0.0237055	0.0237055
17273	-85.42386	-87.04733	1.623466	0.02443022	0.0244302	0.0244302
17274	-84.6446	-87.63219	2.987588	0.01425344	0.0142534	0.0142534
17275	-84.6446	-87.63219	2.987588	0.01425344	0.0142534	0.0142534
17276	-84.41864	-87.18264	2.764006	0.01592144	0.0159214	0.0159214
17277	-84.41864	-87.18264	2.764006	0.01592144	0.0159214	0.0159214
17278	-84.37541	-87.02084	2.645432	0.01680603	0.016806	0.016806
17279	-84.37541	-87.02084	2.645432	0.01680603	0.016806	0.016806
17280	-84.56751	-86.77333	2.205818	0.02008569	0.0200857	0.0200857
17281	-85.30535	-88.58457	3.279219	0.01207779	0.0120778	0.0120778
17282	-84.4519	-86.80119	2.349287	0.01901537	0.0190154	0.0190154
17283	-85.65043	-87.1591	1.508678	0.02528657	0.0252866	0.0252866
17284	-85.2483	-86.96709	1.718787	0.02371909	0.0237191	0.0237191
17285	-84.54807	-87.46283	2.914754	0.01479681	0.0147968	0.0147968
17286	-84.48904	-86.78566	2.296619	0.01940828	0.0194083	0.0194083
17287	-84.48904	-86.78566	2.296619	0.01940828	0.0194083	0.0194083
17288	-84.48904	-86.78566	2.296619	0.01940828	0.0194083	0.0194083
17289	-84.45132	-87.26476	2.813441	0.01555263	0.0155526	0.0155526
17290	-84.43212	-87.21823	2.786103	0.01575659	0.0157566	0.0157566
17291	-85.10809	-86.9083	1.800215	0.02311162	0.0231116	0.0231116
17292	-85.03169	-88.21413	3.182437	0.01279981	0.0127998	0.0127998
17293	-85.5239	-87.09568	1.571783	0.02481579	0.0248158	0.0248158
17294	-84.37507	-86.91293	2.537853	0.0176086	0.0176086	0.0176086
17295	-84.37507	-86.91293	2.537853	0.0176086	0.0176086	0.0176086
17296	-86.68824	-90.28175	3.593507	0.0097331	0.0097331	0.0097331
17297	-87.25604	-90.93849	3.682452	0.009069546	0.00906955	0.00906955
17298	-84.38132	-86.88789	2.506576	0.01784194	0.0178419	0.0178419
17299	-84.4677	-87.3018	2.834093	0.01539856	0.0153986	0.0153986
17300	-84.4677	-87.3018	2.834093	0.01539856	0.0153986	0.0153986
17301	-84.39111	-86.86381	2.472698	0.01809469	0.0180947	0.0180947
17302	-84.7859	-86.80119	2.015289	0.0215071	0.0215071	0.0215071
17303	-84.7859	-86.80119	2.015289	0.0215071	0.0215071	0.0215071
17304	-85.324	-88.60912	3.285114	0.01203381	0.0120338	0.0120338
17305	-85.06756	-86.8924	1.824837	0.02292793	0.0229279	0.0229279
17306	-85.06756	-86.8924	1.824837	0.02292793	0.0229279	0.0229279
17307	-84.48269	-86.78771	2.305024	0.01934558	0.0193456	0.0193456
17308	-84.48269	-86.78771	2.305024	0.01934558	0.0193456	0.0193456
17309	-84.37572	-87.02299	2.647267	0.01679234	0.0167923	0.0167923
17310	-84.51268	-87.39514	2.882459	0.01503774	0.0150377	0.0150377
17311	-84.46668	-87.29954	2.832862	0.01540775	0.0154078	0.0154078
17312	-84.41665	-87.17713	2.760482	0.01594773	0.0159477	0.0159477
17313	-84.41665	-87.17713	2.760482	0.01594773	0.0159477	0.0159477
17314	-84.41665	-87.17713	2.760482	0.01594773	0.0159477	0.0159477
17315	-85.58835	-87.1277	1.539343	0.0250578	0.0250578	0.0250578
17316	-84.37102	-86.95299	2.581976	0.01727943	0.0172794	0.0172794
17317	-84.37102	-86.95299	2.581976	0.01727943	0.0172794	0.0172794
17318	-84.38895	-87.08767	2.698721	0.01640848	0.0164085	0.0164085
17319	-84.38895	-87.08767	2.698721	0.01640848	0.0164085	0.0164085
17320	-84.38895	-87.08767	2.698721	0.01640848	0.0164085	0.0164085
17321	-86.32291	-87.52664	1.20373	0.02756158	0.0275616	0.0275616
17322	-86.32291	-87.52664	1.20373	0.02756158	0.0275616	0.0275616
17323	-84.54498	-86.77488	2.229904	0.019906	0.019906	0.019906
17324	-84.43259	-86.81374	2.38115	0.01877766	0.0187777	0.0187777
17325	-84.50649	-87.38286	2.876365	0.0150832	0.0150832	0.0150832
17326	-84.50649	-87.38286	2.876365	0.0150832	0.0150832	0.0150832
17327	-84.6864	-86.78124	2.094841	0.02091362	0.0209136	0.0209136
17328	-84.47909	-87.32643	2.847341	0.01529973	0.0152997	0.0152997
17329	-85.27748	-86.97996	1.702479	0.02384076	0.0238408	0.0238408
17330	-84.61721	-86.77385	2.156644	0.02045255	0.0204525	0.0204525
17331	-84.91218	-86.83717	1.924982	0.02218082	0.0221808	0.0221808
17332	-84.45145	-86.80144	2.349993	0.0190101	0.0190101	0.0190101
17333	-84.7158	-86.78616	2.070355	0.02109628	0.0210963	0.0210963
17334	-84.7158	-86.78616	2.070355	0.02109628	0.0210963	0.0210963
17335	-84.61848	-86.77392	2.155438	0.02046154	0.0204615	0.0204615
17336	-84.48812	-86.78594	2.297826	0.01939928	0.0193993	0.0193993
17337	-84.48812	-86.78594	2.297826	0.01939928	0.0193993	0.0193993
17338	-84.45937	-86.79729	2.337926	0.01910012	0.0191001	0.0191001
17339	-84.37437	-87.0132	2.63883	0.01685528	0.0168553	0.0168553
17340	-84.37437	-87.0132	2.63883	0.01685528	0.0168553	0.0168553
17341	-84.54166	-87.45084	2.909187	0.01483834	0.0148383	0.0148383
17342	-84.73521	-86.78989	2.054678	0.02121324	0.0212132	0.0212132
17343	-84.73521	-86.78989	2.054678	0.02121324	0.0212132	0.0212132
17344	-84.73521	-86.78989	2.054678	0.02121324	0.0212132	0.0212132
17345	-84.37627	-86.90692	2.530654	0.01766232	0.0176623	0.0176623
17346	-85.1782	-86.93702	1.758819	0.02342044	0.0234204	0.0234204
17347	-85.1782	-86.93702	1.758819	0.02342044	0.0234204	0.0234204
17348	-84.86546	-87.97612	3.110661	0.01333528	0.0133353	0.0133353
17349	-84.37608	-86.90783	2.531755	0.0176541	0.0176541	0.0176541
17350	-84.37608	-86.90783	2.531755	0.0176541	0.0176541	0.0176541
17351	-84.94742	-86.84878	1.901365	0.022357	0.022357	0.022357
17352	-84.94742	-86.84878	1.901365	0.022357	0.022357	0.022357
17353	-86.64666	-87.71639	1.069731	0.02856125	0.0285612	0.0285612
17354	-86.1273	-87.41546	1.288155	0.02693174	0.0269317	0.0269317
17355	-84.67643	-87.68469	3.008256	0.01409925	0.0140993	0.0140993
17356	-84.67643	-87.68469	3.008256	0.01409925	0.0140993	0.0140993
17357	-84.67643	-87.68469	3.008256	0.01409925	0.0140993	0.0140993
17358	-84.67643	-87.68469	3.008256	0.01409925	0.0140993	0.0140993
17359	-84.67643	-87.68469	3.008256	0.01409925	0.0140993	0.0140993
17360	-84.45401	-87.27099	2.816982	0.01552622	0.0155262	0.0155262
17361	-84.45401	-87.27099	2.816982	0.01552622	0.0155262	0.0155262
17362	-84.45401	-87.27099	2.816982	0.01552622	0.0155262	0.0155262
17363	-85.19181	-86.94276	1.750946	0.02347917	0.0234792	0.0234792
17364	-84.89072	-88.01315	3.122431	0.01324748	0.0132475	0.0132475
17365	-84.50729	-86.78083	2.273539	0.01958047	0.0195805	0.0195805
17366	-84.50729	-86.78083	2.273539	0.01958047	0.0195805	0.0195805
17367	-84.37742	-86.90185	2.524433	0.01770872	0.0177087	0.0177087
17368	-84.78775	-87.85975	3.072001	0.0136237	0.0136237	0.0136237
17369	-84.65212	-86.77676	2.124644	0.02069127	0.0206913	0.0206913
17370	-84.61896	-86.77395	2.15499	0.02046488	0.0204649	0.0204649
17371	-84.61896	-86.77395	2.15499	0.02046488	0.0204649	0.0204649
17372	-84.38938	-86.86737	2.477987	0.01805522	0.0180552	0.0180552
17373	-84.61124	-87.57561	2.964373	0.01442663	0.0144266	0.0144266
17374	-84.83611	-86.81431	1.978199	0.0217838	0.0217838	0.0217838
17375	-84.83611	-86.81431	1.978199	0.0217838	0.0217838	0.0217838
17376	-84.39068	-86.86469	2.474013	0.01808488	0.0180849	0.0180849
17377	-84.71789	-87.75127	3.033381	0.01391182	0.0139118	0.0139118
17378	-84.4232	-86.82152	2.39832	0.01864957	0.0186496	0.0186496
17379	-84.92649	-86.84181	1.915324	0.02225287	0.0222529	0.0222529
17380	-84.93469	-88.07681	3.142119	0.0131006	0.0131006	0.0131006
17381	-84.92636	-88.06483	3.138463	0.01312787	0.0131279	0.0131279
17382	-85.18411	-88.42304	3.238926	0.01237839	0.0123784	0.0123784
17383	-85.37406	-87.02392	1.64986	0.02423331	0.0242333	0.0242333
17384	-87.46559	-88.21983	0.7542481	0.03091485	0.0309148	0.0309148
17385	-84.63582	-87.61747	2.981647	0.01429777	0.0142978	0.0142978
17386	-84.58587	-86.77295	2.187082	0.02022546	0.0202255	0.0202255
17387	-84.48337	-87.3355	2.852123	0.01526406	0.0152641	0.0152641
17388	-87.73678	-88.39209	0.6553102	0.03165296	0.031653	0.031653
17389	-85.06488	-88.26026	3.195381	0.01270325	0.0127032	0.0127032
17390	-84.37943	-86.89414	2.514707	0.01778128	0.0177813	0.0177813
17391	-84.37943	-86.89414	2.514707	0.01778128	0.0177813	0.0177813
17392	-84.46194	-87.28901	2.827065	0.015451	0.015451	0.015451
17393	-84.46194	-87.28901	2.827065	0.015451	0.015451	0.015451
17394	-84.40485	-87.14249	2.737638	0.01611815	0.0161181	0.0161181
17395	-84.40082	-86.84725	2.446425	0.01829069	0.0182907	0.0182907
17396	-84.95911	-86.85277	1.893656	0.02241451	0.0224145	0.0224145
17397	-85.04992	-86.88565	1.83573	0.02284666	0.0228467	0.0228467
17398	-84.48743	-87.344	2.856565	0.01523092	0.0152309	0.0152309
17399	-84.6632	-86.77805	2.114845	0.02076437	0.0207644	0.0207644
17400	-86.11409	-87.40805	1.293969	0.02688837	0.0268884	0.0268884
17401	-85.827	-87.25118	1.424182	0.02591694	0.0259169	0.0259169
17402	-84.42996	-86.81579	2.38583	0.01874275	0.0187427	0.0187427
17403	-85.42639	-87.04853	1.62214	0.02444011	0.0244401	0.0244401
17404	-85.66012	-87.16406	1.503937	0.02532194	0.0253219	0.0253219
17405	-84.42222	-86.82241	2.400197	0.01863556	0.0186356	0.0186356
17406	-84.53572	-86.77592	2.240199	0.0198292	0.0198292	0.0198292
17407	-85.31038	-86.99471	1.684334	0.02397612	0.0239761	0.0239761
17408	-84.61109	-87.57536	2.964269	0.01442741	0.0144274	0.0144274
17409	-84.68596	-86.78117	2.09521	0.02091086	0.0209109	0.0209109
17410	-84.52328	-86.77772	2.254443	0.01972293	0.0197229	0.0197229
17411	-84.98636	-86.86229	1.875922	0.02254681	0.0225468	0.0225468
17412	-85.16307	-88.39462	3.231551	0.01243341	0.0124334	0.0124334
17413	-84.51811	-86.77863	2.260519	0.0196776	0.0196776	0.0196776
17414	-84.51811	-86.77863	2.260519	0.0196776	0.0196776	0.0196776
17415	-84.51811	-86.77863	2.260519	0.0196776	0.0196776	0.0196776
17416	-84.51811	-86.77863	2.260519	0.0196776	0.0196776	0.0196776
17417	-86.3444	-89.87587	3.531463	0.01019597	0.010196	0.010196
17418	-84.38103	-87.05313	2.672105	0.01660705	0.016607	0.016607
17419	-84.38103	-87.05313	2.672105	0.01660705	0.016607	0.016607
17420	-85.08617	-86.89963	1.813462	0.02301279	0.0230128	0.0230128
17421	-84.37324	-87.00362	2.630377	0.01691835	0.0169183	0.0169183
17422	-87.64741	-88.33507	0.6876632	0.03141159	0.0314116	0.0314116
17423	-87.13869	-90.80392	3.665231	0.009198022	0.00919802	0.00919802
17424	-86.33443	-89.86398	3.529551	0.01021024	0.0102102	0.0102102
17425	-84.92664	-88.06522	3.138584	0.01312697	0.013127	0.013127
17426	-84.92664	-88.06522	3.138584	0.01312697	0.013127	0.013127
17427	-87.42126	-91.12707	3.705807	0.008895311	0.00889531	0.00889531
17428	-86.55517	-90.12551	3.570346	0.009905892	0.00990589	0.00990589
17429	-84.52374	-86.77765	2.253904	0.01972696	0.019727	0.019727
17430	-84.59438	-87.54631	2.951936	0.01451942	0.0145194	0.0145194
17431	-84.59438	-87.54631	2.951936	0.01451942	0.0145194	0.0145194
17432	-84.45768	-87.27939	2.82171	0.01549094	0.0154909	0.0154909
17433	-84.37685	-87.0303	2.653446	0.01674625	0.0167463	0.0167463
17434	-90.07385	-89.94372	-0.130127	0.03751256	0.0375126	0.0375126
17435	-86.54526	-87.65627	1.111009	0.0282533	0.0282533	0.0282533
17436	-85.84191	-87.25913	1.417216	0.02596891	0.0259689	0.0259689
17437	-84.66918	-87.67285	3.003666	0.0141335	0.0141335	0.0141335
17438	-86.37206	-89.90879	3.536731	0.01015667	0.0101567	0.0101567
17439	-84.37097	-86.95508	2.584113	0.01726349	0.0172635	0.0172635
17440	-84.37097	-86.95508	2.584113	0.01726349	0.0172635	0.0172635
17441	-84.74853	-86.79265	2.044118	0.02129202	0.021292	0.021292
17442	-85.56646	-88.92214	3.355684	0.01150733	0.0115073	0.0115073
17443	-84.50498	-87.37982	2.874848	0.01509452	0.0150945	0.0150945
17444	-84.37108	-86.9735	2.602414	0.01712696	0.017127	0.017127
17445	-84.37108	-86.9735	2.602414	0.01712696	0.017127	0.017127
17446	-84.5392	-86.7755	2.236305	0.01985825	0.0198583	0.0198583
17447	-84.5392	-86.7755	2.236305	0.01985825	0.0198583	0.0198583
17448	-84.5392	-86.7755	2.236305	0.01985825	0.0198583	0.0198583
17449	-84.5392	-86.7755	2.236305	0.01985825	0.0198583	0.0198583
17450	-84.5392	-86.7755	2.236305	0.01985825	0.0198583	0.0198583
17451	-85.66597	-87.16705	1.501084	0.02534322	0.0253432	0.0253432
17452	-84.58379	-86.77296	2.189168	0.02020991	0.0202099	0.0202099
17453	-84.58379	-86.77296	2.189168	0.02020991	0.0202099	0.0202099
17454	-85.64214	-87.15488	1.512741	0.02525626	0.0252563	0.0252563
17455	-84.61138	-86.77355	2.162171	0.02041131	0.0204113	0.0204113
17456	-85.45927	-88.78504	3.325771	0.0117305	0.0117305	0.0117305
17457	-85.45927	-88.78504	3.325771	0.0117305	0.0117305	0.0117305
17458	-85.45927	-88.78504	3.325771	0.0117305	0.0117305	0.0117305
17459	-85.60163	-88.96674	3.36511	0.01143701	0.011437	0.011437
17460	-84.50148	-87.37279	2.871311	0.01512091	0.0151209	0.0151209
17461	-84.50148	-87.37279	2.871311	0.01512091	0.0151209	0.0151209
17462	-84.40193	-87.13329	2.731356	0.01616502	0.016165	0.016165
17463	-84.62792	-86.77455	2.146622	0.02052731	0.0205273	0.0205273
17464	-85.623	-87.14516	1.52216	0.02518599	0.025186	0.025186
17465	-85.56036	-87.11372	1.553354	0.02495327	0.0249533	0.0249533
17466	-85.56036	-87.11372	1.553354	0.02495327	0.0249533	0.0249533
17467	-84.8553	-87.96112	3.105824	0.01337137	0.0133714	0.0133714
17468	-86.4377	-87.59317	1.155464	0.02792165	0.0279217	0.0279217
17469	-84.87887	-87.99583	3.116954	0.01328833	0.0132883	0.0132883
17470	-85.2861	-88.55916	3.273057	0.01212376	0.0121238	0.0121238
17471	-85.31625	-88.59893	3.282674	0.01205201	0.012052	0.012052
17472	-84.91424	-88.04732	3.13308	0.01316803	0.013168	0.013168
17473	-84.91424	-88.04732	3.13308	0.01316803	0.013168	0.013168
17474	-86.29448	-89.81629	3.521817	0.01026793	0.0102679	0.0102679
17475	-86.29448	-89.81629	3.521817	0.01026793	0.0102679	0.0102679
17476	-86.29448	-89.81629	3.521817	0.01026793	0.0102679	0.0102679
17477	-86.29448	-89.81629	3.521817	0.01026793	0.0102679	0.0102679
17478	-84.95776	-88.10983	3.152071	0.01302635	0.0130264	0.0130264
17479	-84.95776	-88.10983	3.152071	0.01302635	0.0130264	0.0130264
17480	-84.91952	-88.05495	3.135434	0.01315047	0.0131505	0.0131505
17481	-84.38474	-87.07031	2.685566	0.01650662	0.0165066	0.0165066
17482	-84.38474	-87.07031	2.685566	0.01650662	0.0165066	0.0165066
17483	-84.59026	-87.53907	2.948816	0.01454269	0.0145427	0.0145427
17484	-84.43457	-87.22439	2.78982	0.01572885	0.0157289	0.0157289
17485	-85.24903	-86.96741	1.718376	0.02372216	0.0237222	0.0237222
17486	-85.24903	-86.96741	1.718376	0.02372216	0.0237222	0.0237222
17487	-84.41321	-86.83147	2.418262	0.01850079	0.0185008	0.0185008
17488	-84.41321	-86.83147	2.418262	0.01850079	0.0185008	0.0185008
17489	-84.41321	-86.83147	2.418262	0.01850079	0.0185008	0.0185008
17490	-84.41321	-86.83147	2.418262	0.01850079	0.0185008	0.0185008
17491	-84.37284	-86.99972	2.626883	0.01694442	0.0169444	0.0169444
17492	-84.42828	-87.20837	2.780094	0.01580142	0.0158014	0.0158014
17493	-84.43766	-87.23206	2.794406	0.01569465	0.0156946	0.0156946
17494	-84.51673	-87.4031	2.886367	0.01500859	0.0150086	0.0150086
17495	-84.51673	-87.4031	2.886367	0.01500859	0.0150086	0.0150086
17496	-85.31912	-88.6027	3.283578	0.01204527	0.0120453	0.0120453
17497	-87.85286	-91.61533	3.762467	0.008472612	0.00847261	0.00847261
17498	-84.37242	-86.99531	2.622882	0.01697426	0.0169743	0.0169743
17499	-84.37242	-86.99531	2.622882	0.01697426	0.0169743	0.0169743
17500	-84.37095	-86.95604	2.585092	0.01725619	0.0172562	0.0172562
17501	-84.42179	-87.19123	2.76944	0.0158809	0.0158809	0.0158809
17502	-84.56323	-87.4907	2.927473	0.01470192	0.0147019	0.0147019
17503	-84.45779	-87.27964	2.821853	0.01548988	0.0154899	0.0154899
17504	-85.49832	-87.08316	1.584838	0.02471839	0.0247184	0.0247184
17505	-84.98132	-86.8605	1.87918	0.02252251	0.0225225	0.0225225
17506	-84.98132	-86.8605	1.87918	0.02252251	0.0225225	0.0225225
17507	-85.08701	-86.89996	1.812954	0.02301658	0.0230166	0.0230166
17508	-84.65553	-87.65036	2.994834	0.01419939	0.0141994	0.0141994
17509	-85.66716	-89.04937	3.382204	0.01130949	0.0113095	0.0113095
17510	-84.41053	-86.83452	2.423996	0.01845801	0.018458	0.018458
17511	-85.05681	-86.88827	1.831459	0.02287852	0.0228785	0.0228785
17512	-86.26429	-87.49301	1.22873	0.02737507	0.0273751	0.0273751
17513	-84.38123	-86.88817	2.506937	0.01783925	0.0178393	0.0178393
17514	-84.38123	-86.88817	2.506937	0.01783925	0.0178393	0.0178393
17515	-84.38123	-86.88817	2.506937	0.01783925	0.0178393	0.0178393
17516	-84.64997	-86.77653	2.12656	0.02067698	0.020677	0.020677
17517	-84.60838	-86.77342	2.165041	0.0203899	0.0203899	0.0203899
17518	-84.48003	-87.32843	2.8484	0.01529183	0.0152918	0.0152918
17519	-84.39796	-86.85164	2.453686	0.01823652	0.0182365	0.0182365
17520	-84.39796	-86.85164	2.453686	0.01823652	0.0182365	0.0182365
17521	-88.57608	-88.93765	0.3615699	0.03384435	0.0338444	0.0338444
17522	-84.41628	-86.8282	2.411917	0.01854813	0.0185481	0.0185481
17523	-84.41628	-86.8282	2.411917	0.01854813	0.0185481	0.0185481
17524	-84.63787	-86.77535	2.137485	0.02059547	0.0205955	0.0205955
17525	-85.13449	-86.91895	1.784454	0.02322919	0.0232292	0.0232292
17526	-84.73731	-86.79031	2.053	0.02122576	0.0212258	0.0212258
17527	-84.60688	-86.77336	2.166481	0.02037915	0.0203792	0.0203792
17528	-85.64015	-89.01538	3.375231	0.01136151	0.0113615	0.0113615
17529	-85.64015	-89.01538	3.375231	0.01136151	0.0113615	0.0113615
17530	-84.70507	-86.78426	2.079188	0.02103039	0.0210304	0.0210304
17531	-84.75448	-87.80861	3.05413	0.01375702	0.013757	0.013757
17532	-84.67011	-87.67437	3.004257	0.01412909	0.0141291	0.0141291
17533	-84.99952	-88.16902	3.169497	0.01289635	0.0128964	0.0128964
17534	-85.29277	-86.98678	1.694018	0.02390387	0.0239039	0.0239039
17535	-85.58077	-88.94032	3.359543	0.01147854	0.0114785	0.0114785
17536	-85.58077	-88.94032	3.359543	0.01147854	0.0114785	0.0114785
17537	-84.49281	-87.35513	2.862323	0.01518796	0.015188	0.015188
17538	-84.49281	-87.35513	2.862323	0.01518796	0.015188	0.015188
17539	-84.93718	-86.84535	1.908165	0.02230627	0.0223063	0.0223063
17540	-84.37719	-86.90278	2.52559	0.01770009	0.0177001	0.0177001
17541	-84.40572	-87.14515	2.739437	0.01610473	0.0161047	0.0161047
17542	-84.42648	-86.81865	2.392164	0.01869549	0.0186955	0.0186955
17543	-84.37335	-87.00465	2.631298	0.01691148	0.0169115	0.0169115
17544	-84.47414	-87.31582	2.841679	0.01534197	0.015342	0.015342
17545	-84.6666	-87.66861	3.00201	0.01414586	0.0141459	0.0141459
17546	-84.6666	-87.66861	3.00201	0.01414586	0.0141459	0.0141459
17547	-84.88605	-86.82895	1.942902	0.02204712	0.0220471	0.0220471
17548	-85.1273	-86.91603	1.788725	0.02319733	0.0231973	0.0231973
17549	-84.94758	-86.84884	1.901256	0.02235782	0.0223578	0.0223578
17550	-84.47613	-87.3201	2.843969	0.01532489	0.0153249	0.0153249
17551	-85.16971	-88.4036	3.233892	0.01241594	0.0124159	0.0124159
17552	-84.38963	-87.09031	2.700678	0.01639388	0.0163939	0.0163939
17553	-85.94906	-87.3169	1.367846	0.02633722	0.0263372	0.0263372
17554	-85.02845	-86.87758	1.849135	0.02274665	0.0227467	0.0227467
17555	-85.94622	-89.39528	3.449057	0.01081075	0.0108107	0.0108107
17556	-85.94622	-89.39528	3.449057	0.01081075	0.0108107	0.0108107
17557	-85.94622	-89.39528	3.449057	0.01081075	0.0108107	0.0108107
17558	-86.14104	-87.42317	1.28213	0.02697669	0.0269767	0.0269767
17559	-87.37732	-88.16428	0.7869653	0.03067077	0.0306708	0.0306708
17560	-84.37551	-87.02152	2.646012	0.01680171	0.0168017	0.0168017
17561	-84.37395	-86.91955	2.545594	0.01755085	0.0175509	0.0175509
17562	-84.37395	-86.91955	2.545594	0.01755085	0.0175509	0.0175509
17563	-84.48773	-87.34463	2.856893	0.01522847	0.0152285	0.0152285
17564	-84.48773	-87.34463	2.856893	0.01522847	0.0152285	0.0152285
17565	-84.52328	-86.77772	2.25444	0.01972295	0.019723	0.019723
17566	-85.92189	-89.36546	3.443567	0.0108517	0.0108517	0.0108517
17567	-85.92189	-89.36546	3.443567	0.0108517	0.0108517	0.0108517
17568	-85.92189	-89.36546	3.443567	0.0108517	0.0108517	0.0108517
17569	-85.71727	-87.19351	1.47624	0.02552857	0.0255286	0.0255286
17570	-84.37104	-86.97196	2.600924	0.01713808	0.0171381	0.0171381
17571	-84.37104	-86.97196	2.600924	0.01713808	0.0171381	0.0171381
17572	-84.4052	-87.14356	2.73836	0.01611276	0.0161128	0.0161128
17573	-84.4052	-87.14356	2.73836	0.01611276	0.0161128	0.0161128
