Iteration	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
4561	-70.4578	-77.86797	7.410164	0.00457768	0.0356628	0.01277704	1.521829	0.0474806	0.0977553	0.06812845	0.5353273	0.0346638	0.580563	0.3642	0.0205725	0.004335597	0.0008225324
4562	-67.42846	-77.18412	9.755663	0.00157647	0.0253014	0.006315607	2.057607	0.0192923	0.0846786	0.04041836	1.0965	0.062076	0.205979	0.695103	0.0368412	0.004335597	0.003564142
4563	-66.17106	-75.4855	9.314444	0.00157647	0.0253014	0.006315607	2.057607	0.0112148	0.145669	0.04041836	1.900774	0.0052301	0.380815	0.545842	0.0681122	0.0002607731	0.0007159663
4564	-65.97733	-76.02277	10.04544	0.00180954	0.0143206	0.005090559	1.533477	0.0168224	0.0920971	0.03936113	1.260308	0.0647992	0.0501503	0.240332	0.644719	0.0002607731	0.01233564
4565	-64.83673	-75.99126	11.15453	0.0121905	0.015773	0.01386654	0.1909945	0.0168224	0.0920971	0.03936113	1.260308	0.0679962	0.0244724	0.231004	0.676527	0.0002607731	0.01233564
4566	-69.66791	-79.69764	10.02973	0.00299471	0.0485776	0.01206134	2.065498	0.0159968	0.0563384	0.03002059	0.9332888	0.134637	0.048457	0.549103	0.267803	0.0001441733	0.01233564
4567	-63.15546	-75.49796	12.3425	0.00882333	0.0129995	0.01070974	0.2872604	0.0080135	0.112465	0.03002059	1.958155	0.0587477	0.0211438	0.803255	0.116853	0.000289028	0.005856535
4568	-64.06565	-75.96893	11.90328	0.00873635	0.0128713	0.01060416	0.2872604	0.00741964	0.121466	0.03002059	2.072312	0.213666	0.0769002	0.284437	0.424997	0.002221498	0.005856535
4569	-63.67374	-76.85116	13.17742	0.00749348	0.0150062	0.01060416	0.51478	0.00535567	0.0876773	0.02166959	2.072312	0.190374	0.127946	0.625573	0.0561065	0.002221498	0.0018124
4570	-64.31968	-76.98062	12.66094	0.0174634	0.0221828	0.01968216	0.1773256	0.00577743	0.0945819	0.02337605	2.072312	0.275862	0.105056	0.573014	0.0460685	0.0008224396	0.0005659264
4571	-64.85334	-77.90063	13.04729	0.00854095	0.00973703	0.009119402	0.09715759	0.00728492	0.119261	0.02947553	2.072312	0.608671	0.181875	0.1278	0.0816538	0.0008224396	0.003165129
4572	-65.34716	-76.4714	11.12424	0.00545867	0.0152351	0.009119402	0.76087	0.0105443	0.103931	0.03310408	1.696202	0.614699	0.183676	0.119162	0.0824625	0.0008224396	0.01023047
4573	-64.8044	-76.29555	11.49115	0.00545867	0.0152351	0.009119402	0.76087	0.00676454	0.122385	0.02877287	2.146419	0.583901	0.198358	0.128687	0.0890539	0.0008224396	0.006106436
4574	-63.8423	-76.01463	12.17232	0.00796754	0.0128604	0.01012255	0.3549192	0.00651415	0.117855	0.02770781	2.146419	0.316753	0.129204	0.496036	0.0580069	0.000958341	0.006106436
4575	-63.773	-76.36831	12.59531	0.00942121	0.0108761	0.01012255	0.106454	0.00651415	0.117855	0.02770781	2.146419	0.235157	0.0924806	0.629298	0.0430643	0.000958341	0.006106436
4576	-64.12781	-76.8573	12.72949	0.00971368	0.0105486	0.01012255	0.0611282	0.00807754	0.0950441	0.02770781	1.827495	0.217303	0.0854591	0.581519	0.115718	3.666681e-05	0.01065321
4577	-63.93307	-76.219	12.28593	0.0111149	0.0120702	0.0115827	0.0611282	0.00732207	0.10485	0.02770781	1.973078	0.189401	0.202887	0.506851	0.10086	3.666681e-05	0.01065321
4578	-65.58453	-79.00522	13.42068	0.0112548	0.0119201	0.0115827	0.04257305	0.00936761	0.081955	0.02770781	1.607817	0.440257	0.221453	0.103845	0.234446	0.005314761	0.001784126
4579	-66.50704	-76.82668	10.31964	0.0202271	0.0214228	0.02081639	0.04257305	0.00975866	0.139951	0.03695584	1.974186	0.367468	0.184839	0.252008	0.195684	0.005314761	0.001784126
4580	-68.29786	-75.71767	7.419815	0.0070672	0.0145824	0.01015168	0.5369613	0.00984946	0.141253	0.0372997	1.974186	0.149025	0.345716	0.217016	0.288243	0.005314761	0.0274596
4581	-68.15779	-76.00992	7.852139	0.0070672	0.0145824	0.01015168	0.5369613	0.00291051	0.158768	0.02149638	2.964548	0.566281	0.158422	0.0412176	0.234079	0.005314761	0.0274596
4582	-68.01084	-76.99276	8.981926	0.0058388	0.0120477	0.008387143	0.5369613	0.00233208	0.111171	0.01610155	2.864615	0.0259574	0.722459	0.0897349	0.161849	0.005314761	0.0274596
4583	-66.08992	-77.4044	11.31448	0.00269188	0.0156348	0.006487448	1.304143	0.00331907	0.0781122	0.01610155	2.341371	0.02611	0.187395	0.226623	0.559873	0.005314761	0.008859622
4584	-67.01832	-77.92943	10.91111	0.0106867	0.0152723	0.01277537	0.2646781	0.00288612	0.08983	0.01610155	2.548598	0.0488386	0.35052	0.423896	0.176745	0.008947577	0.01251796
4585	-66.68278	-76.88246	10.19969	0.0106867	0.0152723	0.01277537	0.2646781	0.00511661	0.159254	0.02854537	2.548598	0.0253214	0.236625	0.219778	0.518275	0.008947577	0.005381536
4586	-64.27206	-76.14518	11.87312	0.0156742	0.0212113	0.01823374	0.2242566	0.00461628	0.107582	0.02228511	2.334106	0.040941	0.382587	0.355349	0.221123	0.000502683	0.005381536
4587	-66.69927	-76.90107	10.2018	0.0167814	0.0226823	0.01951001	0.2233637	0.00461628	0.107582	0.02228511	2.334106	0.228789	0.205533	0.348695	0.216983	0.003758277	0.01332954
4588	-64.66102	-76.91572	12.2547	0.0180975	0.0198478	0.01895245	0.06843945	0.00461628	0.107582	0.02228511	2.334106	0.308631	0.158614	0.470381	0.062374	0.003758277	0.0005394362
4589	-66.69801	-76.68775	9.989736	0.014855	0.0273945	0.02017287	0.4536839	0.00601993	0.140293	0.02906125	2.334106	0.308631	0.158614	0.470381	0.062374	0.003758277	0.004547453
4590	-66.53811	-76.51618	9.978075	0.0178778	0.0227626	0.02017287	0.1790681	0.00692068	0.122034	0.02906125	2.127373	0.308631	0.158614	0.470381	0.062374	0.003758277	0.0107478
4591	-67.37347	-77.04615	9.672677	0.0168093	0.0242095	0.02017287	0.2704374	0.00758857	0.120936	0.03029413	2.052383	0.242403	0.339165	0.369443	0.0489893	0.004595731	0.0107478
4592	-67.69344	-80.10468	12.41124	0.00891352	0.0128377	0.01069714	0.2704374	0.00725264	0.0559428	0.02014282	1.514452	0.22559	0.315641	0.413178	0.0455914	0.004595731	0.0167763
4593	-67.45405	-78.87744	11.42339	0.00891352	0.0128377	0.01069714	0.2704374	0.00990617	0.0764106	0.02751249	1.514452	0.0921367	0.74869	0.143355	0.0158183	0.004595731	0.0167763
4594	-69.06752	-76.62695	7.559424	0.00891352	0.0128377	0.01069714	0.2704374	0.0333765	0.103331	0.0587268	0.8377372	0.0921367	0.74869	0.143355	0.0158183	0.004084489	0.02349416
4595	-68.41082	-76.7889	8.378073	0.0079989	0.0143056	0.01069714	0.4309517	0.0425288	0.0810942	0.0587268	0.478458	0.263736	0.2342	0.259996	0.242068	0.0005015205	0.02349416
4596	-66.70838	-75.45498	8.746593	0.0079989	0.0143056	0.01069714	0.4309517	0.0279663	0.123321	0.0587268	1.099937	0.290418	0.156723	0.2863	0.266559	0.0005015205	0.01285183
4597	-66.04897	-75.19978	9.150808	0.00752686	0.0152027	0.01069714	0.5211319	0.0261309	0.115228	0.0548727	1.099937	0.0745682	0.108379	0.654129	0.162924	0.0001947212	0.01285183
4598	-66.52992	-75.65372	9.1238	0.0145765	0.0174435	0.0159457	0.1331049	0.0261309	0.115228	0.0548727	1.099937	0.252953	0.320903	0.138195	0.287949	7.576958e-05	0.01285183
4599	-66.48299	-75.10584	8.62285	0.0080185	0.01691	0.01164444	0.5531248	0.022581	0.133343	0.0548727	1.316412	0.242215	0.227207	0.254853	0.275725	3.050055e-05	0.01285183
4600	-65.91327	-75.07742	9.164149	0.0080185	0.01691	0.01164444	0.5531248	0.0236138	0.127511	0.0548727	1.250106	0.0726068	0.278061	0.311894	0.337438	3.050055e-05	0.009655687
4601	-63.68362	-75.13154	11.44792	0.0100491	0.013493	0.01164444	0.218453	0.0163616	0.129779	0.04608031	1.535162	0.021606	0.082744	0.552862	0.342788	3.050055e-05	0.002040571
4602	-64.76975	-78.537	13.76725	0.00910194	0.0148972	0.01164444	0.3652265	0.00827206	0.0656137	0.02329721	1.535162	0.0508827	0.0930835	0.621947	0.234087	0.003646638	0.002040571
4603	-65.16068	-78.21577	13.0551	0.00910194	0.0148972	0.01164444	0.3652265	0.0182834	0.0683751	0.03535713	0.9777881	0.0850163	0.0396318	0.722618	0.152734	0.003978464	0.002040571
4604	-66.71718	-75.80163	9.084455	0.00910194	0.0148972	0.01164444	0.3652265	0.0209576	0.13331	0.05285696	1.371539	0.260942	0.121643	0.214333	0.403082	0.003978464	0.009162142
4605	-66.56456	-76.54727	9.982715	0.00604893	0.00990029	0.007738613	0.3652265	0.0166283	0.152464	0.05035096	1.642596	0.185947	0.133986	0.236082	0.443985	0.0002464459	0.009162142
4606	-65.02982	-74.90458	9.874769	0.0112358	0.0183896	0.01437431	0.3652265	0.0163987	0.154599	0.05035096	1.663207	0.197673	0.0793741	0.25097	0.471983	0.0002464459	0.003069983
4607	-64.06614	-76.67613	12.60999	0.016374	0.0215662	0.01879163	0.2041758	0.00984768	0.0928392	0.03023657	1.663207	0.197673	0.0793741	0.25097	0.471983	0.0001312969	0.0005220255
4608	-63.77471	-76.6126	12.83789	0.00875478	0.0128696	0.01061465	0.2856004	0.0088568	0.103226	0.03023657	1.820437	0.0107945	0.173289	0.547917	0.267999	0.003871299	0.0002277868
4609	-65.87673	-79.68223	13.8055	0.00875478	0.0128696	0.01061465	0.2856004	0.0159866	0.0589551	0.03070007	0.9674153	0.00537659	0.354626	0.243016	0.396981	0.003871299	0.003379398
4610	-65.53832	-77.09786	11.55954	0.00875478	0.0128696	0.01061465	0.2856004	0.0234436	0.093214	0.04674688	1.023218	0.0136462	0.346797	0.251341	0.388216	0.003871299	0.003379398
4611	-65.72646	-75.65331	9.926843	0.00681936	0.0165222	0.01061465	0.6560046	0.0157613	0.138648	0.04674688	1.611868	0.0145351	0.369388	0.202572	0.413505	0.003871299	0.003379398
4612	-66.51125	-76.5371	10.02585	0.00449571	0.022763	0.01011612	1.202399	0.0234636	0.0931346	0.04674688	1.021954	0.00886304	0.225241	0.513755	0.252142	0.004183896	0.003379398
4613	-66.42204	-76.42833	10.00629	0.00472413	0.0239195	0.0106301	1.202399	0.0201866	0.108253	0.04674688	1.244981	0.0175582	0.446213	0.0367223	0.499506	0.004183896	0.0001788089
4614	-69.51345	-75.67374	6.160292	0.0119144	0.0163809	0.01397024	0.2360089	0.026352	0.141316	0.06102414	1.244981	0.0520089	0.665823	0.108775	0.173393	0.004183896	0.02352734
4615	-65.33288	-78.32463	12.99175	0.0089766	0.0123418	0.01052556	0.2360089	0.0228002	0.0775909	0.0420605	0.9078577	0.0192139	0.571935	0.0934364	0.315415	0.002354111	0.001082282
4616	-69.873	-87.38846	17.51546	0.00754669	0.0103758	0.008848916	0.2360089	0.0123915	0.0215108	0.01632642	0.4088593	0.220509	0.485668	0.133441	0.160382	0.002354111	0.001082282
4617	-71.50438	-87.42077	15.91638	0.00389418	0.00875638	0.005839425	0.6006758	0.0123915	0.0215108	0.01632642	0.4088593	0.220509	0.485668	0.133441	0.160382	0.0007964816	0.01294754
4618	-69.5069	-84.30541	14.79851	0.00366465	0.0093048	0.005839425	0.6907422	0.0172127	0.0311127	0.02314158	0.43883	0.0650374	0.151225	0.361595	0.422143	0.0007964816	0.01294754
4619	-68.54711	-82.27924	13.73213	0.00575326	0.0146079	0.009167498	0.6907422	0.0190934	0.0345122	0.02567012	0.43883	0.0728213	0.146691	0.610309	0.170179	0.002895392	0.01294754
4620	-68.23674	-81.7512	13.51446	0.00802365	0.0110973	0.009436157	0.2404121	0.0235163	0.0425069	0.03161651	0.43883	0.119018	0.239749	0.363096	0.278137	0.002895392	0.01407577
4621	-66.64166	-82.28188	15.64022	0.00844372	0.0105452	0.009436157	0.1647557	0.0243421	0.0410649	0.03161651	0.3876607	0.0638736	0.325496	0.49296	0.11767	0.002315035	0.000408068
4622	-66.42976	-76.99277	10.56301	0.0153819	0.0192102	0.01718979	0.1647557	0.0431596	0.0858912	0.0608854	0.5101449	0.0547038	0.278767	0.42219	0.244339	0.001293257	0.0007292123
4623	-71.78234	-78.88172	7.099381	0.0131852	0.0399838	0.02296075	0.8223825	0.0429059	0.0918626	0.06278091	0.5643414	0.0392254	0.19989	0.740501	0.0203827	0.01042609	0.0007292123
4624	-69.95925	-77.54872	7.589475	0.0104792	0.0317779	0.01824849	0.8223825	0.0420376	0.0953097	0.06329761	0.6068051	0.0443987	0.198814	0.736514	0.020273	0.01042609	0.0007292123
4625	-73.12048	-77.05648	3.936001	0.00667199	0.0499113	0.01824849	1.491742	0.0329365	0.121646	0.06329761	0.9685327	0.0364446	0.180889	0.604566	0.1781	0.01042609	0.01488999
4626	-72.14395	-78.13374	5.989796	0.00881277	0.0377869	0.01824849	1.079157	0.0319092	0.0792057	0.05027316	0.6739571	0.0364446	0.180889	0.604566	0.1781	0.01710984	0.01488999
4627	-69.92864	-78.38423	8.45559	0.0153459	0.0217001	0.01824849	0.2568411	0.0319092	0.0792057	0.05027316	0.6739571	0.0615097	0.333392	0.304508	0.300591	0.009158042	0.01488999
4628	-71.40673	-80.08323	8.676497	0.0104814	0.0332917	0.01868003	0.8567246	0.028759	0.0613438	0.04200219	0.5615682	0.0539167	0.292237	0.390362	0.263485	0.009158042	0.01488999
4629	-71.90117	-76.19254	4.291368	0.00775756	0.047355	0.01916663	1.341017	0.0592906	0.107415	0.07980408	0.4405157	0.385241	0.196927	0.263049	0.154783	0.009158042	0.004702594
4630	-68.64885	-78.56151	9.912654	0.00597888	0.0328987	0.01402489	1.264067	0.0363287	0.0567084	0.04538878	0.3301115	0.385241	0.196927	0.263049	0.154783	0.009158042	0.004702594
4631	-68.94461	-78.80107	9.856454	0.00692172	0.0284175	0.01402489	1.046969	0.0363287	0.0567084	0.04538878	0.3301115	0.409504	0.146349	0.279616	0.164531	0.01233456	0.004702594
4632	-69.72995	-83.07878	13.34884	0.00885584	0.0222111	0.01402489	0.681636	0.0197371	0.0300349	0.02434753	0.3112423	0.457554	0.0859229	0.359926	0.0965977	0.01233456	0.004569129
4633	-69.02593	-78.78476	9.758825	0.00551924	0.0138426	0.008740758	0.681636	0.0352197	0.073561	0.05089982	0.5459759	0.564525	0.106011	0.210283	0.119181	0.01233456	0.007102336
4634	-68.93125	-78.58531	9.654064	0.0095345	0.0239132	0.01509967	0.681636	0.0352197	0.073561	0.05089982	0.5459759	0.363761	0.0866162	0.452246	0.0973771	0.01233456	0.001524975
4635	-68.55702	-79.10417	10.54715	0.0096118	0.0105364	0.01006348	0.0680841	0.0370407	0.0851553	0.05616239	0.6171018	0.251957	0.0599943	0.0572799	0.630769	0.01233456	0.001524975
4636	-69.17061	-76.56013	7.389515	0.0109521	0.0120057	0.01146682	0.0680841	0.0332411	0.0948889	0.05616239	0.7775643	0.676923	0.161184	0.153892	0.00800099	0.0007985312	0.03317663
4637	-66.97745	-77.02958	10.05213	0.00950625	0.0138317	0.01146682	0.2780004	0.0343962	0.107698	0.06086385	0.8461129	0.676923	0.161184	0.153892	0.00800099	0.0007985312	0.005074614
4638	-67.83755	-78.06434	10.22679	0.0106112	0.0123915	0.01146682	0.114979	0.0390163	0.0949452	0.06086385	0.6592551	0.678277	0.160509	0.153247	0.00796747	0.003939118	0.005074614
4639	-67.28913	-76.53072	9.241585	0.00816899	0.016096	0.01146682	0.5027679	0.0343019	0.107994	0.06086385	0.8501817	0.579122	0.0832382	0.130844	0.206795	0.003939118	0.005074614
4640	-67.47639	-79.54279	12.06641	0.00787156	0.0183041	0.01200342	0.6255619	0.0274533	0.0640186	0.04192282	0.6276499	0.283531	0.551165	0.0640597	0.101244	0.003660777	0.003950045
4641	-68.74548	-77.2023	8.456822	0.00803407	0.0179339	0.01200342	0.5952651	0.0332376	0.0775071	0.05075581	0.6276499	0.31195	0.310074	0.00647884	0.371497	0.003660777	0.02243047
4642	-65.13326	-78.36667	13.23341	0.00461005	0.0109593	0.007107964	0.6419317	0.0186654	0.0752653	0.03748144	1.033631	0.176852	0.370957	0.00775095	0.44444	0.0004213381	0.002456096
4643	-65.67135	-78.89912	13.22777	0.00461005	0.0109593	0.007107964	0.6419317	0.0184558	0.07442	0.03706048	1.033631	0.234672	0.492238	0.010285	0.262805	0.0004213381	0.002919147
4644	-65.55542	-76.12389	10.56848	0.00299633	0.0168617	0.007107964	1.280714	0.00990086	0.138723	0.03706048	1.95693	0.185375	0.598903	0.00812447	0.207598	0.0004213381	0.002919147
4645	-66.54998	-76.00877	9.458796	0.00299633	0.0168617	0.007107964	1.280714	0.0111005	0.11385	0.03554981	1.725673	0.185375	0.598903	0.00812447	0.207598	0.002031928	0.01403485
4646	-66.56454	-75.65499	9.090448	0.00299633	0.0168617	0.007107964	1.280714	0.0136153	0.116582	0.03984089	1.591874	0.305118	0.372757	0.192916	0.129209	0.002188135	0.01403485
4647	-68.10838	-77.61327	9.504886	0.00299633	0.0168617	0.007107964	1.280714	0.0219763	0.0722276	0.03984089	0.8820426	0.354058	0.106407	0.0746575	0.464877	0.008111481	0.01403485
4648	-68.63949	-77.29091	8.651418	0.00299633	0.0168617	0.007107964	1.280714	0.0207773	0.0763958	0.03984089	0.965225	0.535801	0.285639	0.11298	0.0655805	0.008111481	0.01934553
4649	-66.11059	-75.02727	8.916688	0.00295779	0.0166448	0.007016537	1.280714	0.0144496	0.127997	0.04300591	1.617032	0.218968	0.116733	0.0461721	0.618126	0.0009332276	0.01319296
4650	-66.56877	-76.76115	10.19239	0.00295779	0.0166448	0.007016537	1.280714	0.0166219	0.0912937	0.03895476	1.262704	0.249797	0.133169	0.0526729	0.564361	0.006860779	0.006299565
4651	-70.50543	-80.46253	9.957104	0.00461071	0.0514497	0.01540193	1.788184	0.00352839	0.0796411	0.01676321	2.310404	0.14436	0.499052	0.03044	0.326148	0.006860779	0.002109659
4652	-68.0589	-78.02089	9.961985	0.00237178	0.0264661	0.007922869	1.788184	0.00352839	0.0796411	0.01676321	2.310404	0.196268	0.6785	0.0413856	0.0838463	0.006860779	0.009552305
4653	-71.02151	-75.85491	4.833395	0.00170539	0.0368078	0.007922869	2.277214	0.00775025	0.174935	0.03682101	2.310404	0.196268	0.6785	0.0413856	0.0838463	0.005545698	0.02285955
4654	-69.06366	-76.51198	7.448321	0.00174068	0.0360617	0.007922869	2.246851	0.00372525	0.0840844	0.01769847	2.310404	0.709946	0.1152	0.149701	0.0251534	0.005545698	0.02285955
4655	-68.63207	-79.01993	10.38786	0.00721468	0.00996537	0.008479206	0.2394395	0.00345591	0.0780051	0.01641885	2.310404	0.643773	0.104462	0.135748	0.116017	0.006684531	0.02600917
4656	-68.8248	-79.88497	11.06017	0.0109784	0.0149409	0.01280734	0.2284464	0.00591527	0.0587021	0.01863435	1.701241	0.527422	0.138581	0.180086	0.153911	0.006684531	0.02232618
4657	-66.2425	-76.2878	10.0453	0.0111131	0.0162331	0.01343128	0.2809005	0.00963595	0.0956255	0.03035527	1.701241	0.128626	0.360294	0.468199	0.042881	0.001244655	0.02232618
4658	-63.76796	-77.21454	13.44658	0.00758158	0.0110746	0.009163109	0.2809005	0.00979848	0.0940393	0.03035527	1.676442	0.12885	0.376356	0.469015	0.025779	0.0005834293	0.002195976
4659	-66.07856	-80.10097	14.02241	0.00758158	0.0110746	0.009163109	0.2809005	0.0168266	0.0558624	0.03065896	0.8895116	0.0394197	0.115141	0.455172	0.390268	0.004117307	0.004056901
4660	-65.37167	-75.12848	9.756807	0.00459154	0.0182864	0.009163109	1.024435	0.0121751	0.135328	0.04059104	1.785286	0.246455	0.12495	0.582851	0.0457433	0.001694557	0.007550323
4661	-68.53176	-75.34028	6.80852	0.0056096	0.0149677	0.009163109	0.7275213	0.0152956	0.114164	0.0417875	1.490067	0.0370958	0.306581	0.608562	0.0477612	0.001694557	0.03586934
4662	-66.20102	-79.91441	13.71339	0.00259825	0.0160431	0.00645631	1.349492	0.00840402	0.0511971	0.02074274	1.339511	0.0370958	0.306581	0.608562	0.0477612	0.0008334969	0.002982308
4663	-65.8158	-77.91773	12.10193	0.00190138	0.0117402	0.004724671	1.349492	0.00612378	0.0829931	0.02254399	1.932259	0.0370958	0.306581	0.608562	0.0477612	0.00525773	0.002982308
4664	-67.12864	-78.141	11.01237	0.0011947	0.0186847	0.004724671	2.038437	0.00751373	0.0676404	0.02254399	1.628989	0.100367	0.286436	0.568574	0.0446229	0.00525773	0.006212527
4665	-70.32937	-80.56983	10.24047	0.000770676	0.0120531	0.003047791	2.038437	0.0106046	0.0479254	0.02254399	1.118145	0.319082	0.216799	0.430345	0.0337743	0.00525773	0.020136
4666	-67.1285	-79.5273	12.3988	0.00627419	0.00867264	0.007376569	0.2399801	0.0172763	0.0783613	0.03679395	1.120842	0.0896709	0.354832	0.49808	0.0574171	0.00525773	0.008262379
4667	-69.41675	-77.23083	7.814075	0.00268308	0.039488	0.01029318	1.993383	0.0115942	0.116765	0.03679395	1.712153	0.0785861	0.310969	0.564516	0.0459287	0.01476087	0.0002671585
4668	-68.34048	-79.0865	10.74602	0.00693072	0.0196173	0.01166027	0.771284	0.018315	0.0739173	0.03679395	1.034283	0.216755	0.280313	0.413348	0.0895838	0.01476087	0.001157322
4669	-70.86393	-76.25235	5.388421	0.00700451	0.0194106	0.01166027	0.7555824	0.0262529	0.105954	0.05274089	1.034283	0.216755	0.280313	0.413348	0.0895838	0.01476087	0.02537914
4670	-68.89556	-77.09879	8.203232	0.00700204	0.0194038	0.01165616	0.7555824	0.0123842	0.224608	0.05274089	2.148241	0.234672	0.320352	0.307118	0.137858	0.002008148	0.002988844
4671	-65.5434	-75.85997	10.31657	0.0082346	0.0164994	0.01165616	0.5151887	0.0153373	0.140428	0.04640886	1.641543	0.237374	0.32404	0.299141	0.139445	0.002661215	0.002390079
4672	-69.21437	-75.35676	6.142387	0.0155249	0.0196483	0.01746533	0.1746072	0.0141269	0.129346	0.04274638	1.641543	0.221711	0.368641	0.279403	0.130244	0.002661215	0.0357096
4673	-70.80876	-76.39416	5.585397	0.0110962	0.0274902	0.01746533	0.6725244	0.0131362	0.120275	0.03974865	1.641543	0.221711	0.368641	0.279403	0.130244	0.003490493	0.0357096
4674	-65.39078	-76.29265	10.90187	0.0167584	0.0179064	0.01732289	0.04912066	0.00704761	0.115429	0.02852185	2.072651	0.221711	0.368641	0.279403	0.130244	0.002439054	0.01090998
4675	-64.9017	-75.65852	10.75681	0.0182911	0.0201654	0.01920541	0.07231661	0.00880236	0.113962	0.03167232	1.898359	0.113982	0.256183	0.194168	0.435666	0.0004072214	0.01090998
4676	-69.08346	-75.98505	6.901591	0.010913	0.0130883	0.01195126	0.1347402	0.0103274	0.0971331	0.03167232	1.661462	0.113982	0.256183	0.194168	0.435666	0.0003572702	0.04919113
4677	-67.24828	-77.37701	10.12873	0.0103497	0.0138007	0.01195126	0.2133182	0.00766989	0.130789	0.03167232	2.102539	0.0736806	0.519178	0.125515	0.281626	0.008954725	0.00991833
4678	-65.4572	-77.32352	11.86632	0.00663772	0.0140495	0.009656939	0.5558389	0.0107797	0.0930575	0.03167232	1.597911	0.101186	0.712992	0.172371	0.0134504	0.0003449472	0.00991833
4679	-64.95818	-75.57194	10.61376	0.00663772	0.0140495	0.009656939	0.5558389	0.00914839	0.135693	0.0352331	1.999152	0.295293	0.16242	0.503034	0.0392527	0.001032697	0.00991833
4680	-64.93485	-75.50319	10.56834	0.00658426	0.0141636	0.009656939	0.5678297	0.00914839	0.135693	0.0352331	1.999152	0.0993078	0.311088	0.529016	0.0605878	0.001032697	0.0101049
4681	-64.82904	-77.1847	12.35566	0.00743428	0.0159921	0.01090364	0.5678297	0.00613721	0.0910298	0.02363618	1.999152	0.451697	0.189377	0.322043	0.0368833	0.002570125	0.005583724
4682	-64.21791	-76.11949	11.90157	0.00743428	0.0159921	0.01090364	0.5678297	0.00425088	0.131424	0.02363618	2.543632	0.471702	0.153475	0.336306	0.0385169	0.002570125	0.002056223
4683	-64.09826	-76.87658	12.77832	0.00613331	0.0193842	0.01090364	0.8530347	0.00279214	0.0863247	0.01552516	2.543632	0.193077	0.145284	0.137657	0.523982	0.0005181522	0.002056223
4684	-67.62909	-78.00242	10.37333	0.0218811	0.0317445	0.02635539	0.2758347	0.00190862	0.126285	0.01552516	3.107652	0.191845	0.150737	0.136779	0.520639	0.00317571	0.002056223
4685	-65.35163	-78.02236	12.67073	0.0159672	0.0168831	0.01641877	0.0413439	0.00244748	0.0976171	0.0154569	2.732431	0.13742	0.642251	0.0763779	0.143951	0.003784872	0.002056223
4686	-67.24805	-80.22829	12.98024	0.00688295	0.00696256	0.006922641	0.008525196	0.00244748	0.0976171	0.0154569	2.732431	0.276244	0.474077	0.153536	0.0961422	0.003784872	0.009660147
4687	-66.96609	-76.76443	9.798345	0.0185024	0.019954	0.0192145	0.05599068	0.00166837	0.17607	0.01713911	3.453747	0.144824	0.568786	0.235986	0.0504037	0.003784872	0.009660147
4688	-65.84894	-75.79021	9.941279	0.0203818	0.0208149	0.0205972	0.01558966	0.00166837	0.17607	0.01713911	3.453747	0.0545195	0.080882	0.845624	0.0189746	0.003784872	0.007724233
4689	-66.74239	-76.8902	10.14781	0.0246886	0.0250212	0.02485433	0.009917775	0.00102885	0.11496	0.01087555	3.496082	0.0141059	0.0681958	0.9017	0.0159985	0.003784872	0.007724233
4690	-73.12271	-78.04859	4.925885	0.0189989	0.0325145	0.02485433	0.3983055	0.00102885	0.11496	0.01087555	3.496082	0.144036	0.0592083	0.782866	0.0138901	0.003626556	0.04190702
4691	-70.94761	-78.28995	7.342349	0.00996658	0.020152	0.01417204	0.5219262	0.00165188	0.0716016	0.01087555	2.794113	0.15402	0.423445	0.407683	0.0148529	0.003626556	0.04190702
4692	-70.45684	-75.83143	5.374588	0.00798889	0.0161532	0.01135986	0.5219262	0.000767995	0.188644	0.01203651	4.079999	0.345773	0.320851	0.308908	0.0244677	0.003626556	0.04190702
4693	-69.48963	-75.51669	6.027058	0.00959509	0.0141344	0.01164562	0.2871486	0.00299074	0.155771	0.021584	2.930263	0.389183	0.235588	0.34769	0.0275395	0.003626556	0.04479009
4694	-69.27741	-75.51725	6.239832	0.00961509	0.014105	0.01164562	0.2840614	0.00299074	0.155771	0.021584	2.930263	0.688652	0.135345	0.160181	0.0158214	0.002926464	0.04394203
4695	-68.28864	-76.36346	8.074812	0.0110572	0.0122653	0.01164562	0.07686448	0.00178849	0.0931522	0.01290742	2.930263	0.331327	0.0651177	0.592862	0.0106934	0.0005450218	0.04394203
4696	-63.93234	-75.01044	11.0781	0.0130991	0.0180374	0.01537124	0.2371451	0.00282154	0.146958	0.02036293	2.930263	0.327509	0.0654894	0.596247	0.0107544	2.659365e-05	0.008838227
4697	-65.42043	-76.82623	11.4058	0.0100931	0.0234096	0.01537124	0.6236546	0.00246476	0.128375	0.01778801	2.930263	0.709921	0.128215	0.138552	0.0233117	0.0003083127	0.003777835
4698	-69.8223	-76.37547	6.553167	0.00481457	0.00968271	0.006827745	0.5179431	0.00246476	0.128375	0.01778801	2.930263	0.453707	0.147053	0.341741	0.0574987	0.001189838	0.04898453
4699	-70.74028	-79.28842	8.548139	0.00662421	0.00984215	0.008074431	0.2935136	0.00674353	0.0632385	0.02065067	1.659277	0.295285	0.444879	0.222414	0.0374217	0.001189838	0.04898453
