Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
3615	-229.2924	-224.4432	-4.849289	1	0	1	1	0.02933085	0.02933085	0.001708645	0.02888945	0.09731603	0.09731603	0.05432379	0.05432379	0.0504783	0.453628	0.345178	0.150716
3616	-228.6573	-226.5459	-2.111436	1	0	1	1	0.02933085	0.02933085	0.001708645	0.02888945	0.09731603	0.09731603	0.03389857	0.03389857	0.288387	0.27067	0.158138	0.282805
3617	-230.566	-224.9429	-5.623069	1	0	1	1	0.03373598	0.03373598	0.001179994	0.02629185	0.122235	0.122235	0.03389857	0.03389857	0.0538788	0.0104736	0.335556	0.600091
3618	-230.0664	-224.4432	-5.623292	1	0	1	1	0.03144895	0.03144895	0.001179994	0.02858053	0.122235	0.122235	0.03389857	0.03389857	0.0396557	0.403399	0.246975	0.309971
3619	-229.1088	-228.8971	-0.2117195	1	0	1	1	0.02229349	0.02229349	0.00363396	0.02858053	0.08856452	0.08856452	0.03389857	0.03389857	0.268151	0.464687	0.118471	0.14869
3620	-230.1665	-226.3524	-3.814082	1	0	1	1	0.02229349	0.02229349	0.00363396	0.02821507	0.1158047	0.1158047	0.03389857	0.03389857	0.421597	0.158362	0.186265	0.233776
3621	-228.203	-230.3794	2.176361	1	0	1	0	0.02867248	0.02867248	0.005382545	0.02821507	0.09297186	0.09297186	0.03389857	0.006556491	0.145339	0.524285	0.191132	0.139244
3622	-229.8922	-230.5157	0.6235386	1	0	1	1	0.02867248	0.02867248	0.003984149	0.03326884	0.07904874	0.07904874	0.02576558	0.02576558	0.235482	0.461156	0.175503	0.127858
3623	-229.9456	-232.1225	2.176899	1	0	1	1	0.02280841	0.02280841	0.001087859	0.03044065	0.07904874	0.07904874	0.02576558	0.02576558	0.0660042	0.252793	0.608001	0.0732023
3624	-229.6225	-234.9062	5.283788	0	0	1	1	0.02771719	0.02189827	0.00187578	0.03044065	0.06895199	0.06895199	0.02163078	0.02163078	0.0657583	0.251851	0.605736	0.0766542
3625	-230.3233	-229.8825	-0.4408848	1	0	1	1	0.02344997	0.02344997	0.004185434	0.03508986	0.09432466	0.09432466	0.02163078	0.02163078	0.032724	0.171033	0.708674	0.0875686
3626	-227.299	-228.7515	1.452413	0	0	1	1	0.02344997	0.003561433	0.004185434	0.03508986	0.09432466	0.09432466	0.04048654	0.04048654	0.0701976	0.318319	0.448504	0.162979
3627	-232.1442	-226.9731	-5.171094	1	0	1	1	0.02344997	0.02344997	0.007922293	0.03508986	0.1157294	0.1157294	0.03177796	0.03177796	0.344784	0.274389	0.290368	0.090459
3628	-230.4201	-226.3377	-4.082329	1	0	1	1	0.02344997	0.02344997	0.001823347	0.02251605	0.115896	0.115896	0.04216162	0.04216162	0.308394	0.245429	0.259721	0.186456
3629	-227.8139	-227.6138	-0.200139	0	0	1	1	0.0252641	0.0237023	0.001823347	0.02175092	0.09872415	0.09872415	0.04216162	0.04216162	0.355699	0.283076	0.299561	0.061664
3630	-229.7348	-231.9953	2.260546	0	0	1	1	0.0252641	0.02368582	0.001823347	0.02175092	0.1124948	0.1124948	0.01005002	0.01005002	0.678211	0.167809	0.124811	0.029169
3631	-233.9007	-230.8943	-3.006338	1	0	1	1	0.04693766	0.04693766	0.0009003961	0.02175092	0.1189196	0.1189196	0.00931118	0.00931118	0.410346	0.307497	0.228707	0.0534499
3632	-228.4587	-231.3518	2.893038	1	0	1	0	0.02726701	0.02726701	0.002507753	0.03199483	0.10872	0.10872	0.004301145	0.01555964	0.199349	0.149384	0.538257	0.113009
3633	-227.515	-225.9546	-1.560406	0	0	1	0	0.02726701	0.01656873	0.0005686324	0.04837653	0.10872	0.10872	0.04304851	0.0155668	0.0823042	0.177517	0.639625	0.100554
3634	-230.6123	-224.7814	-5.830879	1	0	1	0	0.02251792	0.02251792	0.002971947	0.04217612	0.10872	0.10872	0.06349754	0.01554996	0.0823042	0.177517	0.639625	0.100554
3635	-230.3652	-223.6479	-6.717341	1	0	1	1	0.02251792	0.02251792	0.002971947	0.04217612	0.1077219	0.1077219	0.05011716	0.05011716	0.0805145	0.39217	0.305174	0.222142
3636	-229.4929	-223.6228	-5.870064	1	0	1	1	0.0331031	0.0331031	0.002971947	0.03704759	0.09594427	0.09594427	0.05011716	0.05011716	0.0867908	0.42274	0.328963	0.161506
3637	-229.3724	-222.872	-6.500345	1	0	1	1	0.0331031	0.0331031	0.002576286	0.03704759	0.101042	0.101042	0.05011716	0.05011716	0.367586	0.259946	0.254597	0.117872
3638	-229.5945	-228.8279	-0.7665321	1	0	1	1	0.0331031	0.0331031	0.002576286	0.03704759	0.08441516	0.08441516	0.02396801	0.02396801	0.436599	0.231579	0.226813	0.105009
3639	-225.2114	-234.2124	9.00106	0	0	1	0	0.02347936	0.02111129	0.002576286	0.03008706	0.08441516	0.08441516	0.009876018	0.009779267	0.436599	0.231579	0.226813	0.105009
3640	-231.1735	-235.0635	3.889965	1	0	1	1	0.01941672	0.01941672	0.002576286	0.03008706	0.08441516	0.08441516	0.009876018	0.009876018	0.375445	0.256715	0.251433	0.116407
3641	-230.3707	-232.741	2.370246	1	0	1	1	0.02358035	0.02358035	0.004140516	0.03008706	0.08441516	0.08441516	0.01548573	0.01548573	0.486387	0.0439362	0.321043	0.148634
3642	-232.0097	-226.9217	-5.087977	1	0	1	1	0.02490719	0.02490719	0.0009454126	0.03008706	0.1314126	0.1314126	0.0259972	0.0259972	0.0153349	0.0842315	0.615482	0.284952
3643	-231.9834	-221.436	-10.54742	1	0	1	0	0.03694442	0.03694442	0.0007493655	0.0436533	0.1314126	0.1314126	0.06096429	0.01689636	0.0140212	0.0770158	0.648421	0.260542
3644	-231.8897	-223.0208	-8.868886	1	0	1	1	0.03694442	0.03694442	0.0008985618	0.0436533	0.1314126	0.1314126	0.02864734	0.02864734	0.0371986	0.204324	0.0672565	0.691221
3645	-231.8939	-221.2701	-10.62384	1	0	1	1	0.03926003	0.03926003	0.0008985618	0.0436533	0.1314126	0.1314126	0.03942423	0.03942423	0.0494901	0.201716	0.0663979	0.682396
3646	-234.3562	-225.1844	-9.171794	1	0	1	1	0.03028376	0.03028376	0.00157039	0.06622778	0.07943807	0.07943807	0.06629598	0.06629598	0.126093	0.513942	0.232288	0.127677
3647	-231.0792	-227.8511	-3.228057	0	0	1	1	0.03028376	0.005236553	0.00424893	0.0524028	0.07754762	0.07754762	0.06629598	0.06629598	0.108583	0.442572	0.20003	0.248815
3648	-229.4576	-236.1258	6.668211	0	0	1	1	0.02227173	0.005232456	0.00424893	0.02221425	0.09768796	0.09768796	0.01053112	0.01053112	0.119351	0.48646	0.318646	0.0755424
3649	-227.6088	-230.4686	2.859801	1	0	1	0	0.03107603	0.03107603	0.00424893	0.02754807	0.1000319	0.1000319	0.01053112	0.01716231	0.235362	0.580933	0.0155217	0.168183
3650	-228.7157	-227.7487	-0.9670131	0	0	1	1	0.02791644	0.03708922	0.00424893	0.02754807	0.09257312	0.09257312	0.02977179	0.02977179	0.235362	0.580933	0.0155217	0.168183
3651	-229.1327	-226.7826	-2.350022	1	0	1	1	0.02791644	0.02791644	0.00424893	0.02754807	0.09257312	0.09257312	0.04063691	0.04063691	0.211411	0.623579	0.0139422	0.151068
3652	-229.8939	-225.5775	-4.316347	1	0	1	1	0.02791644	0.02791644	0.00424893	0.04042749	0.08572582	0.08572582	0.04927419	0.04927419	0.705913	0.158805	0.0968099	0.0384721
3653	-229.8246	-226.1019	-3.722795	1	0	1	1	0.02430445	0.02430445	0.003106374	0.04042749	0.08397838	0.08397838	0.05134808	0.05134808	0.328708	0.362493	0.220981	0.0878176
3654	-230.1542	-223.7241	-6.430113	1	0	1	1	0.0311203	0.0311203	0.003106374	0.04506048	0.09272696	0.09272696	0.05134808	0.05134808	0.0925889	0.373875	0.102556	0.43098
3655	-229.6793	-226.6186	-3.060763	1	0	1	1	0.0311203	0.0311203	0.001855675	0.04506048	0.09272696	0.09272696	0.02746239	0.02746239	0.323135	0.112918	0.108401	0.455545
3656	-232.2689	-222.9376	-9.331218	1	0	1	0	0.05339237	0.05339237	0.001067262	0.04506048	0.1267229	0.1267229	0.0249752	0.03032885	0.530039	0.18522	0.177811	0.10693
3657	-233.8282	-228.4587	-5.369455	1	0	1	1	0.05339237	0.05339237	0.0008361389	0.02790813	0.120931	0.120931	0.01238173	0.01238173	0.484049	0.1672	0.217783	0.130968
3658	-230.2981	-223.0562	-7.241826	1	0	1	1	0.03354066	0.03354066	0.0008361389	0.04324971	0.120931	0.120931	0.03086033	0.03086033	0.531867	0.183718	0.140509	0.143907
3659	-230.7129	-225.878	-4.834868	1	0	1	1	0.03354066	0.03354066	0.004983979	0.04324971	0.08574634	0.08574634	0.04394049	0.04394049	0.564299	0.221114	0.169109	0.0454779
3660	-230.6373	-226.2746	-4.362676	1	0	1	1	0.03354066	0.03354066	0.005549788	0.0391612	0.08574634	0.08574634	0.04394049	0.04394049	0.345013	0.404401	0.224121	0.0264653
3661	-232.8495	-230.9492	-1.90026	1	0	1	1	0.03354066	0.03354066	0.006353666	0.01667492	0.1130077	0.1130077	0.01999115	0.01999115	0.579306	0.259744	0.143951	0.0169985
3662	-231.1967	-224.6152	-6.58149	1	0	1	1	0.0274474	0.0274474	0.006353666	0.02374856	0.1130077	0.1130077	0.05393418	0.05393418	0.637549	0.185319	0.158424	0.0187075
3663	-231.2745	-224.6585	-6.615993	1	0	1	1	0.02770481	0.02770481	0.006353666	0.02374856	0.1130077	0.1130077	0.05393418	0.05393418	0.32048	0.0931552	0.401061	0.185304
3664	-230.4015	-222.9146	-7.486906	1	0	1	1	0.02770481	0.02770481	0.004336514	0.03459015	0.1180078	0.1180078	0.04660691	0.04660691	0.31433	0.110556	0.393365	0.181749
3665	-230.324	-229.5887	-0.7353156	1	0	1	1	0.02611114	0.02611114	0.002008303	0.03459015	0.07156075	0.07156075	0.04660691	0.04660691	0.187456	0.169292	0.23459	0.408661
3666	-228.5654	-224.1735	-4.391886	0	0	1	1	0.03845672	0.0207767	0.001915562	0.03366513	0.1032772	0.1032772	0.04660691	0.04660691	0.187456	0.169292	0.23459	0.408661
3667	-228.0185	-225.051	-2.967485	0	0	1	1	0.03845672	0.01073265	0.001915562	0.03366513	0.1026947	0.1026947	0.04660691	0.04660691	0.111796	0.504578	0.139906	0.24372
3668	-229.9746	-225.6318	-4.342759	1	0	1	1	0.03845672	0.03845672	0.0006020177	0.03366513	0.1098253	0.1098253	0.0252407	0.0252407	0.376192	0.260936	0.132337	0.230534
3669	-231.8351	-223.2587	-8.576384	1	0	1	1	0.03845672	0.03845672	0.0008020866	0.02554019	0.1360523	0.1360523	0.03852274	0.03852274	0.552522	0.172101	0.217298	0.0580797
3670	-229.6937	-228.2617	-1.431951	0	0	1	1	0.02549744	0.03797216	0.006327318	0.03135124	0.08294525	0.08294525	0.03852274	0.03852274	0.589789	0.0801242	0.268089	0.0619972
3671	-232.7847	-230.7927	-1.992036	0	0	1	1	0.01471833	0.0380048	0.01147879	0.03135124	0.08448452	0.08448452	0.04675687	0.04675687	0.532823	0.106292	0.355646	0.005239
3672	-229.2013	-228.346	-0.8552792	0	0	1	1	0.01581496	0.03802199	0.00188441	0.03135124	0.08448452	0.08448452	0.04675687	0.04675687	0.280049	0.0911895	0.305113	0.323649
3673	-230.5282	-231.4308	0.9026461	0	0	1	1	0.01148475	0.03802844	0.00188441	0.02256034	0.08448452	0.08448452	0.04675687	0.04675687	0.15896	0.0517606	0.450881	0.338398
3674	-231.7384	-235.1181	3.37964	0	0	1	1	0.009100361	0.03804039	0.001647883	0.02256034	0.08448452	0.08448452	0.0308867	0.0308867	0.146506	0.0477054	0.493903	0.311885
3675	-235.5462	-237.9552	2.40894	1	0	1	1	0.009100361	0.009100361	0.007933376	0.02337239	0.08612731	0.08612731	0.0308867	0.0308867	0.2015	0.0656124	0.303931	0.428957
3676	-232.9566	-226.4176	-6.539047	1	0	1	1	0.03527645	0.03527645	0.007933376	0.02337239	0.08612731	0.08612731	0.07146535	0.07146535	0.587612	0.0799386	0.19809	0.134359
3677	-229.9688	-225.3784	-4.59033	1	0	1	1	0.03527645	0.03527645	0.002680436	0.02337239	0.1163071	0.1163071	0.03200046	0.03200046	0.579261	0.0930149	0.195275	0.132449
3678	-231.904	-222.9194	-8.984685	1	0	1	1	0.03527645	0.03527645	0.004732993	0.05018171	0.1163071	0.1163071	0.03592183	0.03592183	0.306487	0.131756	0.276608	0.285148
3679	-229.5217	-223.4477	-6.073972	1	0	1	1	0.03527645	0.03527645	0.002185219	0.03836221	0.1089596	0.1089596	0.03592183	0.03592183	0.0341464	0.423758	0.0308176	0.511278
3680	-227.4772	-229.2725	1.795226	0	0	1	1	0.01873884	0.01183598	0.004527728	0.03836221	0.08860909	0.08860909	0.03646655	0.03646655	0.451885	0.314577	0.0228775	0.21066
3681	-230.1246	-229.8693	-0.2553449	1	0	1	1	0.01873884	0.01873884	0.001278081	0.03171011	0.07929107	0.07929107	0.04627843	0.04627843	0.364918	0.254036	0.0184746	0.362572
3682	-230.3284	-232.1359	1.807554	1	0	1	1	0.01873884	0.01873884	0.001278081	0.02340709	0.07929107	0.07929107	0.03919158	0.03919158	0.108544	0.676811	0.0492208	0.165424
3683	-230.2982	-226.2204	-4.077736	1	0	1	1	0.03054923	0.03054923	0.001991035	0.04859468	0.08548621	0.08548621	0.03919158	0.03919158	0.0467481	0.29149	0.590517	0.0712449
3684	-230.0312	-229.1949	-0.8362649	1	0	1	1	0.03054923	0.03054923	0.001991035	0.01912436	0.09077416	0.09077416	0.03919158	0.03919158	0.0135732	0.499144	0.466597	0.0206858
3685	-231.0529	-226.6135	-4.439443	1	0	1	1	0.04087508	0.04087508	0.001991035	0.01912436	0.1073291	0.1073291	0.03919158	0.03919158	0.1036	0.37746	0.147513	0.371427
3686	-229.8326	-225.8438	-3.988828	1	0	1	1	0.02715841	0.02715841	0.003920916	0.02432909	0.1105495	0.1105495	0.03919158	0.03919158	0.1036	0.37746	0.147513	0.371427
3687	-232.8081	-231.3665	-1.441615	1	0	1	1	0.02467141	0.02467141	0.0005805902	0.04268463	0.1105495	0.1105495	0.007660362	0.007660362	0.1036	0.37746	0.147513	0.371427
3688	-232.7217	-228.0356	-4.686031	1	0	1	1	0.02794284	0.02794284	0.0005805902	0.04268463	0.1293069	0.1293069	0.009835804	0.009835804	0.508542	0.283016	0.141689	0.0667534
3689	-228.7657	-225.6991	-3.066588	1	0	1	0	0.03546425	0.03546425	0.0003540239	0.04268463	0.1148395	0.1148395	0.02176486	0.01970377	0.367248	0.250057	0.125188	0.257506
3690	-231.1339	-219.9789	-11.15503	1	0	1	1	0.03546425	0.03546425	0.002177032	0.04268463	0.1148395	0.1148395	0.06344614	0.06344614	0.367248	0.250057	0.125188	0.257506
3691	-232.0058	-219.7985	-12.20721	1	0	1	1	0.0440006	0.0440006	0.001490248	0.04268463	0.1148395	0.1148395	0.06344614	0.06344614	0.447935	0.380775	0.059954	0.111336
3692	-231.2933	-223.6869	-7.606317	1	0	1	1	0.02679186	0.02679186	0.001490248	0.04268463	0.0868349	0.0868349	0.07433541	0.07433541	0.53978	0.317426	0.0499797	0.0928138
3693	-231.0876	-229.5845	-1.503111	1	0	1	1	0.02679186	0.02679186	0.00795417	0.02771833	0.0868349	0.0868349	0.03730599	0.03730599	0.17913	0.233583	0.518988	0.0682985
3694	-231.439	-228.854	-2.585028	1	0	1	0	0.04167435	0.04167435	0.005741086	0.02771833	0.0868349	0.0868349	0.03730599	0.0319438	0.102407	0.218173	0.484748	0.194672
3695	-232.0815	-226.5262	-5.555297	1	0	1	0	0.03544106	0.03544106	0.005741086	0.0192647	0.1236943	0.1236943	0.03730599	0.03193045	0.102407	0.218173	0.484748	0.194672
3696	-231.2945	-226.8828	-4.411673	1	0	1	1	0.03544106	0.03544106	0.003551644	0.0192647	0.1173295	0.1173295	0.03271715	0.03271715	0.0839755	0.178906	0.397502	0.339616
3697	-231.4585	-223.2874	-8.171048	1	0	1	1	0.03018904	0.03018904	0.002603745	0.05299766	0.1178425	0.1178425	0.03271715	0.03271715	0.0848957	0.375509	0.196258	0.343338
3698	-234.2939	-226.6124	-7.681514	1	0	1	1	0.06163138	0.06163138	0.00174182	0.02747724	0.1178425	0.1178425	0.02400508	0.02400508	0.04407	0.675822	0.101879	0.178229
3699	-236.0619	-226.6849	-9.376954	1	0	1	1	0.06163138	0.06163138	0.006098412	0.03576915	0.1178425	0.1178425	0.02400508	0.02400508	0.04407	0.675822	0.101879	0.178229
3700	-231.1751	-227.029	-4.146098	1	0	1	1	0.03107762	0.03107762	0.006778054	0.03576915	0.1086928	0.1086928	0.02400508	0.02400508	0.04407	0.675822	0.101879	0.178229
3701	-234.0712	-220.9221	-13.14909	1	0	1	1	0.03107762	0.03107762	0.007700203	0.03576915	0.1086928	0.1086928	0.09024805	0.09024805	0.0618441	0.582918	0.142968	0.21227
3702	-230.1826	-224.2951	-5.887565	1	0	1	1	0.03107762	0.03107762	0.004015404	0.03576915	0.08881517	0.08881517	0.05963728	0.05963728	0.0816685	0.301046	0.336972	0.280314
3703	-231.3494	-225.4156	-5.933836	0	0	1	1	0.04263505	0.01131979	0.004015404	0.04453634	0.08881517	0.08881517	0.06487984	0.06487984	0.0816685	0.301046	0.336972	0.280314
3704	-233.0198	-223.578	-9.441745	1	0	1	1	0.04263505	0.04263505	0.004963504	0.04453634	0.08881517	0.08881517	0.06487984	0.06487984	0.0884736	0.173375	0.576715	0.161436
3705	-229.6018	-224.0374	-5.564346	1	0	1	0	0.04263505	0.04263505	0.002075141	0.03641446	0.115876	0.115876	0.0294919	0.02695258	0.0884293	0.173288	0.576927	0.161355
3706	-229.2046	-231.2058	2.001284	1	0	1	0	0.01770687	0.01770687	0.003577313	0.03641446	0.08286607	0.08286607	0.0294919	0.02694654	0.0490076	0.541836	0.319734	0.089423
3707	-230.1376	-231.0534	0.9157725	1	0	1	1	0.01791528	0.01791528	0.003577313	0.03470907	0.08286607	0.08286607	0.0294919	0.0294919	0.0540029	0.597065	0.208592	0.14034
3708	-230.7538	-232.2423	1.488516	1	0	1	1	0.0318748	0.0318748	0.003577313	0.02461368	0.08286607	0.08286607	0.02135493	0.02135493	0.0255395	0.282369	0.576256	0.115836
3709	-228.3464	-229.6788	1.33241	1	0	1	0	0.0318748	0.0318748	0.002731829	0.02461368	0.09300496	0.09300496	0.02965529	0.02011261	0.034781	0.0226927	0.784775	0.157751
3710	-228.7354	-227.4232	-1.312247	1	0	1	0	0.0318748	0.0318748	0.002731829	0.04635609	0.09300496	0.09300496	0.02763835	0.02011709	0.110697	0.0722236	0.498865	0.318214
3711	-231.0573	-229.2234	-1.833856	1	0	1	1	0.0318748	0.0318748	0.002731829	0.04674138	0.08008635	0.08008635	0.02763835	0.02763835	0.110697	0.0722236	0.498865	0.318214
3712	-233.5514	-223.5956	-9.955785	1	0	1	1	0.03223182	0.03223182	0.00238532	0.04674138	0.08008635	0.08008635	0.08821994	0.08821994	0.0882322	0.0575668	0.44944	0.404761
3713	-232.8419	-224.9571	-7.884833	1	0	1	1	0.0411903	0.0411903	0.00238532	0.04674138	0.08008635	0.08008635	0.06381152	0.06381152	0.22485	0.12055	0.369447	0.285153
3714	-232.4585	-227.2701	-5.188411	1	0	1	1	0.0411903	0.0411903	0.006017547	0.0333202	0.08008635	0.08008635	0.05348433	0.05348433	0.388686	0.144793	0.124024	0.342497
3715	-232.7046	-222.1053	-10.59923	1	0	1	1	0.0411903	0.0411903	0.002613716	0.02205326	0.1351235	0.1351235	0.05348433	0.05348433	0.101401	0.312966	0.15569	0.429943
3716	-231.4333	-224.3267	-7.106564	1	0	1	1	0.0411903	0.0411903	0.002613716	0.04850673	0.1115039	0.1115039	0.02459405	0.02459405	0.37873	0.26552	0.132087	0.223663
3717	-232.2792	-227.8445	-4.434683	1	0	1	1	0.04731071	0.04731071	0.002613716	0.02245326	0.1115039	0.1115039	0.02459405	0.02459405	0.1259	0.0682427	0.441754	0.364104
3718	-229.0773	-226.3579	-2.719401	1	0	1	1	0.02365423	0.02365423	0.002613716	0.03659675	0.09395201	0.09395201	0.03886243	0.03886243	0.167464	0.0907721	0.587593	0.154171
3719	-229.5912	-226.3239	-3.267295	1	0	1	1	0.02534495	0.02534495	0.002613716	0.03026603	0.08451752	0.08451752	0.0570244	0.0570244	0.470082	0.105454	0.245357	0.179107
3720	-230.9938	-227.7614	-3.232385	0	0	1	1	0.03501521	0.03495851	0.007033907	0.03026603	0.08451752	0.08451752	0.04425677	0.04425677	0.541456	0.121465	0.130778	0.206301
3721	-233.9202	-220.5293	-13.39093	1	0	1	1	0.03501521	0.03501521	0.005092381	0.03026603	0.1433369	0.1433369	0.06158154	0.06158154	0.0473965	0.302193	0.322682	0.327728
3722	-235.1401	-219.4901	-15.64991	1	0	1	1	0.05084527	0.05084527	0.005092381	0.03128871	0.1433369	0.1433369	0.06158154	0.06158154	0.0539796	0.205272	0.367501	0.373248
3723	-232.6321	-220.1591	-12.47301	1	0	1	1	0.04276066	0.04276066	0.005092381	0.04083518	0.1225017	0.1225017	0.05725412	0.05725412	0.0519688	0.3904	0.353811	0.203821
3724	-231.1708	-226.6843	-4.486503	0	0	1	0	0.02539517	0.0007510926	0.00468752	0.03225692	0.1290342	0.1290342	0.05725412	0.03256682	0.0519688	0.3904	0.353811	0.203821
3725	-231.5013	-221.8075	-9.693856	1	0	1	1	0.02539517	0.02539517	0.001503143	0.03690586	0.1266524	0.1266524	0.05725412	0.05725412	0.392198	0.255329	0.26778	0.0846925
3726	-230.684	-225.6707	-5.013296	1	0	1	1	0.02539517	0.02539517	0.001048382	0.03690586	0.1266524	0.1266524	0.02279045	0.02279045	0.202635	0.615255	0.138353	0.0437576
3727	-231.2885	-225.5046	-5.78391	1	0	1	1	0.02539517	0.02539517	0.001048382	0.04806297	0.1212443	0.1212443	0.02279045	0.02279045	0.164001	0.497952	0.302632	0.0354149
3728	-232.1166	-220.2244	-11.8922	0	0	1	1	0.0362836	0.01732314	0.001048382	0.0365759	0.1332506	0.1332506	0.0761712	0.0761712	0.0754161	0.554415	0.311109	0.0590602
3729	-230.7589	-222.3316	-8.427292	1	0	1	1	0.02570644	0.02570644	0.001327329	0.0365759	0.1043908	0.1043908	0.07026135	0.07026135	0.0787031	0.578579	0.324669	0.0180494
3730	-231.6233	-232.2637	0.6403507	0	0	1	1	0.02570644	0.005956943	0.009578205	0.04973484	0.09165896	0.09165896	0.02452074	0.02452074	0.462853	0.337331	0.189293	0.0105234
3731	-231.9416	-233.5887	1.647068	0	0	1	1	0.02974575	0.005949794	0.009578205	0.04721468	0.08263654	0.08263654	0.02452074	0.02452074	0.545223	0.289223	0.156835	0.00871897
3732	-233.575	-223.5116	-10.06347	0	0	1	1	0.02739489	0.01621705	0.009578205	0.04721468	0.0979415	0.0979415	0.08866362	0.08866362	0.255443	0.473513	0.256769	0.0142746
3733	-231.0996	-222.1528	-8.946744	0	0	1	1	0.02739489	0.01621705	0.00124707	0.04721468	0.0979415	0.0979415	0.08866362	0.08866362	0.380907	0.0813996	0.382884	0.15481
3734	-232.9225	-222.079	-10.84348	1	0	1	1	0.02739489	0.02739489	0.002384435	0.04721468	0.09062963	0.09062963	0.08866362	0.08866362	0.383551	0.0709797	0.388421	0.157049
3735	-229.9215	-226.255	-3.66652	1	0	1	1	0.02739489	0.02739489	0.002384435	0.04880325	0.09062963	0.09062963	0.03353274	0.03353274	0.407629	0.0126593	0.412804	0.166908
3736	-228.9686	-229.2525	0.2838937	1	0	1	0	0.02739489	0.02739489	0.002384435	0.04880325	0.09583379	0.09583379	0.03353274	0.001866312	0.481763	0.120233	0.200741	0.197263
3737	-229.8713	-224.8794	-4.99198	1	0	1	1	0.02739489	0.02739489	0.001107447	0.04880325	0.09583379	0.09583379	0.0394939	0.0394939	0.452785	0.113001	0.248816	0.185398
3738	-230.3149	-225.9137	-4.40116	1	0	1	1	0.0229872	0.0229872	0.001107447	0.04880325	0.09583379	0.09583379	0.0394939	0.0394939	0.177147	0.0736805	0.512955	0.236217
3739	-228.832	-224.3258	-4.506192	0	0	1	1	0.0229872	0.03399907	0.001107447	0.03693946	0.09583379	0.09583379	0.05468397	0.05468397	0.166063	0.0690702	0.120523	0.644344
3740	-229.3139	-224.5033	-4.810572	1	0	1	1	0.02775062	0.02775062	0.001107447	0.04030617	0.09628865	0.09628865	0.04582704	0.04582704	0.288518	0.120003	0.209398	0.38208
3741	-229.3288	-227.6222	-1.706668	1	0	1	0	0.03365809	0.03365809	0.0002438553	0.04030617	0.09628865	0.09628865	0.02277554	0.0313933	0.284762	0.170584	0.167548	0.377106
3742	-230.0523	-228.9275	-1.124864	1	0	1	1	0.01965088	0.01965088	0.002123122	0.04294521	0.09628865	0.09628865	0.02277554	0.02277554	0.44337	0.070422	0.237946	0.248261
3743	-229.3285	-229.0801	-0.2483782	1	0	1	1	0.01965088	0.01965088	0.002123122	0.03387106	0.09578596	0.09578596	0.02581354	0.02581354	0.44337	0.070422	0.237946	0.248261
3744	-230.8439	-226.917	-3.926929	1	0	1	1	0.01965088	0.01965088	0.0005608966	0.03608658	0.1119001	0.1119001	0.0364892	0.0364892	0.269791	0.0923823	0.312147	0.325679
3745	-232.4785	-223.265	-9.213524	1	0	1	1	0.04264978	0.04264978	0.004212817	0.0514664	0.1093091	0.1093091	0.0364892	0.0364892	0.269791	0.0923823	0.312147	0.325679
3746	-231.5188	-225.8875	-5.631314	1	0	1	1	0.02460118	0.02460118	0.004212817	0.0514664	0.1093091	0.1093091	0.02781342	0.02781342	0.281666	0.252713	0.125607	0.340014
3747	-229.9935	-223.7158	-6.27769	1	0	1	1	0.0305975	0.0305975	0.004212817	0.04218855	0.09720271	0.09720271	0.0480235	0.0480235	0.281666	0.252713	0.125607	0.340014
3748	-229.351	-225.7344	-3.616531	1	0	1	1	0.0305975	0.0305975	0.004212817	0.03052015	0.09720271	0.09720271	0.03983883	0.03983883	0.152411	0.136744	0.0679664	0.642879
3749	-229.5403	-224.8224	-4.717896	1	0	1	1	0.0305975	0.0305975	0.004212817	0.03052015	0.1081087	0.1081087	0.03714936	0.03714936	0.248145	0.121299	0.0602896	0.570266
3750	-230.4809	-223.6657	-6.815152	1	0	1	1	0.0305975	0.0305975	0.0007764123	0.02612466	0.1081087	0.1081087	0.06062743	0.06062743	0.478454	0.0781718	0.033272	0.410102
3751	-231.4274	-222.1633	-9.264172	0	0	1	1	0.0212832	0.03411023	0.0007764123	0.04026845	0.1239812	0.1239812	0.06062743	0.06062743	0.903855	0.0518954	0.0220881	0.0221619
3752	-227.8218	-229.6634	1.841587	1	0	1	0	0.03220565	0.03220565	0.0007764123	0.02276807	0.1156648	0.1156648	0.01982128	0.006958344	0.750183	0.21309	0.0183327	0.018394
3753	-228.3074	-232.4132	4.105818	0	0	1	1	0.03220565	0.01652083	0.0007764123	0.02276807	0.08921045	0.08921045	0.01982128	0.01982128	0.205862	0.78406	0.00503078	0.0050476
3754	-233.407	-225.5676	-7.839353	1	0	1	1	0.05436872	0.05436872	0.0008419669	0.02749923	0.1313444	0.1313444	0.01982128	0.01982128	0.202719	0.77209	0.00495398	0.0202363
3755	-229.8216	-222.8886	-6.933036	1	0	1	1	0.03128385	0.03128385	0.001592833	0.02749923	0.1147026	0.1147026	0.05203566	0.05203566	0.152466	0.787647	0.0117775	0.0481092
