Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]	rf[1]	rf[2]
312	0	-80.37345	-82.9321	2.558651	0.0197949	0.0342003	0.946716	0.053284
313	1	-78.78462	-78.88735	0.1027307	0.0154596	0.0568575	0.0679917	0.932008
314	0	-79.80803	-79.10429	-0.7037329	0.0197949	0.0585387	0.834728	0.165272
315	1	-80.63641	-77.22404	-3.412369	0.0204282	0.0781126	0.123221	0.876779
316	0	-80.67477	-79.91094	-0.7638359	0.0220456	0.0567364	0.298978	0.701022
317	1	-79.41476	-76.77417	-2.640591	0.0146705	0.0781126	0.387964	0.612036
318	0	-80.66875	-79.90491	-0.7638359	0.0220456	0.0567364	0.348663	0.651337
319	1	-78.42698	-79.49215	1.065173	0.0120996	0.0530375	0.547794	0.452206
320	0	-80.62208	-80.51156	-0.1105227	0.0220456	0.0518625	0.960238	0.0397622
321	1	-78.55771	-79.39893	0.8412176	0.0137703	0.0530375	0.0881261	0.911874
322	0	-81.41378	-78.64612	-2.767665	0.0234849	0.0702462	0.0217276	0.978272
323	1	-79.52136	-77.00993	-2.511433	0.0164554	0.0753643	0.0881261	0.911874
324	0	-81.30916	-79.27892	-2.030244	0.0234849	0.0647448	0.0217276	0.978272
325	1	-81.91834	-75.3024	-6.615941	0.0141917	0.108249	0.277796	0.722204
326	0	-80.28352	-76.1575	-4.126019	0.0167462	0.0871187	0.906923	0.0930767
327	1	-81.47651	-75.44103	-6.03548	0.0141917	0.103918	0.58096	0.41904
328	0	-80.10024	-76.34944	-3.750805	0.0167462	0.0843195	0.168941	0.831059
329	1	-81.51696	-75.73738	-5.779577	0.0122826	0.103918	0.41379	0.58621
330	0	-80.09537	-76.34457	-3.750805	0.0167462	0.0843195	0.441549	0.558451
331	1	-79.88374	-76.52561	-3.358129	0.0122826	0.0858536	0.740809	0.259191
332	0	-79.21752	-77.78169	-1.435837	0.0167462	0.0670491	0.285466	0.714534
333	1	-78.57098	-78.55532	-0.01566888	0.0128605	0.0603399	0.144434	0.855566
334	0	-78.54214	-79.1543	0.6121581	0.011217	0.0572996	0.463998	0.536002
335	1	-79.36846	-78.98689	-0.3815704	0.0181497	0.0577805	0.271583	0.728417
336	0	-80.64114	-79.79309	-0.8480498	0.0221106	0.0572996	0.803831	0.196169
337	1	-79.35773	-80.63052	1.27279	0.0181497	0.0454385	0.857463	0.142537
338	0	-79.67081	-77.01291	-2.6579	0.0172574	0.0756549	0.720574	0.279426
339	1	-79.97475	-76.92101	-3.053737	0.0181497	0.0777157	0.867895	0.132105
340	0	-79.96244	-76.2616	-3.700846	0.0154485	0.0852445	0.720574	0.279426
341	1	-78.91154	-77.46633	-1.445212	0.0128385	0.0710267	0.882065	0.117935
342	0	-80.18542	-77.22925	-2.956167	0.00989296	0.0852445	0.782447	0.217553
343	1	-79.37009	-76.86328	-2.506809	0.0128487	0.0789364	0.882065	0.117935
344	0	-78.74391	-77.76852	-0.975389	0.0138902	0.0664701	0.927757	0.0722431
345	1	-78.54768	-80.2658	1.718112	0.0104644	0.0498015	0.74541	0.25459
346	0	-80.02343	-76.42865	-3.594776	0.0122703	0.0876313	0.927757	0.0722431
347	1	-79.42521	-76.72073	-2.704481	0.0140819	0.079178	0.709841	0.290159
348	0	-78.79871	-77.62815	-1.170562	0.013628	0.0681883	0.927757	0.0722431
349	1	-78.72476	-79.66772	0.9429537	0.0150811	0.0509677	0.118807	0.881193
350	0	-80.99694	-79.95753	-1.039413	0.00653034	0.0743075	0.927757	0.0722431
351	1	-81.85705	-78.76645	-3.090599	0.0245989	0.0715414	0.8801	0.1199
352	0	-80.2499	-82.36018	2.110283	0.00653034	0.0508098	0.931113	0.0688867
353	1	-78.78241	-78.03005	-0.7523616	0.0150553	0.0636411	0.730457	0.269543
354	0	-78.38476	-79.54734	1.16258	0.0136005	0.0508098	0.952212	0.0477882
355	1	-78.66481	-78.17992	-0.4848945	0.012527	0.064174	0.215396	0.784604
356	0	-80.68158	-80.51526	-0.1663244	0.0221877	0.0521367	0.927203	0.0727966
357	1	-79.41933	-79.15515	-0.2641769	0.0182752	0.0567792	0.111964	0.888036
358	0	-81.1587	-83.64062	2.481913	0.0214778	0.0330899	0.915881	0.0841192
359	1	-79.43544	-78.49361	-0.9418335	0.0182752	0.0618348	0.461896	0.538104
360	0	-81.43257	-83.91448	2.481913	0.0214778	0.0330899	0.372555	0.627445
361	1	-79.81702	-81.46811	1.651092	0.0188753	0.0418905	0.461896	0.538104
362	0	-78.42387	-80.03256	1.60869	0.0128097	0.0482725	0.619672	0.380328
363	1	-78.77792	-80.66727	1.889351	0.0155597	0.0434287	0.783378	0.216622
364	0	-78.86882	-81.86972	3.000908	0.00947222	0.0412236	0.903826	0.0961742
365	1	-79.07384	-77.47458	-1.599267	0.0155597	0.0694548	0.625311	0.374689
366	0	-78.56589	-81.50009	2.934193	0.0126352	0.0385584	0.890484	0.109516
367	1	-80.21888	-76.0768	-4.142079	0.0156016	0.0883832	0.195635	0.804365
368	0	-80.67041	-84.4385	3.76809	0.00641403	0.0385584	0.833192	0.166808
369	1	-79.72113	-80.00609	0.2849572	0.00768301	0.0632747	0.855423	0.144577
370	0	-79.66423	-77.55779	-2.106444	0.0100639	0.0787344	0.90755	0.0924496
371	1	-78.83533	-78.79386	-0.04146618	0.0101182	0.0632747	0.901276	0.0987241
372	0	-78.481	-79.25174	0.7707409	0.0111029	0.0562307	0.918931	0.0810688
373	1	-78.90656	-78.07798	-0.8285802	0.0159903	0.0632747	0.916168	0.0838315
374	0	-78.41582	-79.06288	0.6470663	0.0120255	0.0562307	0.876982	0.123018
375	1	-78.68801	-78.45595	-0.2320568	0.0115401	0.0632747	0.0924404	0.90756
376	0	-79.29534	-77.99353	-1.301812	0.0175381	0.0652574	0.903494	0.0965061
377	1	-81.11915	-76.71124	-4.407909	0.00991514	0.0960528	0.294787	0.705213
378	0	-79.60209	-76.91436	-2.687727	0.0116985	0.0814363	0.383433	0.616567
379	1	-79.27851	-79.44614	0.1676324	0.00865791	0.063175	0.617286	0.382714
380	0	-80.08922	-76.69743	-3.391786	0.0112075	0.0871798	0.777117	0.222883
381	1	-81.05155	-76.29705	-4.754503	0.0196834	0.0888702	0.640466	0.359534
382	0	-78.54886	-78.65737	0.1085112	0.0124104	0.0598636	0.242381	0.757619
383	1	-80.58822	-76.83224	-3.755978	0.0196834	0.0814209	0.342476	0.657524
384	0	-78.83396	-79.30709	0.4731326	0.00969022	0.0598636	0.818792	0.181208
385	1	-78.80645	-81.65824	2.851792	0.0143603	0.037448	0.747679	0.252321
386	0	-80.78202	-76.98855	-3.79347	0.00969022	0.0916938	0.769374	0.230626
387	1	-78.5009	-78.61735	0.116456	0.0124651	0.0597496	0.67344	0.32656
388	0	-80.77774	-76.98427	-3.79347	0.00969022	0.0916938	0.272893	0.727107
389	1	-79.7429	-78.91742	-0.8254857	0.0194923	0.0597496	0.654832	0.345168
390	0	-80.9156	-76.79812	-4.117484	0.00992059	0.0938807	0.380416	0.619584
391	1	-78.62991	-80.78691	2.156995	0.0116641	0.0453276	0.146164	0.853836
392	0	-81.6433	-75.37114	-6.272167	0.0170364	0.102839	0.065952	0.934048
393	1	-78.50269	-78.95599	0.4533086	0.0135947	0.056107	0.42201	0.57799
394	0	-78.63942	-79.91141	1.271992	0.0106805	0.0529136	0.0315628	0.968437
395	1	-81.69564	-79.26961	-2.426035	0.0244476	0.066735	0.649269	0.350731
396	0	-78.7096	-78.96894	0.2593408	0.0106805	0.0604682	0.111957	0.888043
397	1	-81.59922	-80.28371	-1.315506	0.0244476	0.0584501	0.979657	0.0203433
398	0	-79.3019	-77.78029	-1.52161	0.0104283	0.074007	0.161245	0.838755
399	1	-79.13718	-78.25795	-0.8792299	0.0172228	0.0624201	0.95708	0.04292
400	0	-79.61733	-77.36324	-2.254089	0.010529	0.0793708	0.21798	0.78202
401	1	-78.65224	-78.56409	-0.08814577	0.0113211	0.0624201	0.468411	0.531589
402	0	-78.60108	-78.17686	-0.4242235	0.0129367	0.0633116	0.709481	0.290519
403	1	-78.65932	-78.57118	-0.08814577	0.0113211	0.0624201	0.379131	0.620869
404	0	-78.38866	-79.27172	0.883063	0.0129367	0.0535589	0.804372	0.195628
405	1	-78.56791	-80.17897	1.611057	0.0113211	0.0497435	0.128691	0.871309
406	0	-78.95519	-82.51192	3.556727	0.0129367	0.0336125	0.618771	0.381229
407	1	-78.64853	-78.45636	-0.1921654	0.0140341	0.060483	0.055814	0.944186
408	0	-80.40584	-80.18691	-0.2189288	0.0213334	0.0533835	0.430711	0.569289
409	1	-78.60305	-78.72236	0.1193119	0.0117104	0.060483	0.0945154	0.905485
410	0	-78.51263	-80.03667	1.524043	0.0111135	0.0506002	0.447767	0.552233
411	1	-78.86224	-78.56276	-0.2994822	0.0157987	0.0595191	0.150974	0.849026
412	0	-78.60166	-80.27602	1.674362	0.0111135	0.0494787	0.0873909	0.912609
413	1	-78.56888	-78.56541	-0.003462654	0.0135903	0.0595191	0.298961	0.701039
414	0	-78.5709	-79.49368	0.9227745	0.0111135	0.0550858	0.139264	0.860736
415	1	-78.54522	-78.54176	-0.003462654	0.0135903	0.0595191	0.513829	0.486171
416	0	-79.33039	-79.31494	-0.01545807	0.018113	0.0550858	0.400478	0.599522
417	1	-78.64305	-79.05767	0.4146104	0.0147847	0.0552057	0.262262	0.737738
418	0	-79.27255	-79.2571	-0.01545807	0.018113	0.0550858	0.806545	0.193455
419	1	-78.44479	-79.56099	1.116203	0.011639	0.0531173	0.575327	0.424673
420	0	-78.88025	-81.11215	2.231898	0.0096313	0.0468016	0.239812	0.760188
421	1	-79.36272	-79.59737	0.2346588	0.0182156	0.0531173	0.407366	0.592634
422	0	-79.24709	-80.15336	0.9062746	0.00847512	0.0578473	0.110297	0.889703
423	1	-78.93032	-79.31595	0.3856258	0.00956796	0.0606387	0.259033	0.740967
424	0	-80.15613	-76.18973	-3.966398	0.0162324	0.0864417	0.633589	0.366411
425	1	-78.94262	-79.32825	0.3856258	0.00956796	0.0606387	0.0996529	0.900347
426	0	-78.9066	-80.48752	1.580922	0.0163668	0.0449225	0.807384	0.192616
427	1	-80.00771	-85.28242	5.274716	0.0115431	0.0221894	0.657929	0.342071
428	0	-78.39683	-80.57456	2.177734	0.0119144	0.0449225	0.920538	0.0794625
429	1	-79.70925	-82.86193	3.152676	0.0167626	0.032801	0.489601	0.510399
430	0	-78.36573	-79.47125	1.105526	0.0119144	0.0529215	0.959494	0.0405063
431	1	-79.18686	-77.8433	-1.343559	0.0167626	0.0663443	0.449583	0.550417
432	0	-78.42465	-79.25484	0.8301971	0.0139685	0.0529215	0.954914	0.0450857
433	1	-78.63182	-80.74151	2.109692	0.0120925	0.0452521	0.0911993	0.908801
434	0	-79.49695	-82.58635	3.089401	0.0168162	0.0332195	0.847889	0.152111
435	1	-79.77714	-79.83938	0.06224662	0.0193854	0.0532338	0.0684786	0.931521
436	0	-79.07625	-80.96677	1.890523	0.0168162	0.0421635	0.847889	0.152111
437	1	-78.79268	-78.11322	-0.679465	0.0114321	0.0667204	0.516376	0.483624
438	0	-78.91079	-79.2937	0.3829169	0.0168162	0.0534107	0.941894	0.0581058
439	1	-78.56816	-79.24015	0.671997	0.0114321	0.0566381	0.0336005	0.9664
440	0	-78.99733	-78.47959	-0.5177417	0.0168162	0.0601299	0.902337	0.0976632
441	1	-78.86071	-81.93627	3.075552	0.0120192	0.0381198	0.29269	0.70731
442	0	-78.60401	-78.8405	0.2364883	0.0111894	0.0601299	0.455964	0.544036
443	1	-78.62214	-81.59711	2.974962	0.010838	0.0400514	0.876166	0.123834
444	0	-79.1261	-77.10816	-2.017947	0.0137188	0.0744193	0.570916	0.429084
445	1	-79.14975	-80.01127	0.8615112	0.0175523	0.0491041	0.741018	0.258982
446	0	-79.12919	-77.33638	-1.792811	0.0120392	0.0744193	0.455247	0.544753
447	1	-80.39275	-76.24447	-4.148274	0.0175523	0.0864786	0.545832	0.454168
448	0	-79.52061	-76.94666	-2.573948	0.0163878	0.0758982	0.561167	0.438833
449	1	-79.35341	-80.28033	0.9269181	0.018322	0.0478464	0.906299	0.0937011
450	0	-80.77109	-76.45865	-4.312443	0.0108389	0.0944168	0.537735	0.462265
451	1	-82.4244	-83.97007	1.545671	0.0247448	0.0368076	0.973154	0.0268462
452	0	-78.56181	-78.92786	0.3660548	0.0115647	0.0587879	0.25393	0.74607
453	1	-78.62107	-78.13022	-0.4908498	0.0140757	0.0626698	0.973154	0.0268462
454	0	-79.69897	-76.90407	-2.794896	0.0114764	0.082458	0.134331	0.865669
455	1	-81.13292	-77.0197	-4.11322	0.0213477	0.0824218	0.629777	0.370223
456	0	-78.76608	-79.71217	0.9460933	0.0097634	0.056262	0.54384	0.45616
457	1	-81.0822	-77.09609	-3.986111	0.0213477	0.0814735	0.595104	0.404896
458	0	-78.59672	-78.27298	-0.3237474	0.0135094	0.0619894	0.549446	0.450554
459	1	-81.0873	-77.10119	-3.986111	0.0213477	0.0814735	0.371628	0.628372
460	0	-79.17869	-78.16138	-1.017309	0.0100923	0.0705807	0.420323	0.579677
461	1	-81.08043	-77.09431	-3.986111	0.0213477	0.0814735	0.673056	0.326944
462	0	-78.50066	-80.04515	1.544486	0.0125091	0.0490521	0.240765	0.759235
463	1	-80.47458	-81.0362	0.5616267	0.0213477	0.047546	0.666193	0.333807
464	0	-78.65014	-81.93537	3.285228	0.0125091	0.0360656	0.935502	0.0644979
465	1	-80.41498	-79.49265	-0.9223232	0.0213477	0.0586167	0.24363	0.75637
466	0	-78.9724	-82.02223	3.049829	0.0125091	0.0378218	0.112816	0.887184
467	1	-79.33881	-78.852	-0.4868072	0.0180986	0.0586167	0.465876	0.534124
468	0	-78.43122	-79.4211	0.9898835	0.0125091	0.0531896	0.491688	0.508312
469	1	-78.68624	-81.6752	2.988961	0.0108914	0.0398936	0.700949	0.299051
470	0	-78.7868	-80.39254	1.605736	0.00976781	0.0513365	0.225524	0.774476
471	1	-80.29841	-85.90267	5.604262	0.00946138	0.0218126	0.845452	0.154548
472	0	-79.85275	-76.6618	-3.190959	0.0118362	0.0850529	0.759209	0.240791
473	1	-79.10691	-81.98861	2.881696	0.0153591	0.0362261	0.585908	0.414092
474	0	-80.34797	-76.35841	-3.989559	0.017794	0.0850529	0.401472	0.598528
475	1	-79.56422	-83.6715	4.107277	0.0153591	0.0270829	0.936921	0.0630794
476	0	-78.76706	-78.96108	0.1940193	0.0158321	0.055804	0.605883	0.394117
477	1	-78.94645	-82.66081	3.714356	0.0116731	0.0337002	0.645372	0.354628
478	0	-78.41165	-79.56641	1.154753	0.0121966	0.0522721	0.605883	0.394117
479	1	-78.40339	-80.18995	1.786561	0.0116731	0.0480821	0.800876	0.199124
480	0	-78.82695	-79.39767	0.570722	0.0164528	0.052373	0.931091	0.0689089
481	1	-78.54144	-80.41287	1.871428	0.01104	0.0480821	0.451461	0.548539
482	0	-78.92267	-79.49584	0.5731739	0.0164345	0.052373	0.356049	0.643951
483	1	-78.76641	-82.2347	3.468288	0.01104	0.036169	0.841975	0.158025
484	0	-79.28163	-77.45663	-1.825004	0.0164345	0.0702641	0.156743	0.843257
485	1	-79.49443	-82.45239	2.957953	0.0168629	0.0341534	0.757777	0.242223
486	0	-80.16744	-77.86654	-2.300897	0.0199848	0.0702641	0.33334	0.66666
487	1	-79.11495	-79.20502	0.09006961	0.00919704	0.0632146	0.179614	0.820386
488	0	-79.83256	-76.35644	-3.476124	0.0137081	0.0853084	0.530905	0.469095
489	1	-78.79862	-78.12789	-0.6707372	0.0115714	0.066516	0.0534213	0.946579
490	0	-79.82279	-76.43187	-3.390921	0.0130725	0.0853084	0.476922	0.523078
491	1	-82.14063	-75.78055	-6.360083	0.0206103	0.0999215	0.0316441	0.968356
492	0	-80.13145	-77.13432	-2.99713	0.0101347	0.0853084	0.11003	0.88997
493	1	-80.24503	-78.5125	-1.73252	0.0206103	0.0653984	0.148661	0.851339
494	0	-78.73268	-79.23237	0.4996872	0.0101347	0.0592211	0.604757	0.395243
495	1	-79.50984	-78.09653	-1.413313	0.0182289	0.0653984	0.40241	0.59759
496	0	-78.99884	-78.40574	-0.5931026	0.0101347	0.0673736	0.908202	0.0917984
497	1	-78.70099	-78.03358	-0.6674149	0.0126642	0.0653984	0.279619	0.720381
498	0	-79.60129	-79.95129	0.3499904	0.0191414	0.0513311	0.737975	0.262025
499	1	-78.44358	-79.1618	0.7182127	0.0131251	0.0546003	0.54955	0.45045
500	0	-79.60631	-79.9563	0.3499904	0.0191414	0.0513311	0.709144	0.290856
501	1	-78.40695	-79.12084	0.7138855	0.0131574	0.0546003	0.80194	0.19806
502	0	-78.9434	-77.61276	-1.330639	0.0121284	0.0708822	0.291009	0.708991
503	1	-78.56254	-81.37653	2.813993	0.0131574	0.0389329	0.913606	0.0863939
504	0	-79.02494	-77.78925	-1.235685	0.0112434	0.0710587	0.155896	0.844104
505	1	-78.51532	-79.70549	1.190166	0.0121849	0.0520196	0.0578641	0.942136
506	0	-78.51922	-81.10425	2.585028	0.0125782	0.0412202	0.767627	0.232373
507	1	-80.30767	-85.00855	4.700883	0.0121849	0.0258286	0.0421013	0.957899
508	0	-80.17087	-83.47447	3.303604	0.0174486	0.0309891	0.323701	0.676299
509	1	-79.2146	-82.21813	3.003523	0.0141722	0.0365042	0.0421013	0.957899
510	0	-78.94349	-82.73903	3.795549	0.011526	0.0332416	0.719461	0.280539
511	1	-79.36247	-82.91583	3.553353	0.0100703	0.0365042	0.0421013	0.957899
512	0	-78.74309	-80.51643	1.773333	0.0150013	0.0448526	0.444783	0.555217
513	1	-79.01374	-81.82865	2.814909	0.010137	0.0419464	0.013656	0.986344
514	0	-78.9197	-77.5977	-1.322003	0.0150013	0.0679448	0.859563	0.140437
515	1	-78.61165	-80.45011	1.838457	0.0133489	0.0460192	0.160559	0.839441
516	0	-78.52245	-78.36355	-0.1589011	0.013546	0.060723	0.998264	0.00173629
517	1	-78.39873	-80.23719	1.838457	0.0133489	0.0460192	0.927185	0.0728154
518	0	-79.03545	-78.4173	-0.6181505	0.0169722	0.060723	0.999346	0.000653755
519	1	-79.03493	-78.33493	-0.6999995	0.0166434	0.0616624	0.460087	0.539913
520	0	-79.67312	-77.22931	-2.443812	0.0177887	0.0735264	0.999579	0.000420542
521	1	-79.04296	-78.34297	-0.6999995	0.0166434	0.0616624	0.375808	0.624192
522	0	-81.67893	-75.43037	-6.248556	0.0177887	0.101911	0.993091	0.00690944
523	1	-78.75376	-77.90547	-0.8482891	0.014362	0.0650501	0.614503	0.385497
524	0	-79.95793	-76.78524	-3.172691	0.0177887	0.0789641	0.976668	0.023332
525	1	-78.69183	-78.22078	-0.4710577	0.0115477	0.0650501	0.917991	0.0820087
526	0	-79.13476	-78.9542	-0.1805572	0.00925916	0.0651714	0.857489	0.142511
527	1	-78.80698	-82.09461	3.287624	0.0126258	0.035931	0.620165	0.379835
528	0	-79.85231	-77.7848	-2.067513	0.019118	0.0693898	0.857489	0.142511
529	1	-79.19748	-82.62428	3.426793	0.0128669	0.0346517	0.132274	0.867726
530	0	-79.08729	-77.49122	-1.596067	0.0156009	0.0693898	0.443829	0.556171
531	1	-78.83458	-77.63081	-1.203775	0.0128669	0.0691972	0.647246	0.352754
532	0	-80.22705	-76.54806	-3.678989	0.0113931	0.0891368	0.307855	0.692145
533	1	-78.62556	-80.08029	1.454722	0.0151321	0.0470988	0.798406	0.201594
534	0	-80.1054	-76.62219	-3.483212	0.0113931	0.0876763	0.892549	0.107451
535	1	-78.6455	-80.19444	1.548945	0.0151321	0.0463959	0.75895	0.24105
536	0	-80.23435	-76.86265	-3.371696	0.0105612	0.0876763	0.521928	0.478072
537	1	-80.48089	-75.86851	-4.612371	0.0151321	0.0923612	0.40828	0.59172
538	0	-80.57188	-76.20126	-4.370617	0.0180134	0.0876763	0.547765	0.452235
539	1	-78.6553	-78.96446	0.3091572	0.0151321	0.0556451	0.540065	0.459935
540	0	-79.12162	-80.34565	1.224034	0.0174202	0.0465317	0.87867	0.12133
541	1	-79.54031	-78.01355	-1.526765	0.00957516	0.0748985	0.86635	0.13365
542	0	-79.2538	-80.8922	1.638404	0.0174202	0.0434403	0.659668	0.340332
543	1	-78.50436	-79.47488	0.9705249	0.0119223	0.0539208	0.144813	0.855187
544	0	-78.56353	-81.04975	2.486223	0.0110952	0.0434403	0.664552	0.335448
545	1	-78.60668	-78.45139	-0.1552922	0.0119223	0.0623198	0.44592	0.55408
546	0	-79.75993	-81.63242	1.872492	0.00734429	0.0517699	0.240987	0.759013
547	1	-78.71888	-81.34682	2.627941	0.0119223	0.041556	0.239372	0.760628
548	0	-80.38995	-77.64554	-2.744411	0.00901309	0.0845446	0.518168	0.481832
549	1	-78.92526	-77.72912	-1.196146	0.0117889	0.0702182	0.410831	0.589169
550	0	-78.77438	-80.83832	2.063938	0.0148954	0.0427906	0.485664	0.514336
551	1	-79.00134	-77.43242	-1.568925	0.01457	0.0702182	0.196798	0.803202
552	0	-79.55157	-80.20246	0.6508903	0.019037	0.0491908	0.947159	0.052841
553	1	-79.65003	-79.4412	-0.2088306	0.0193584	0.0552831	0.799276	0.200724
554	0	-80.15647	-81.6314	1.474935	0.0196813	0.0423988	0.212215	0.787785
555	1	-81.93337	-75.84384	-6.089528	0.0204039	0.0981094	0.799276	0.200724
556	0	-78.83271	-80.1011	1.268388	0.0156663	0.0479547	0.287515	0.712485
557	1	-80.17838	-76.46353	-3.714852	0.0117624	0.0890351	0.533307	0.466693
558	0	-78.89366	-81.26636	2.3727	0.0156663	0.0397161	0.85234	0.14766
559	1	-80.00282	-83.99456	3.991735	0.00755919	0.0357448	0.777542	0.222458
560	0	-78.52718	-81.22826	2.701075	0.0132165	0.0397161	0.945543	0.0544566
561	1	-79.58926	-79.30973	-0.2795279	0.0082638	0.0669051	0.470294	0.529706
562	0	-81.84648	-87.47968	5.633197	0.0170148	0.0140434	0.945543	0.0544566
563	1	-79.46315	-79.60884	0.1456902	0.0082638	0.0637329	0.537311	0.462689
564	0	-80.28485	-85.03961	4.754762	0.0151911	0.0224204	0.619251	0.380749
565	1	-78.62474	-78.36778	-0.2569581	0.0145605	0.06044	0.80648	0.19352
566	0	-79.22188	-79.51037	0.2884862	0.0175347	0.0533967	0.128809	0.871191
567	1	-78.65057	-79.77012	1.119546	0.0145605	0.0501709	0.156887	0.843113
568	0	-79.0986	-79.26124	0.1626431	0.017418	0.0544522	0.700313	0.299687
569	1	-78.72512	-80.26287	1.537751	0.0145605	0.0470509	0.0940367	0.905963
570	0	-78.50381	-79.59193	1.088125	0.0133712	0.0515946	0.248228	0.751772
571	1	-80.98469	-76.9682	-4.01649	0.0208803	0.0821675	0.0940367	0.905963
572	0	-79.90493	-81.30669	1.401763	0.0191322	0.0434938	0.248228	0.751772
573	1	-82.00562	-75.20226	-6.80336	0.0152448	0.108594	0.0940367	0.905963
574	0	-79.31866	-78.99361	-0.3250477	0.0180703	0.0574382	0.476284	0.523716
575	1	-82.00562	-75.20226	-6.80336	0.0152448	0.108594	0.0940367	0.905963
576	0	-79.41418	-78.15449	-1.25969	0.0180703	0.0644109	0.770713	0.229287
577	1	-80.28207	-76.02133	-4.260738	0.0140247	0.0908453	0.0362531	0.963747
578	0	-78.64294	-78.13543	-0.5075103	0.0124588	0.0644109	0.632168	0.367832
579	1	-80.05646	-77.0441	-3.01236	0.0104263	0.0851304	0.0788758	0.921124
580	0	-80.4437	-78.96677	-1.47693	0.0213715	0.0627304	0.401444	0.598556
581	1	-79.32769	-78.39249	-0.935199	0.00948387	0.0705765	0.505773	0.494227
582	0	-78.563	-78.59365	0.03064752	0.0126382	0.0602167	0.170976	0.829024
583	1	-78.91471	-77.46554	-1.449164	0.0133182	0.0705765	0.508531	0.491469
584	0	-78.63373	-78.39138	-0.2423535	0.0146748	0.0602167	0.802016	0.197984
585	1	-78.98213	-79.7264	0.7442665	0.0167747	0.0507563	0.508531	0.491469
586	0	-80.12996	-77.21038	-2.91958	0.00999722	0.0848673	0.747779	0.252221
587	1	-78.48028	-79.5882	1.107927	0.0140617	0.0507563	0.667157	0.332843
588	0	-79.30294	-80.43434	1.131403	0.0181062	0.0465368	0.939511	0.0604887
589	1	-78.67214	-80.86075	2.188607	0.0140617	0.0426941	0.465778	0.534222
590	0	-78.60608	-80.13077	1.524687	0.0151721	0.0465368	0.939511	0.0604887
591	1	-79.09411	-82.91594	3.821831	0.0109142	0.0336574	0.530143	0.469857
592	0	-79.53137	-76.77102	-2.760349	0.015878	0.0777986	0.939511	0.0604887
593	1	-78.95101	-82.53362	3.582618	0.0116366	0.0347195	0.530143	0.469857
594	0	-78.88106	-78.08313	-0.7979355	0.015878	0.0631584	0.939511	0.0604887
595	1	-78.53244	-81.4612	2.928767	0.0116366	0.0395974	0.941283	0.0587174
596	0	-78.88196	-78.08403	-0.7979355	0.015878	0.0631584	0.928558	0.0714419
597	1	-78.94479	-80.3767	1.431914	0.0167059	0.0456952	0.911016	0.0889843
598	0	-78.62154	-78.11743	-0.50411	0.013686	0.0631584	0.790524	0.209476
599	1	-78.98587	-78.37827	-0.6076046	0.0167059	0.0609106	0.942793	0.0572073
600	0	-79.51916	-79.76324	0.2440891	0.00810419	0.0631584	0.419237	0.580763
601	1	-78.9881	-78.3805	-0.6076046	0.0167059	0.0609106	0.919438	0.0805617
602	0	-78.41498	-79.83736	1.422379	0.0118278	0.0506444	0.652774	0.347226
603	1	-79.11993	-77.92078	-1.199153	0.0167059	0.0653237	0.770228	0.229772
604	0	-79.56494	-77.73975	-1.825187	0.0181537	0.0685463	0.787875	0.212125
605	1	-79.17325	-80.86661	1.693365	0.0167059	0.0437447	0.292288	0.707712
606	0	-79.93288	-76.99829	-2.93459	0.0181537	0.0768228	0.723521	0.276479
607	1	-78.87137	-80.68645	1.815076	0.0157979	0.0437447	0.601559	0.398441
608	0	-79.14337	-79.84248	0.6991045	0.00866936	0.0591986	0.822813	0.177187
609	1	-79.32619	-80.84276	1.516566	0.0179635	0.043806	0.919193	0.0808071
610	0	-78.71501	-79.37803	0.66302	0.0156867	0.0524505	0.670259	0.329741
611	1	-79.58042	-79.92342	0.3429946	0.0190381	0.0514866	0.659572	0.340428
612	0	-78.47451	-79.62515	1.150635	0.0112633	0.0532362	0.586295	0.413705
