Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rf[1]	rf[2]
333	-81.74157	-81.3588	-0.38277	0.024537	0.0514021	0.744088	0.255912
334	-81.837	-82.02736	0.1903561	0.024537	0.0471264	0.861654	0.138346
335	-82.32739	-83.88105	1.55366	0.024537	0.0369557	0.919267	0.080733
336	-78.89249	-82.32897	3.436488	0.0104906	0.0369557	0.665155	0.334845
337	-78.90745	-81.91877	3.011323	0.0136624	0.0369557	0.422678	0.577322
338	-79.32506	-81.89854	2.573474	0.0169289	0.0369557	0.821883	0.178117
339	-79.01493	-82.24406	3.229134	0.0120375	0.0369557	0.14879	0.85121
340	-79.44622	-82.14676	2.700541	0.015981	0.0369557	0.10676	0.89324
341	-79.01677	-77.96208	-1.054698	0.015981	0.064971	0.12557	0.87443
342	-79.08545	-77.59608	-1.489361	0.015981	0.0682137	0.744632	0.255368
343	-78.95611	-82.36226	3.406147	0.0109709	0.0367017	0.422341	0.577659
344	-79.10338	-80.40413	1.30075	0.0168611	0.0465185	0.372864	0.627136
345	-78.99986	-80.4005	1.400647	0.0168611	0.0457732	0.83722	0.16278
346	-78.67125	-81.90735	3.2361	0.0130944	0.0358468	0.95258	0.0474195
347	-80.26413	-76.12153	-4.142602	0.0130944	0.0908942	0.96434	0.0356599
348	-79.11626	-77.11501	-2.001252	0.0143686	0.0736449	0.940904	0.0590962
349	-78.41097	-80.51305	2.102075	0.0132774	0.044124	0.973306	0.0266944
350	-78.55568	-80.47448	1.918794	0.0146447	0.044124	0.964167	0.0358333
351	-78.7072	-80.626	1.918794	0.0146447	0.044124	0.450363	0.549637
352	-78.86992	-80.96774	2.097815	0.0146447	0.0427885	0.122103	0.877897
353	-78.63164	-81.47176	2.840122	0.0124906	0.0394047	0.63941	0.36059
354	-79.62033	-78.26868	-1.35165	0.0187974	0.0643699	0.657098	0.342902
355	-79.22934	-78.10584	-1.123503	0.0170953	0.0643699	0.0872625	0.912738
356	-79.21868	-78.09518	-1.123503	0.0170953	0.0643699	0.219899	0.780101
357	-79.34014	-77.63722	-1.702923	0.0170953	0.0686925	0.430935	0.569065
358	-78.88314	-79.02948	0.146337	0.0162858	0.0557061	0.414526	0.585474
359	-79.1545	-81.29476	2.140261	0.0162858	0.0408308	0.393919	0.606081
360	-79.38926	-82.58924	3.199982	0.0154516	0.0337591	0.399002	0.600998
361	-79.29867	-78.98304	-0.31563	0.00896449	0.0664738	0.473221	0.526779
362	-79.29039	-78.97476	-0.31563	0.00896449	0.0664738	0.737354	0.262646
363	-79.05204	-77.80549	-1.246552	0.0159095	0.0664738	0.0977815	0.902218
364	-78.76112	-78.7994	0.03828179	0.0159095	0.0568885	0.850929	0.149071
365	-78.73268	-79.45224	0.7195654	0.0159095	0.0518059	0.814328	0.185672
366	-78.45659	-79.46626	1.009668	0.0137452	0.0518059	0.63048	0.36952
367	-78.50735	-78.99106	0.4837124	0.0119372	0.0575377	0.347411	0.652589
368	-78.70909	-81.42763	2.718541	0.0123019	0.0405005	0.347411	0.652589
369	-78.46407	-80.4491	1.985024	0.0123019	0.0459728	0.572268	0.427732
370	-78.53065	-79.91311	1.382462	0.0115081	0.0512619	0.162941	0.837059
371	-79.18696	-80.9779	1.790941	0.00846071	0.0512619	0.363255	0.636745
372	-78.44921	-80.18009	1.730875	0.0111629	0.0490078	0.763046	0.236954
373	-78.93457	-78.53683	-0.3977387	0.0164001	0.0596507	0.562652	0.437348
374	-79.3197	-78.83817	-0.4815347	0.00906225	0.0676137	0.30885	0.69115
375	-79.32753	-78.846	-0.4815347	0.00906225	0.0676137	0.0291752	0.970825
376	-79.48141	-76.69211	-2.789302	0.0139869	0.0799057	0.00895455	0.991045
377	-78.50252	-79.37769	0.8751676	0.0139869	0.0525676	0.499408	0.500592
378	-78.45351	-79.59884	1.145333	0.0118	0.052739	0.458869	0.541131
379	-78.59148	-79.44133	0.8498563	0.0140044	0.052739	0.0279249	0.972075
380	-78.51958	-79.36944	0.8498563	0.0140044	0.052739	0.414149	0.585851
381	-80.34663	-82.21062	1.863996	0.00643858	0.052739	0.644467	0.355533
382	-78.62246	-79.38719	0.7647266	0.0146395	0.052739	0.250997	0.749003
383	-78.52641	-79.82701	1.300604	0.0142901	0.0490906	0.61219	0.38781
384	-78.40755	-80.01337	1.605821	0.012013	0.0490906	0.678194	0.321806
385	-79.21632	-80.09568	0.8793642	0.0174326	0.0490906	0.285349	0.714651
386	-78.84014	-78.79304	-0.04710114	0.0163166	0.0571184	0.88959	0.11041
387	-78.41253	-78.85439	0.4418614	0.0126688	0.0571184	0.953157	0.0468432
388	-78.63475	-78.2461	-0.3886547	0.0141221	0.0618609	0.597424	0.402576
389	-79.01233	-82.71571	3.703378	0.0102876	0.0351676	0.6947	0.3053
390	-78.57072	-80.0437	1.472985	0.0102876	0.051807	0.809258	0.190742
391	-79.23263	-77.11767	-2.11496	0.0123155	0.0765463	0.814258	0.185742
392	-78.55828	-78.5656	0.007322318	0.0123155	0.0607134	0.352913	0.647087
393	-83.18207	-75.04406	-8.138014	0.0141214	0.119674	0.462149	0.537851
394	-81.01434	-75.69584	-5.318499	0.0134853	0.0992759	0.474052	0.525948
395	-78.43896	-79.5029	1.063937	0.0138344	0.0513119	0.76621	0.23379
396	-78.41744	-80.06392	1.64648	0.0135479	0.0472524	0.849338	0.150662
397	-79.58985	-76.56844	-3.021418	0.0135479	0.0820764	0.880845	0.119155
398	-78.5052	-79.58611	1.080901	0.0135479	0.0514718	0.302159	0.697841
399	-78.5074	-80.44129	1.933892	0.0135479	0.0451082	0.629724	0.370276
400	-78.50526	-80.13248	1.627223	0.0135479	0.0473961	0.48477	0.51523
401	-79.23048	-79.80151	0.5710362	0.0176384	0.0511851	0.335206	0.664794
402	-78.4558	-79.8514	1.395602	0.0123664	0.0503056	0.384413	0.615587
403	-78.54861	-79.80963	1.261029	0.0133703	0.0503056	0.090441	0.909559
404	-78.90775	-77.53071	-1.377039	0.0139915	0.0693652	0.28802	0.71198
405	-79.11599	-77.53802	-1.577976	0.011453	0.0734028	0.485006	0.514994
406	-80.00924	-78.33866	-1.670579	0.0199129	0.0656336	0.348018	0.651982
407	-78.86615	-77.5903	-1.275852	0.0137536	0.0688482	0.348018	0.651982
408	-78.95941	-82.16356	3.204153	0.0137536	0.035426	0.509883	0.490117
409	-79.05572	-82.2658	3.210075	0.0137094	0.035426	0.335695	0.664305
410	-79.3423	-76.81911	-2.523198	0.0137094	0.078198	0.747702	0.252298
411	-79.42308	-76.75059	-2.672483	0.0148231	0.078198	0.840879	0.159121
412	-78.57448	-79.33364	0.7591609	0.0148231	0.0525968	0.661144	0.338856
413	-78.62631	-79.90114	1.274833	0.0148231	0.0487498	0.499221	0.500779
414	-79.5175	-77.24869	-2.268815	0.0170519	0.0729577	0.197538	0.802462
415	-79.63034	-82.26734	2.637	0.017019	0.0363918	0.295017	0.704983
416	-79.14469	-79.90045	0.7557566	0.017019	0.0504264	0.0302806	0.969719
417	-79.1146	-79.87036	0.7557566	0.017019	0.0504264	0.168495	0.831505
418	-79.07841	-80.06703	0.9886285	0.017019	0.0486891	0.454254	0.545746
419	-79.05659	-80.04522	0.9886285	0.017019	0.0486891	0.55157	0.44843
420	-78.48326	-80.55302	2.069767	0.0119736	0.0456688	0.55157	0.44843
421	-79.13441	-77.22756	-1.906848	0.015084	0.0722253	0.592324	0.407676
422	-81.53336	-83.23195	1.698588	0.0229639	0.0374477	0.921278	0.078722
423	-80.5506	-75.82835	-4.72225	0.0154568	0.0928562	0.933828	0.0661716
424	-78.65717	-81.85114	3.193973	0.0130149	0.0362406	0.933828	0.0661716
425	-78.7558	-82.10189	3.346082	0.0118913	0.0362294	0.710391	0.289609
426	-80.32824	-86.06198	5.73374	0.0116132	0.0186949	0.81288	0.18712
427	-82.63798	-88.74647	6.108489	0.00649471	0.0210176	0.484014	0.515986
428	-80.42161	-81.16569	0.7440749	0.00649471	0.0610378	0.0755787	0.924421
429	-81.46132	-81.55198	0.09066575	0.00552197	0.0668852	0.298822	0.701178
430	-81.44589	-81.58313	0.1372381	0.00552197	0.0665377	0.277357	0.722643
431	-81.36284	-84.35249	2.989654	0.00552197	0.0452578	0.277357	0.722643
432	-80.01033	-78.62605	-1.384276	0.00828866	0.075122	0.587563	0.412437
433	-79.29757	-76.98741	-2.310162	0.0151961	0.075122	0.56961	0.43039
434	-79.43962	-82.9905	3.550878	0.0151961	0.0313968	0.525544	0.474456
435	-79.42653	-76.80769	-2.618845	0.0152224	0.0773985	0.631518	0.368482
436	-78.65826	-79.94892	1.290658	0.0152224	0.0482324	0.66245	0.33755
437	-80.15553	-76.08363	-4.0719	0.0144715	0.0889897	0.357278	0.642722
438	-80.99984	-76.25935	-4.740489	0.0194593	0.0889897	0.805331	0.194669
439	-80.15031	-76.08918	-4.061128	0.0143911	0.0889897	0.343073	0.656927
440	-78.48338	-80.18369	1.700316	0.0143911	0.0460076	0.992914	0.00708579
441	-78.99184	-78.22648	-0.7653605	0.0162257	0.0625677	0.227424	0.772576
442	-81.08142	-81.94383	0.8624038	0.0223481	0.0443016	0.324927	0.675073
443	-82.13942	-82.69365	0.5542311	0.0246472	0.0443016	0.266311	0.733689
444	-79.5927	-77.01352	-2.57918	0.0167793	0.0755457	0.041838	0.958162
445	-80.23973	-77.71694	-2.522786	0.00905991	0.0828444	0.10672	0.89328
446	-79.8438	-76.3674	-3.476402	0.0134595	0.0855591	0.590933	0.409067
447	-79.62418	-77.02387	-2.600306	0.0170243	0.0754583	0.393142	0.606858
448	-79.3633	-76.96276	-2.40054	0.015534	0.0754583	0.499158	0.500842
449	-78.96065	-81.05607	2.095415	0.015534	0.0419171	0.366571	0.633429
450	-80.45082	-75.90382	-4.546994	0.015534	0.0914716	0.318777	0.681223
451	-81.74779	-75.29586	-6.451921	0.0166092	0.104608	0.754435	0.245565
452	-79.19697	-77.65922	-1.537744	0.0166092	0.0679464	0.669935	0.330065
453	-82.9902	-83.13788	0.1476776	0.0266859	0.0452959	0.773474	0.226526
454	-79.34086	-80.65126	1.310401	0.0180116	0.0452959	0.773474	0.226526
455	-79.32084	-79.86311	0.5422778	0.0180116	0.0510263	0.410765	0.589235
456	-78.43926	-79.71593	1.276671	0.0125328	0.0510263	0.445341	0.554659
457	-79.19947	-83.00728	3.80781	0.0125328	0.0321433	0.392847	0.607153
458	-79.49283	-83.66889	4.17606	0.00978558	0.0321433	0.442936	0.557064
459	-79.71604	-78.41246	-1.30358	0.0192565	0.0635522	0.906719	0.0932807
460	-78.71455	-78.51016	-0.2043904	0.0110562	0.0635522	0.511123	0.488877
461	-80.06884	-80.5695	0.5006525	0.0204128	0.0489357	0.757369	0.242631
462	-80.16106	-80.66171	0.5006525	0.0204128	0.0489357	0.304644	0.695356
463	-81.26413	-76.08705	-5.177082	0.0113323	0.100374	0.83211	0.16789
464	-81.18787	-75.92396	-5.26391	0.01198	0.100374	0.635338	0.364662
465	-81.32885	-75.46559	-5.863262	0.0164514	0.100374	0.812112	0.187888
466	-81.12176	-75.69279	-5.428973	0.0132114	0.100374	0.0101492	0.989851
467	-78.88415	-81.4727	2.588546	0.0132114	0.0405608	0.0101492	0.989851
468	-78.55837	-80.67954	2.121176	0.0115216	0.0457373	0.372598	0.627402
469	-78.81244	-81.30602	2.493585	0.0103938	0.0440869	0.167881	0.832119
470	-80.13899	-82.55732	2.418331	0.0193556	0.0356865	0.892914	0.107086
471	-78.98739	-81.94593	2.95854	0.0153255	0.0356865	0.892914	0.107086
472	-78.691	-80.3361	1.6451	0.0153255	0.0454851	0.774027	0.225973
473	-79.78631	-76.37965	-3.406656	0.0142268	0.0842714	0.269179	0.730821
474	-78.46522	-79.64637	1.181142	0.0118573	0.0524146	0.374167	0.625833
475	-78.6603	-80.0243	1.363998	0.0104931	0.0524146	0.0863305	0.91367
476	-78.51697	-79.35882	0.8418489	0.0143885	0.0524146	0.661803	0.338197
477	-79.05179	-82.08439	3.032594	0.0143885	0.036071	0.40389	0.59611
478	-79.36668	-83.3274	3.960716	0.0132423	0.0302931	0.411928	0.588072
479	-78.70476	-80.82137	2.116613	0.0132423	0.0440507	0.0542013	0.945799
480	-78.73155	-77.98051	-0.7510426	0.0132423	0.0654443	0.0227678	0.977232
481	-78.93215	-81.81263	2.880485	0.012315	0.0392793	0.0227678	0.977232
482	-79.08886	-82.22542	3.136563	0.0104045	0.0392793	0.0587219	0.941278
483	-78.81931	-81.44151	2.622196	0.0142419	0.0392793	0.487281	0.512719
484	-78.82555	-81.41477	2.589217	0.0142419	0.0395253	0.446799	0.553201
485	-78.77545	-80.94539	2.169941	0.0142419	0.0426532	0.243804	0.756196
486	-78.51311	-81.147	2.633897	0.0113593	0.0420746	0.847294	0.152706
487	-78.75027	-81.97869	3.228412	0.0113593	0.0376393	0.650364	0.349636
488	-79.12133	-83.48635	4.365021	0.0113593	0.0291599	0.922717	0.0772827
489	-78.84264	-79.56571	0.7230629	0.0165154	0.0511739	0.922717	0.0772827
490	-80.51522	-85.53073	5.015518	0.00785109	0.0278151	0.675029	0.324971
491	-79.01009	-80.87808	1.867994	0.00878633	0.0503614	0.675029	0.324971
492	-79.15268	-82.33474	3.182065	0.0156387	0.0337056	0.908298	0.0917024
493	-78.92538	-82.7893	3.863924	0.0105518	0.0337056	0.929621	0.0703795
494	-81.15306	-82.80141	1.648345	0.0221449	0.0386415	0.742304	0.257696
495	-79.17103	-82.46441	3.293379	0.00987245	0.0386415	0.188635	0.811365
496	-79.01403	-78.68533	-0.3286994	0.00987245	0.0656633	0.268079	0.731921
497	-79.04198	-80.47373	1.431756	0.0161567	0.0462455	0.0454302	0.95457
498	-79.54143	-78.87647	-0.6649647	0.0186153	0.0594291	0.0298616	0.970138
499	-78.55363	-78.52822	-0.02541788	0.0138441	0.0594291	0.588168	0.411832
500	-78.68236	-79.10857	0.4262103	0.0104748	0.0594291	0.503876	0.496124
501	-79.46839	-79.76751	0.2991171	0.008155	0.062697	0.758996	0.241004
502	-83.96711	-76.17677	-7.790344	0.00973636	0.121466	0.758996	0.241004
503	-83.98656	-74.87542	-9.111139	0.0195899	0.121466	0.648323	0.351677
504	-83.42369	-75.19544	-8.228243	0.0130032	0.121466	0.617172	0.382828
505	-82.97409	-74.95732	-8.016771	0.0154477	0.117443	0.798545	0.201455
506	-79.02403	-81.50354	2.479509	0.00881522	0.0457704	0.766309	0.233691
507	-79.56906	-80.84018	1.271116	0.0182593	0.0453414	0.205466	0.794534
508	-78.80051	-81.18594	2.385436	0.00994608	0.0453414	0.371665	0.628335
509	-78.80445	-81.18989	2.385436	0.00994608	0.0453414	0.358333	0.641667
510	-78.74413	-80.56466	1.820529	0.00994608	0.0495558	0.300489	0.699511
511	-78.77659	-77.75926	-1.017322	0.0135905	0.0670826	0.48571	0.51429
512	-78.55126	-79.51491	0.9636462	0.0135905	0.0523039	0.0647104	0.93529
513	-78.66243	-79.48308	0.8206516	0.0146573	0.0523039	0.0647104	0.93529
514	-79.77127	-76.406	-3.365266	0.0146573	0.0835322	0.00640842	0.993592
515	-79.69556	-76.57434	-3.121224	0.0128367	0.0835322	0.319588	0.680412
516	-80.10509	-77.40643	-2.698666	0.00968426	0.0835322	0.2736	0.7264
517	-80.62312	-84.88091	4.257782	0.0169322	0.024387	0.463448	0.536552
518	-79.09899	-77.18968	-1.909313	0.0146284	0.0726992	0.754552	0.245448
519	-79.30127	-83.27957	3.978297	0.0118597	0.0315445	0.34383	0.65617
520	-79.86153	-83.11995	3.258424	0.0167925	0.0319822	0.371482	0.628518
521	-80.61888	-81.13704	0.5181554	0.0217719	0.047446	0.80492	0.19508
522	-79.41051	-80.43377	1.023259	0.0180037	0.047446	0.282309	0.717691
523	-79.332	-80.1712	0.8392006	0.0180037	0.0488192	0.495759	0.504241
524	-78.5243	-78.7108	0.1865012	0.0130724	0.0586198	0.318428	0.681572
525	-79.18844	-83.16418	3.975741	0.0130724	0.0303509	0.631364	0.368636
526	-78.99499	-78.94556	-0.04943182	0.00962222	0.0638301	0.534135	0.465865
527	-81.47664	-76.7215	-4.75514	0.00962222	0.0989361	0.155708	0.844292
528	-81.15949	-75.52978	-5.629706	0.0161468	0.0989361	0.646599	0.353401
529	-78.65001	-79.70151	1.051503	0.0102472	0.0549918	0.493139	0.506861
530	-78.50667	-79.41729	0.9106175	0.0112982	0.0549918	0.442866	0.557134
531	-78.81095	-79.09607	0.2851197	0.0159646	0.0549918	0.441387	0.558613
532	-78.8275	-79.11262	0.2851197	0.0159646	0.0549918	0.332917	0.667083
533	-78.96646	-79.07034	0.103882	0.0166422	0.0556664	0.366702	0.633298
534	-78.47752	-78.91971	0.4421883	0.0141183	0.0556664	0.88519	0.11481
535	-79.36601	-79.67699	0.3109827	0.0182282	0.0525354	0.429555	0.570445
536	-79.01569	-79.5053	0.4896107	0.0168955	0.0525354	0.420704	0.579296
537	-78.55243	-79.37602	0.8235932	0.0144039	0.0525354	0.47332	0.52668
538	-78.54363	-79.33981	0.7961799	0.0146084	0.0525354	0.668527	0.331473
539	-78.4715	-79.74592	1.274419	0.0110406	0.0525354	0.727391	0.272609
540	-78.38576	-79.53441	1.148653	0.0119789	0.0525354	0.801985	0.198015
541	-78.91223	-82.47017	3.557947	0.0103524	0.0361877	0.759549	0.240451
542	-79.0687	-77.43416	-1.634546	0.0154392	0.0698385	0.691199	0.308801
543	-78.99856	-77.44597	-1.552596	0.0148279	0.0698385	0.487038	0.512962
544	-79.77024	-77.6893	-2.080937	0.0187694	0.0698385	0.882446	0.117554
545	-79.34722	-77.19938	-2.147832	0.0116123	0.0774948	0.346136	0.653864
546	-78.7908	-78.61961	-0.1711851	0.0106575	0.0637032	0.278654	0.721346
547	-78.67853	-78.4216	-0.2569312	0.0112972	0.0637032	0.714632	0.285368
548	-78.6375	-78.20862	-0.4288852	0.01258	0.0637032	0.371539	0.628461
549	-78.59713	-80.53946	1.942334	0.0102253	0.0483679	0.75439	0.24561
550	-78.86987	-78.77764	-0.09222402	0.0102253	0.0635463	0.152873	0.847127
551	-78.75788	-78.02954	-0.7283418	0.0149709	0.0635463	0.856076	0.143924
552	-78.85714	-78.04889	-0.8082526	0.0155671	0.0635463	0.724497	0.275503
553	-78.37613	-80.53694	2.160813	0.0122145	0.0447487	0.97499	0.0250104
554	-78.51172	-78.70162	0.1899082	0.0122145	0.0594523	0.544807	0.455193
555	-78.44276	-79.69784	1.255078	0.0122145	0.0515058	0.433715	0.566285
556	-78.39759	-79.65267	1.255078	0.0122145	0.0515058	0.672865	0.327135
557	-78.50704	-79.76212	1.255078	0.0122145	0.0515058	0.111558	0.888442
558	-78.82159	-79.01984	0.1982424	0.015678	0.0559266	0.0414086	0.958591
559	-78.61896	-79.43428	0.815322	0.0143192	0.0526818	0.0603752	0.939625
560	-79.32139	-79.6577	0.3363087	0.0178928	0.0526818	0.140249	0.859751
561	-80.01231	-81.81534	1.803024	0.0069506	0.0526818	0.155293	0.844707
562	-78.50627	-79.47763	0.9713623	0.0131551	0.0526818	0.155293	0.844707
563	-78.87476	-79.39729	0.5225342	0.0165035	0.0526818	0.712647	0.287353
564	-78.81829	-79.69391	0.8756208	0.0157773	0.0507739	0.260995	0.739005
565	-78.83471	-78.32161	-0.5130943	0.0109258	0.0659856	0.261928	0.738072
566	-79.44821	-76.76684	-2.681373	0.0130359	0.0800515	0.621737	0.378263
567	-78.35394	-79.72468	1.370747	0.0130359	0.0498214	0.941584	0.0584159
568	-78.94392	-82.11554	3.171623	0.0132529	0.0361694	0.384954	0.615046
569	-78.74792	-81.75709	3.009177	0.0110046	0.0396296	0.539478	0.460522
570	-79.08446	-82.91021	3.825746	0.0110046	0.0335377	0.539478	0.460522
571	-79.7331	-79.51539	-0.2177064	0.00793539	0.0667723	0.659279	0.340721
572	-79.81863	-80.36613	0.5474919	0.00743112	0.061568	0.343464	0.656536
573	-79.48289	-79.94773	0.4648436	0.0080477	0.061568	0.737677	0.262323
574	-78.62255	-78.25554	-0.367008	0.0142536	0.061568	0.781639	0.218361
575	-78.63872	-78.27171	-0.367008	0.0142536	0.061568	0.607818	0.392182
576	-78.79663	-80.50258	1.705949	0.0154794	0.0448772	0.54237	0.45763
577	-79.44775	-76.82584	-2.621918	0.0154794	0.0771645	0.583315	0.416685
578	-79.5614	-76.83048	-2.730924	0.0162926	0.0771645	0.945432	0.0545676
579	-80.88268	-76.59406	-4.288628	0.0199429	0.0851352	0.216706	0.783294
580	-80.05157	-78.24731	-1.804252	0.0199429	0.066601	0.216706	0.783294
581	-80.04838	-78.24412	-1.804252	0.0199429	0.066601	0.26506	0.73494
582	-79.8494	-79.19113	-0.6582701	0.0199429	0.0580516	0.862612	0.137388
583	-79.54792	-79.02663	-0.5212921	0.018921	0.0580516	0.653604	0.346396
584	-78.51078	-78.98342	0.4726319	0.011506	0.0580516	0.623784	0.376216
585	-78.57638	-79.04902	0.4726319	0.011506	0.0580516	0.0597291	0.940271
586	-78.56326	-79.03589	0.4726319	0.011506	0.0580516	0.169674	0.830326
587	-78.47413	-79.85281	1.378681	0.011506	0.0512922	0.447242	0.552758
588	-79.38628	-78.01356	-1.372721	0.0176821	0.0656424	0.280744	0.719256
589	-79.39806	-78.02022	-1.377843	0.0177203	0.0656424	0.247568	0.752432
590	-78.52106	-80.01833	1.497267	0.0104927	0.0514208	0.871815	0.128185
591	-79.10949	-83.31226	4.202765	0.0104927	0.0312369	0.892492	0.107508
592	-78.69309	-81.62533	2.932241	0.0104927	0.0407154	0.769869	0.230131
593	-79.34907	-78.33575	-1.013312	0.0180615	0.0625816	0.973239	0.0267609
594	-78.73995	-78.71137	-0.02857955	0.0156484	0.0576483	0.723813	0.276187
595	-79.19224	-82.12637	2.934137	0.0156484	0.0355456	0.609812	0.390188
596	-79.1802	-82.91374	3.73354	0.00968463	0.0355456	0.60737	0.39263
597	-78.85663	-82.17095	3.314318	0.0128122	0.0355456	0.574961	0.425039
598	-78.46625	-80.74083	2.274578	0.0128122	0.0433023	0.770825	0.229175
599	-80.02277	-76.33051	-3.692267	0.0128122	0.0878168	0.0861057	0.913894
600	-82.17151	-79.36413	-2.807376	0.00621059	0.0878168	0.144946	0.855054
601	-80.79645	-76.28313	-4.513316	0.0189374	0.0878168	0.261501	0.738499
602	-81.30944	-76.5403	-4.769139	0.020846	0.0878168	0.262936	0.737064
603	-81.31268	-76.54354	-4.769139	0.020846	0.0878168	0.0414602	0.95854
604	-81.97892	-75.95649	-6.022423	0.020846	0.0971667	0.480133	0.519867
605	-82.17562	-75.82215	-6.353472	0.020846	0.0996365	0.771843	0.228157
606	-78.52983	-80.13658	1.606743	0.0105348	0.050562	0.771843	0.228157
607	-79.16254	-79.85806	0.695521	0.0173328	0.050562	0.308381	0.691619
608	-79.18491	-80.73867	1.553754	0.0173328	0.0441593	0.743605	0.256395
609	-79.37784	-81.55851	2.180668	0.0173328	0.0394823	0.663817	0.336183
610	-78.77785	-82.08438	3.306529	0.0100907	0.0383251	0.982245	0.0177549
611	-78.97177	-82.2783	3.306529	0.0100907	0.0383251	0.521486	0.478514
612	-78.91354	-82.22007	3.306529	0.0100907	0.0383251	0.650579	0.349421
613	-78.90473	-81.85226	2.947531	0.0127689	0.0383251	0.183195	0.816805
614	-78.99326	-77.39301	-1.600248	0.0127689	0.072253	0.398282	0.601718
615	-79.40623	-77.26811	-2.138118	0.0167816	0.072253	0.752545	0.247455
616	-79.29313	-77.59155	-1.701572	0.0167816	0.0689962	0.292911	0.707089
617	-78.86749	-77.56514	-1.302347	0.0138033	0.0689962	0.499284	0.500716
618	-78.88816	-77.58581	-1.302347	0.0138033	0.0689962	0.116093	0.883907
619	-79.59534	-83.0874	3.492064	0.00796216	0.0390695	0.795622	0.204378
620	-78.60537	-81.67323	3.067867	0.0111268	0.0390695	0.913901	0.0860995
621	-78.95247	-77.81605	-1.136419	0.0153786	0.066183	0.157955	0.842045
622	-78.66192	-80.1559	1.493979	0.0153786	0.0465594	0.856015	0.143985
623	-78.7255	-78.74948	0.02398096	0.0153786	0.0575261	0.458693	0.541307
624	-78.67555	-78.69953	0.02398096	0.0153786	0.0575261	0.860909	0.139091
625	-79.51086	-80.54564	1.034785	0.00783765	0.0575261	0.354228	0.645772
626	-79.1373	-80.074	0.9366959	0.00856943	0.0575261	0.905032	0.0949685
627	-82.09887	-75.26645	-6.832414	0.0179282	0.106127	0.624118	0.375882
628	-78.9935	-81.60009	2.606589	0.0144829	0.0391546	0.193156	0.806844
629	-79.0927	-81.68587	2.593165	0.0145831	0.0391546	0.0288149	0.971185
630	-78.85012	-81.8377	2.987579	0.0116406	0.0391546	0.238677	0.761323
631	-79.40912	-77.81457	-1.594547	0.0101243	0.0748551	0.331135	0.668865
