Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
131	1	-227.8675	-224.833	-3.034504	0	0	1	1	0.02790858	0.01334371	0.001761791	0.03515139	0.09333446	0.09333446	0.06307175	0.06307175	0.164178	0.0388253	0.61106	0.185936
132	0	-231.1004	-231.6129	0.5125061	1	0	1	0	0.03072376	0.03072376	0.006627514	0.04996548	0.08992508	0.08992508	0.0252749	0.005593171	0.0631343	0.108772	0.750489	0.0776042
133	1	-229.0958	-224.0625	-5.03331	1	0	1	1	0.02790858	0.02790858	0.002122032	0.03432971	0.106254	0.106254	0.04232731	0.04232731	0.164178	0.0388253	0.61106	0.185936
134	0	-228.4597	-231.6907	3.231032	0	0	1	1	0.02709526	0.008588522	0.004266871	0.0407563	0.0911835	0.0911835	0.0159384	0.0159384	0.173868	0.361266	0.207119	0.257747
135	1	-230.3439	-222.1429	-8.200981	1	0	1	1	0.02790858	0.02790858	0.00319876	0.03727247	0.1178468	0.1178468	0.05034677	0.05034677	0.191818	0.0453616	0.545582	0.217239
136	0	-229.9612	-227.377	-2.584211	1	0	1	1	0.0279764	0.0279764	0.004266871	0.03920264	0.1016185	0.1016185	0.02160617	0.02160617	0.288961	0.309399	0.183683	0.217957
137	1	-229.4346	-230.1706	0.7360188	1	0	1	1	0.02640296	0.02640296	0.002670491	0.02555117	0.08265353	0.08265353	0.0326225	0.0326225	0.234874	0.0429449	0.516515	0.205665
138	0	-230.9746	-226.5335	-4.4411	1	0	1	1	0.04485034	0.04485034	0.004229133	0.03003401	0.1016185	0.1016185	0.02779156	0.02779156	0.06773	0.811095	0.0554171	0.0657576
139	1	-229.1662	-228.9296	-0.2365893	1	0	1	1	0.02615989	0.02615989	0.002770977	0.02624074	0.08967009	0.08967009	0.03231491	0.03231491	0.186013	0.0340111	0.617095	0.162881
140	0	-230.5273	-230.9196	0.392237	1	0	0	1	0.04332909	0.04332909	0.00551202	0.02566357	0.1016185	0.004416281	0.02846766	0.02846766	0.0686042	0.821564	0.0432258	0.0666063
141	1	-232.7442	-231.6525	-1.091738	1	0	1	1	0.03527486	0.03527486	0.002763519	0.03182449	0.06291229	0.06291229	0.05076112	0.05076112	0.566831	0.0168725	0.306133	0.110164
142	0	-228.7249	-228.381	-0.3439534	1	0	1	0	0.03683247	0.03683247	0.00496209	0.04152946	0.1016185	0.1016185	0.02129414	0.008262668	0.0686042	0.821564	0.0432258	0.0666063
143	1	-234.4447	-230.6078	-3.836915	1	0	1	1	0.03527486	0.03527486	0.002763519	0.05230435	0.06291229	0.06291229	0.05076112	0.05076112	0.200694	0.0101434	0.517479	0.271683
144	0	-230.702	-228.1891	-2.51296	1	0	1	1	0.04139377	0.04139377	0.003721667	0.02611094	0.1016185	0.1016185	0.02129414	0.02129414	0.1704	0.598778	0.0653837	0.165438
145	1	-232.0151	-236.0184	4.003321	1	0	1	1	0.02211971	0.02211971	0.002763519	0.03227874	0.06291229	0.06291229	0.02545131	0.02545131	0.198913	0.0100534	0.521763	0.269271
146	0	-228.4047	-226.4865	-1.918176	1	0	1	0	0.037818	0.037818	0.003721667	0.03080513	0.1016185	0.1016185	0.02241082	0.02986941	0.423351	0.421958	0.0613483	0.0933424
147	1	-235.2247	-239.654	4.429224	1	0	1	1	0.01441177	0.01441177	0.005963801	0.03758053	0.06291229	0.06291229	0.02147981	0.02147981	0.191424	0.00967494	0.50212	0.29678
148	0	-231.5783	-224.2834	-7.294941	1	0	1	0	0.03911272	0.03911272	0.00263907	0.03080513	0.1016185	0.1016185	0.02871031	0.06347012	0.179008	0.558273	0.0837164	0.179003
149	1	-233.089	-236.2325	3.143458	1	0	1	1	0.02745418	0.02745418	0.003705689	0.03758053	0.06291229	0.06291229	0.02028773	0.02028773	0.186022	0.00242847	0.257139	0.554411
150	0	-230.9893	-224.4569	-6.532414	1	0	1	0	0.03911272	0.03911272	0.002785664	0.03071198	0.1016185	0.1016185	0.02871031	0.05772798	0.494205	0.223025	0.033444	0.249325
151	1	-233.4325	-238.1184	4.685963	1	0	1	1	0.02606153	0.02606153	0.002800639	0.03758053	0.06291229	0.06291229	0.01107786	0.01107786	0.441432	0.00182337	0.0721674	0.484577
152	0	-228.5009	-226.0088	-2.492109	0	0	1	1	0.03911272	0.02067348	0.002785664	0.03762457	0.1016185	0.1016185	0.02871031	0.02871031	0.609024	0.124472	0.127354	0.13915
153	1	-231.1625	-236.8959	5.733409	0	0	1	1	0.0318927	0.0146625	0.00440026	0.03758053	0.07010518	0.07010518	0.01051918	0.01051918	0.806025	0.00332935	0.131773	0.0588728
154	0	-229.0314	-226.0992	-2.932185	0	0	1	1	0.03911272	0.01271203	0.003791436	0.02626119	0.1183394	0.1183394	0.0335916	0.0335916	0.481307	0.0983696	0.100647	0.319676
155	1	-230.8933	-232.3385	1.445243	0	0	1	1	0.0318927	0.0264607	0.005398571	0.03738804	0.09022258	0.09022258	0.009788793	0.009788793	0.807413	0.00161295	0.132	0.0589742
156	0	-230.4864	-226.483	-4.003374	1	0	1	1	0.03911272	0.03911272	0.003791436	0.02231547	0.1062357	0.1062357	0.03380265	0.03380265	0.163667	0.383813	0.0342247	0.418295
157	1	-230.3758	-233.5887	3.212944	0	0	1	1	0.01913982	0.0264607	0.004963859	0.03738804	0.09022258	0.09022258	0.009788793	0.009788793	0.632174	0.00373728	0.317914	0.0461746
158	0	-231.1745	-223.9488	-7.225668	1	0	1	1	0.03843585	0.03843585	0.00560814	0.0239255	0.1062357	0.1062357	0.05509209	0.05509209	0.353942	0.343424	0.0228886	0.279745
159	1	-232.5931	-230.08	-2.513118	1	0	1	1	0.02410361	0.02410361	0.003245587	0.04683074	0.1120597	0.1120597	0.007900605	0.007900605	0.753524	0.00445468	0.186983	0.0550381
160	0	-229.723	-225.8846	-3.838456	1	0	1	1	0.03205267	0.03205267	0.003599868	0.0239255	0.1062357	0.1062357	0.03821389	0.03821389	0.0681757	0.242616	0.0161699	0.673039
161	1	-229.2325	-236.352	7.119491	0	0	1	1	0.02410361	0.01646707	0.003245587	0.03144535	0.07408556	0.07408556	0.009472574	0.009472574	0.849861	0.00833149	0.0797324	0.0620747
162	0	-232.4234	-228.6544	-3.769048	1	0	1	1	0.05000125	0.05000125	0.003539282	0.0239255	0.09612275	0.09612275	0.02992106	0.02992106	0.0474146	0.478697	0.00580632	0.468082
163	1	-233.4313	-230.0469	-3.384419	1	0	1	1	0.02982042	0.02982042	0.003486463	0.05119012	0.1058853	0.1058853	0.01025804	0.01025804	0.191883	0.0253883	0.593571	0.189158
164	0	-233.007	-228.1069	-4.900056	1	0	1	1	0.04645323	0.04645323	0.007442803	0.03064844	0.09612275	0.09612275	0.03128029	0.03128029	0.0568963	0.574425	0.00696745	0.361712
165	1	-228.8393	-230.5798	1.740428	1	0	1	0	0.02806413	0.02806413	0.003486463	0.04542675	0.09784998	0.09784998	0.01025804	0.01386386	0.20633	0.0272999	0.562969	0.203401
166	0	-232.4465	-228.6075	-3.839054	1	0	1	1	0.02939206	0.02939206	0.01067695	0.03058336	0.09612275	0.09612275	0.03725699	0.03725699	0.055207	0.557369	0.0364517	0.350972
167	1	-229.1673	-234.0698	4.902558	0	0	1	1	0.03341214	0.002434608	0.002927403	0.02781144	0.09784998	0.09784998	0.01092318	0.01092318	0.488966	0.0175781	0.362489	0.130967
168	0	-233.0202	-230.5699	-2.450252	1	0	1	1	0.03258728	0.03258728	0.009766139	0.01793806	0.09612275	0.09612275	0.03725699	0.03725699	0.0656016	0.632589	0.043315	0.258494
169	1	-231.6037	-234.0306	2.426866	1	0	1	0	0.03341214	0.03341214	0.004087427	0.02322552	0.07182923	0.07182923	0.01514411	0.04612976	0.542169	0.00257004	0.401931	0.0533299
170	0	-230.6161	-226.4582	-4.157889	1	0	1	1	0.03409495	0.03409495	0.004608192	0.01957472	0.1017128	0.1017128	0.04642008	0.04642008	0.0447914	0.589371	0.0295746	0.336263
171	1	-234.7295	-239.1982	4.468713	1	0	1	1	0.02780845	0.02780845	0.004921585	0.03721622	0.06222589	0.06222589	0.009881453	0.009881453	0.541798	0.00325275	0.401656	0.0532934
172	0	-228.3836	-229.1562	0.7726388	0	0	1	1	0.02206273	0.01952062	0.004608192	0.0197731	0.1017493	0.1017493	0.03845526	0.03845526	0.281947	0.485834	0.0187728	0.213447
173	1	-230.2313	-238.3918	8.160418	0	0	1	0	0.02549058	0.0317476	0.00433328	0.04318549	0.06194956	0.06194956	0.009881453	0.01100793	0.542201	0.00325517	0.401954	0.0525892
174	0	-231.528	-234.1254	2.597381	1	0	1	1	0.01481556	0.01481556	0.002797112	0.0197731	0.08337364	0.08337364	0.03525491	0.03525491	0.213062	0.18183	0.0489173	0.556191
175	1	-235.3824	-238.8934	3.510957	1	0	1	1	0.02736899	0.02736899	0.004358244	0.04537401	0.06179023	0.06179023	0.01030728	0.01030728	0.397967	0.00297704	0.367611	0.231445
176	0	-230.5921	-233.7459	3.153822	1	0	1	1	0.02423644	0.02423644	0.002797112	0.02504722	0.07161707	0.07161707	0.02816524	0.02816524	0.213674	0.182353	0.0461841	0.557789
177	1	-228.1619	-230.6469	2.484973	1	0	1	0	0.03204645	0.03204645	0.001991351	0.04537401	0.0836548	0.0836548	0.01485588	0.01547219	0.467317	0.00349582	0.25741	0.271777
178	0	-230.1063	-226.298	-3.808263	1	0	1	1	0.03561988	0.03561988	0.003147107	0.02504722	0.1160683	0.1160683	0.02391992	0.02391992	0.132335	0.654978	0.0286033	0.184083
179	1	-231.1197	-228.4957	-2.623969	1	0	1	1	0.03502465	0.03502465	0.002245488	0.04771999	0.09512119	0.09512119	0.01485588	0.01485588	0.543172	0.00772681	0.2137	0.235402
180	0	-227.9025	-231.3785	3.475999	1	0	1	0	0.02304547	0.02304547	0.003547917	0.03608649	0.07968693	0.07968693	0.02184912	0.0217854	0.393175	0.287019	0.20192	0.117887
181	1	-231.6611	-235.4181	3.756944	1	0	1	1	0.02476185	0.02476185	0.002245488	0.03354802	0.07195238	0.07195238	0.01485588	0.01485588	0.177522	0.00164428	0.743898	0.0769352
182	0	-225.9456	-231.9335	5.987927	0	0	1	0	0.02304547	0.01111608	0.003707569	0.0216958	0.1070232	0.1070232	0.01463046	0.02258477	0.393175	0.287019	0.20192	0.117887
183	1	-230.584	-222.9168	-7.667154	0	0	1	1	0.02436445	0.04177676	0.002245488	0.04414347	0.1197266	0.1197266	0.03687595	0.03687595	0.305113	0.00759715	0.331822	0.355468
184	0	-224.9921	-231.1986	6.206508	0	0	1	0	0.02188545	0.01111608	0.003272322	0.02660525	0.1060643	0.1060643	0.0152758	0.01795348	0.341549	0.380636	0.175407	0.102408
185	1	-230.614	-227.1425	-3.471505	1	0	1	1	0.02436445	0.02436445	0.002245488	0.05157991	0.09022714	0.09022714	0.03287309	0.03287309	0.160074	0.00973387	0.374748	0.455444
186	0	-227.8494	-230.6966	2.847235	1	0	1	0	0.01828401	0.01828401	0.002431181	0.02676115	0.1060643	0.1060643	0.02279272	0.01435876	0.493274	0.292927	0.134988	0.0788103
187	1	-229.7372	-225.8114	-3.925736	1	0	1	1	0.03711845	0.03711845	0.001913659	0.03398403	0.1053675	0.1053675	0.0262951	0.0262951	0.212764	0.0129379	0.498102	0.276196
188	0	-229.1981	-229.4208	0.2227787	1	0	1	1	0.02422927	0.02422927	0.001842206	0.02480249	0.1000629	0.1000629	0.02279272	0.02279272	0.191857	0.539314	0.14539	0.123439
189	1	-229.0538	-227.6656	-1.388202	1	0	1	1	0.02214	0.02214	0.001971553	0.03398403	0.09060838	0.09060838	0.03704402	0.03704402	0.238344	0.0144934	0.43776	0.309403
190	0	-229.452	-226.1598	-3.292138	1	0	1	1	0.02062596	0.02062596	0.001842206	0.02989139	0.1000629	0.1000629	0.04752949	0.04752949	0.143319	0.655863	0.108608	0.0922098
191	1	-230.813	-223.8818	-6.931222	1	0	1	1	0.03009655	0.03009655	0.001971553	0.05161105	0.09060838	0.09060838	0.05281308	0.05281308	0.158703	0.123694	0.291485	0.426118
192	0	-230.036	-229.6506	-0.3854615	1	0	1	1	0.01740054	0.01740054	0.001469747	0.02477369	0.09710576	0.09710576	0.03751749	0.03751749	0.143925	0.658638	0.104837	0.0925999
193	1	-229.3197	-223.5923	-5.727423	0	0	1	1	0.02904927	0.007875148	0.001387363	0.05161105	0.1004223	0.1004223	0.06431657	0.06431657	0.158703	0.123694	0.291485	0.426118
194	0	-230.3477	-229.5492	-0.798462	1	0	1	1	0.01752929	0.01752929	0.002870506	0.02890292	0.08108755	0.08108755	0.05095808	0.05095808	0.177189	0.446166	0.213118	0.163527
195	1	-229.2997	-224.38	-4.919665	1	0	1	1	0.02728295	0.02728295	0.003019773	0.03441615	0.1099778	0.1099778	0.03739709	0.03739709	0.239815	0.138123	0.252677	0.369385
196	0	-231.1479	-225.4467	-5.701224	1	0	1	1	0.01876747	0.01876747	0.002709051	0.02726339	0.1099719	0.1099719	0.05921267	0.05921267	0.164969	0.30222	0.301482	0.231329
197	1	-229.087	-227.9663	-1.120691	1	0	1	1	0.02258588	0.02258588	0.002007519	0.03421869	0.08790813	0.08790813	0.03703205	0.03703205	0.162786	0.0837443	0.502732	0.250738
198	0	-230.4093	-222.3838	-8.025497	1	0	1	1	0.02797712	0.02797712	0.002345971	0.02915043	0.1165781	0.1165781	0.05921267	0.05921267	0.0775964	0.363266	0.141808	0.41733
199	1	-230.0391	-230.6787	0.6396657	1	0	1	1	0.01754054	0.01754054	0.002654974	0.02617479	0.08790813	0.08790813	0.03634104	0.03634104	0.172468	0.0292492	0.532632	0.265651
200	0	-233.1256	-226.2182	-6.907422	1	0	0	1	0.0397672	0.0397672	0.003050461	0.03605422	0.08908067	0.01332674	0.08218556	0.08218556	0.0775964	0.363266	0.141808	0.41733
201	1	-228.4187	-232.93	4.511279	0	0	1	1	0.01754054	0.003047983	0.0008925063	0.024502	0.08514295	0.08514295	0.04715184	0.04715184	0.172468	0.0292492	0.532632	0.265651
202	0	-232.3827	-226.1068	-6.275951	1	0	1	1	0.01904532	0.01904532	0.002179828	0.03605422	0.08274719	0.08274719	0.08218556	0.08218556	0.0219227	0.273814	0.106888	0.597375
203	1	-231.7033	-227.5183	-4.184916	1	0	1	1	0.02078346	0.02078346	0.0007367454	0.0326367	0.08069424	0.08069424	0.0717612	0.0717612	0.275171	0.0466669	0.254318	0.423844
204	0	-231.9226	-223.4396	-8.482938	1	0	1	1	0.03389339	0.03389339	0.003007411	0.02422398	0.09536657	0.09536657	0.08218556	0.08218556	0.011094	0.276846	0.108072	0.603988
205	1	-230.9402	-229.3901	-1.550103	1	0	1	1	0.02078346	0.02078346	0.0008426382	0.02000955	0.09291171	0.09291171	0.05240846	0.05240846	0.487203	0.0826258	0.338559	0.0916126
206	0	-228.063	-224.665	-3.397961	0	0	1	1	0.02274889	0.02065429	0.003137173	0.03427224	0.09536657	0.09536657	0.06110403	0.06110403	0.011094	0.276846	0.108072	0.603988
207	1	-228.7754	-225.6125	-3.162923	1	0	1	1	0.02945187	0.02945187	0.001356123	0.03475175	0.09480287	0.09480287	0.03862534	0.03862534	0.326104	0.108583	0.44492	0.120393
208	0	-229.7533	-227.6665	-2.086873	1	0	1	1	0.02020577	0.02020577	0.002241615	0.02564575	0.09536657	0.09536657	0.04750059	0.04750059	0.0129175	0.167983	0.115838	0.703262
209	1	-231.4037	-223.7088	-7.694873	1	0	1	1	0.02254147	0.02254147	0.00219999	0.04557815	0.1231963	0.1231963	0.03928181	0.03928181	0.422844	0.0817956	0.339252	0.156109
210	0	-227.0895	-226.4964	-0.5931428	0	0	1	1	0.02230525	0.01729191	0.002632206	0.03261335	0.09843733	0.09843733	0.04307834	0.04307834	0.0109781	0.13235	0.302586	0.554085
211	1	-231.5408	-221.317	-10.2238	1	0	1	1	0.03599807	0.03599807	0.001822845	0.05136525	0.1231963	0.1231963	0.03928181	0.03928181	0.378336	0.187559	0.303542	0.130564
212	0	-229.5032	-229.7367	0.2335157	1	0	1	1	0.02194299	0.02194299	0.002004491	0.02642145	0.08303079	0.08303079	0.04024976	0.04024976	0.0637192	0.170603	0.390043	0.375635
213	1	-227.3237	-230.2875	2.963865	1	0	1	0	0.03599807	0.03599807	0.001884603	0.03020367	0.08612414	0.08612414	0.024106	0.01150552	0.62349	0.101616	0.183488	0.0914049
214	0	-230.0807	-231.0562	0.9755014	1	0	1	1	0.01794917	0.01794917	0.0020017	0.02384626	0.08303079	0.08303079	0.04128611	0.04128611	0.483639	0.120186	0.0958387	0.300336
215	1	-230.0166	-226.2209	-3.795779	1	0	1	0	0.05096638	0.05096638	0.002031013	0.03461391	0.1230388	0.1230388	0.02259064	0.007010339	0.444477	0.130174	0.235056	0.190293
216	0	-229.462	-227.4441	-2.017914	1	0	1	1	0.02352311	0.02352311	0.00170707	0.02384626	0.107469	0.107469	0.0339004	0.0339004	0.503083	0.133004	0.0880343	0.275879
217	1	-230.4647	-224.9095	-5.555229	1	0	1	1	0.03644676	0.03644676	0.001888712	0.03761373	0.1230388	0.1230388	0.01784735	0.01784735	0.63387	0.144997	0.121386	0.0997467
218	0	-230.259	-226.3535	-3.905551	1	0	1	1	0.02804655	0.02804655	0.00170707	0.01958762	0.1011799	0.1011799	0.05400704	0.05400704	0.571871	0.151189	0.100071	0.176869
219	1	-229.802	-223.621	-6.181047	0	0	1	1	0.03644676	0.03707341	0.001844533	0.03761373	0.1190098	0.1190098	0.02605765	0.02605765	0.461894	0.404131	0.0884529	0.0455226
220	0	-231.0888	-225.6258	-5.463008	1	0	1	1	0.02804655	0.02804655	0.004930735	0.01958762	0.1011799	0.1011799	0.06240249	0.06240249	0.571871	0.151189	0.100071	0.176869
221	1	-227.9828	-229.5977	1.614929	0	0	1	1	0.03644676	0.01420182	0.002672925	0.02830991	0.09219642	0.09219642	0.02605765	0.02605765	0.280104	0.245075	0.447215	0.0276061
222	0	-231.6027	-225.636	-5.96678	1	0	1	1	0.03347047	0.03347047	0.004930735	0.01792201	0.1011799	0.1011799	0.06240249	0.06240249	0.422786	0.295138	0.0853257	0.19675
223	1	-230.8067	-227.5821	-3.224616	1	0	1	1	0.03289625	0.03289625	0.004032654	0.01826533	0.09219642	0.09219642	0.05205755	0.05205755	0.405283	0.20246	0.369451	0.0228058
224	0	-230.2796	-227.1768	-3.102761	1	0	0	1	0.03347047	0.03347047	0.00745905	0.02069452	0.1011799	0.009874488	0.06240249	0.06240249	0.272593	0.371934	0.107528	0.247946
225	1	-229.5683	-227.7838	-1.784474	1	0	1	1	0.02157079	0.02157079	0.001967194	0.02797114	0.08513763	0.08513763	0.05205755	0.05205755	0.349441	0.31235	0.318546	0.0196635
226	0	-234.3398	-220.7034	-13.63639	1	0	1	1	0.04858661	0.04858661	0.006486751	0.03174223	0.1136425	0.1136425	0.07666524	0.07666524	0.323161	0.440931	0.127475	0.108433
227	1	-231.4479	-225.0109	-6.436994	1	0	1	1	0.02157079	0.02157079	0.001984379	0.04124671	0.08513763	0.08513763	0.07347403	0.07347403	0.180878	0.620657	0.164886	0.0335792
228	0	-232.2385	-221.8486	-10.38989	1	0	0	1	0.03452636	0.03452636	0.006486751	0.03174223	0.1114553	0.04093755	0.06429693	0.06429693	0.3479	0.474686	0.0606794	0.116734
229	1	-234.311	-227.2291	-7.081864	1	0	1	1	0.02157079	0.02157079	0.002285263	0.07095356	0.08513763	0.08513763	0.04827723	0.04827723	0.152346	0.522755	0.251886	0.0730128
230	0	-231.7546	-224.7082	-7.046316	1	0	1	1	0.0205866	0.0205866	0.006424111	0.03174223	0.1082214	0.1082214	0.06098493	0.06098493	0.353545	0.470578	0.0601542	0.115724
231	1	-234.0653	-230.1002	-3.965122	1	0	1	1	0.01834235	0.01834235	0.004559628	0.06282693	0.08335716	0.08335716	0.03588654	0.03588654	0.0981004	0.336618	0.518267	0.0470152
232	0	-233.2497	-220.5354	-12.71427	1	0	1	1	0.03220337	0.03220337	0.006009919	0.03541425	0.1082214	0.1082214	0.08839499	0.08839499	0.353545	0.470578	0.0601542	0.115724
233	1	-233.1146	-228.6039	-4.510722	1	0	1	1	0.02339396	0.02339396	0.003578361	0.06282693	0.08335716	0.08335716	0.03588654	0.03588654	0.0432353	0.148356	0.228413	0.579996
234	0	-230.3402	-223.8186	-6.521636	1	0	1	1	0.0262985	0.0262985	0.005215373	0.029631	0.1076346	0.1076346	0.05526552	0.05526552	0.153868	0.43849	0.29981	0.107833
235	1	-234.2052	-229.7473	-4.457953	1	0	1	1	0.01990203	0.01990203	0.006254165	0.05979776	0.08164999	0.08164999	0.04104534	0.04104534	0.0430566	0.151876	0.227469	0.577598
236	0	-230.4641	-222.8762	-7.587966	1	0	1	1	0.03757755	0.03757755	0.004215197	0.02730728	0.1076346	0.1076346	0.05526552	0.05526552	0.21922	0.404622	0.276654	0.0995039
237	1	-231.286	-226.2573	-5.028713	1	0	1	1	0.02482519	0.02482519	0.006254165	0.045476	0.09530663	0.09530663	0.04104534	0.04104534	0.0319808	0.112808	0.257324	0.597888
238	0	-230.6297	-226.105	-4.524702	1	0	1	1	0.02708285	0.02708285	0.002675999	0.01867143	0.1076346	0.1076346	0.05308237	0.05308237	0.228803	0.399656	0.273259	0.0982827
239	1	-228.3747	-226.2557	-2.118989	0	0	1	1	0.02482519	0.01009272	0.004746449	0.045476	0.09530663	0.09530663	0.04729468	0.04729468	0.0148281	0.0523037	0.164865	0.768003
240	0	-230.9875	-222.316	-8.671548	1	0	1	1	0.02484905	0.02484905	0.00253053	0.03743374	0.1012939	0.1012939	0.07397682	0.07397682	0.0825768	0.144239	0.748512	0.0246717
241	1	-229.8704	-226.9987	-2.871659	1	0	1	1	0.01964467	0.01964467	0.003761651	0.0338251	0.09530663	0.09530663	0.04427698	0.04427698	0.00504016	0.287806	0.124975	0.582179
242	0	-230.9189	-224.8844	-6.034453	1	0	1	1	0.02484905	0.02484905	0.00236317	0.02453356	0.09468786	0.09468786	0.07397682	0.07397682	0.148423	0.259255	0.265468	0.326854
243	1	-227.4415	-230.4731	3.031533	0	0	1	1	0.01744631	0.006393077	0.003757672	0.02784407	0.09530663	0.09530663	0.03856942	0.03856942	0.0287906	0.329712	0.147835	0.493662
244	0	-229.6569	-222.6415	-7.015437	1	0	1	1	0.03349872	0.03349872	0.00236317	0.03151169	0.104216	0.104216	0.0561393	0.0561393	0.179079	0.106261	0.320298	0.394363
245	1	-231.471	-225.5616	-5.90934	1	0	1	1	0.01744631	0.01744631	0.003764876	0.03368447	0.1111749	0.1111749	0.05340652	0.05340652	0.0107858	0.410721	0.393554	0.184939
246	0	-230.6578	-226.1465	-4.511353	1	0	1	1	0.02304193	0.02304193	0.006528995	0.03029385	0.1047434	0.1047434	0.04443954	0.04443954	0.132099	0.340726	0.23627	0.290905
247	1	-231.9336	-222.1992	-9.734426	1	0	1	1	0.02333052	0.02333052	0.00402528	0.03368447	0.1097192	0.1097192	0.07725394	0.07725394	0.0154487	0.588286	0.131372	0.264894
248	0	-230.0072	-226.7631	-3.244111	1	0	1	1	0.02713978	0.02713978	0.005984978	0.02794319	0.1007348	0.1007348	0.03779085	0.03779085	0.00760808	0.505919	0.35082	0.135653
249	1	-232.0047	-223.6123	-8.392433	0	0	1	1	0.04124214	0.01686399	0.005811615	0.0269229	0.1064489	0.1064489	0.07725394	0.07725394	0.0302833	0.324624	0.125836	0.519256
250	0	-229.8738	-226.8747	-2.999065	1	0	1	1	0.02202721	0.02202721	0.004787328	0.02794319	0.1007348	0.1007348	0.04227296	0.04227296	0.00671432	0.446486	0.309607	0.237192
251	1	-232.6386	-220.8993	-11.73933	1	0	1	1	0.04691529	0.04691529	0.003820575	0.03922734	0.1064489	0.1064489	0.06655849	0.06655849	0.0261417	0.46682	0.107888	0.39915
252	0	-230.9912	-226.2363	-4.754892	1	0	1	1	0.02202721	0.02202721	0.006971583	0.03564016	0.1007348	0.1007348	0.04549074	0.04549074	0.00909725	0.604945	0.0645846	0.321373
253	1	-232.17	-222.3198	-9.850199	1	0	1	1	0.04691529	0.04691529	0.002477243	0.02647718	0.1064489	0.1064489	0.06655849	0.06655849	0.0233718	0.48465	0.112009	0.379969
254	0	-233.1592	-237.2035	4.044278	0	0	1	1	0.02202721	0.003467151	0.005527738	0.04830739	0.05694156	0.05694156	0.04549074	0.04549074	0.00909725	0.604945	0.0645846	0.321373
255	1	-234.161	-223.3838	-10.77727	1	0	1	1	0.05424375	0.05424375	0.006271288	0.03282311	0.1064489	0.1064489	0.05600626	0.05600626	0.0215816	0.113423	0.103429	0.761566
256	0	-235.0306	-244.8514	9.820835	0	0	1	1	0.01659671	0.00394957	0.005527738	0.03353737	0.04780332	0.04780332	0.03125218	0.03125218	0.00886232	0.589323	0.0887412	0.313073
257	1	-238.2192	-226.1431	-12.07607	1	0	1	1	0.05424375	0.05424375	0.008745011	0.05561233	0.1128502	0.1128502	0.03403145	0.03403145	0.0125959	0.0422066	0.0603654	0.884832
258	0	-227.6368	-230.4391	2.80225	0	0	1	0	0.0214543	0.005636524	0.005990776	0.03785574	0.1201305	0.1201305	0.02486992	0.01163176	0.00886232	0.589323	0.0887412	0.313073
259	1	-231.266	-230.4486	-0.8173963	1	0	1	1	0.03150718	0.03150718	0.006554112	0.02769566	0.0817012	0.0817012	0.03403145	0.03403145	0.0430353	0.0444032	0.0582811	0.85428
260	0	-229.9121	-226.4161	-3.495976	1	0	1	1	0.02358284	0.02358284	0.004545052	0.03785574	0.09772167	0.09772167	0.03776733	0.03776733	0.0185637	0.139766	0.185884	0.655786
261	1	-229.4723	-230.2219	0.7495952	0	0	1	1	0.02114826	0.02943731	0.006554112	0.02787871	0.08730922	0.08730922	0.03401353	0.03401353	0.0143944	0.0220508	0.0289426	0.934612
262	0	-229.1172	-227.3712	-1.745909	1	0	1	1	0.02642681	0.02642681	0.002820675	0.02863153	0.09772167	0.09772167	0.03281591	0.03281591	0.0185637	0.139766	0.185884	0.655786
263	1	-230.3706	-226.5972	-3.773401	0	0	1	1	0.02114826	0.04785753	0.006002671	0.02656378	0.09286806	0.09286806	0.04564377	0.04564377	0.0126642	0.135177	0.0298851	0.822273
264	0	-230.4979	-225.7516	-4.746353	1	0	1	1	0.04173815	0.04173815	0.004042636	0.02843979	0.1065652	0.1065652	0.03001505	0.03001505	0.0736124	0.55423	0.118322	0.253835
265	1	-229.0646	-228.1502	-0.914355	0	0	1	1	0.02716508	0.03638377	0.004104393	0.03200369	0.08206065	0.08206065	0.03703713	0.03703713	0.0373306	0.398466	0.14881	0.415393
266	0	-229.6743	-227.7074	-1.966892	1	0	1	1	0.03235797	0.03235797	0.002895205	0.02538603	0.1054093	0.1054093	0.02401669	0.02401669	0.0539083	0.405877	0.0866507	0.453564
