Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
124	-232.0047	-223.6123	-8.392433	0	0	1	1	0.04124214	0.01686399	0.005811615	0.0269229	0.1064489	0.1064489	0.07725394	0.07725394	0.0302833	0.324624	0.125836	0.519256
125	-232.6386	-220.8993	-11.73933	1	0	1	1	0.04691529	0.04691529	0.003820575	0.03922734	0.1064489	0.1064489	0.06655849	0.06655849	0.0261417	0.46682	0.107888	0.39915
126	-232.17	-222.3198	-9.850199	1	0	1	1	0.04691529	0.04691529	0.002477243	0.02647718	0.1064489	0.1064489	0.06655849	0.06655849	0.0233718	0.48465	0.112009	0.379969
127	-234.161	-223.3838	-10.77727	1	0	1	1	0.05424375	0.05424375	0.006271288	0.03282311	0.1064489	0.1064489	0.05600626	0.05600626	0.0215816	0.113423	0.103429	0.761566
128	-238.2192	-226.1431	-12.07607	1	0	1	1	0.05424375	0.05424375	0.008745011	0.05561233	0.1128502	0.1128502	0.03403145	0.03403145	0.0125959	0.0422066	0.0603654	0.884832
129	-231.266	-230.4486	-0.8173963	1	0	1	1	0.03150718	0.03150718	0.006554112	0.02769566	0.0817012	0.0817012	0.03403145	0.03403145	0.0430353	0.0444032	0.0582811	0.85428
130	-229.4723	-230.2219	0.7495952	0	0	1	1	0.02114826	0.02943731	0.006554112	0.02787871	0.08730922	0.08730922	0.03401353	0.03401353	0.0143944	0.0220508	0.0289426	0.934612
131	-230.3706	-226.5972	-3.773401	0	0	1	1	0.02114826	0.04785753	0.006002671	0.02656378	0.09286806	0.09286806	0.04564377	0.04564377	0.0126642	0.135177	0.0298851	0.822273
132	-229.0646	-228.1502	-0.914355	0	0	1	1	0.02716508	0.03638377	0.004104393	0.03200369	0.08206065	0.08206065	0.03703713	0.03703713	0.0373306	0.398466	0.14881	0.415393
133	-229.9681	-227.12	-2.848054	1	0	1	1	0.03127767	0.03127767	0.004104393	0.03407683	0.1015065	0.1015065	0.02567354	0.02567354	0.0853413	0.0950585	0.186245	0.633355
134	-230.8799	-227.1413	-3.738588	1	0	1	1	0.02631132	0.02631132	0.007397579	0.03051434	0.1015065	0.1015065	0.03755285	0.03755285	0.0947132	0.0940845	0.184337	0.626865
135	-230.5586	-227.1958	-3.362815	1	0	1	1	0.02631132	0.02631132	0.00689664	0.03051434	0.1015065	0.1015065	0.03525041	0.03525041	0.170054	0.168925	0.330969	0.330053
136	-230.797	-228.5212	-2.275752	1	0	1	1	0.03361377	0.03361377	0.006447143	0.02815323	0.08890483	0.08890483	0.03525041	0.03525041	0.125185	0.124354	0.507494	0.242968
137	-229.6807	-233.2471	3.566335	0	0	1	1	0.02422805	0.01120733	0.00542872	0.04009477	0.08890483	0.08890483	0.01546368	0.01546368	0.137571	0.0377108	0.557709	0.267009
138	-228.3362	-232.8007	4.464547	1	0	1	0	0.02578571	0.02578571	0.003084642	0.04009477	0.08776105	0.08776105	0.01570926	0.006191021	0.137571	0.0377108	0.557709	0.267009
139	-231.3436	-232.2049	0.8612685	1	0	1	1	0.02578571	0.02578571	0.003647649	0.04009477	0.08372886	0.08372886	0.01570926	0.01570926	0.137571	0.0377108	0.557709	0.267009
140	-228.6002	-230.063	1.462832	1	0	1	0	0.03404335	0.03404335	0.004242852	0.03533396	0.1036907	0.1036907	0.01570926	0.008000093	0.0740881	0.174639	0.530286	0.220987
141	-234.7546	-235.8057	1.051078	1	0	1	1	0.02632612	0.02632612	0.008554259	0.03533396	0.0853201	0.0853201	0.01201577	0.01201577	0.0517134	0.121898	0.173819	0.652569
142	-237.4203	-236.6712	-0.7490705	1	0	1	1	0.038925	0.038925	0.008708856	0.03871226	0.0853201	0.0853201	0.009313645	0.009313645	0.0759364	0.061618	0.255238	0.607208
143	-231.2666	-234.1945	2.927802	0	0	1	1	0.02438936	0.03066362	0.001692049	0.03871226	0.0853201	0.0853201	0.009313645	0.009313645	0.0759364	0.061618	0.255238	0.607208
144	-231.1809	-230.3957	-0.7851878	1	0	1	1	0.02438936	0.02438936	0.001346183	0.03871226	0.103938	0.103938	0.01286354	0.01286354	0.119196	0.0587334	0.243289	0.578782
145	-229.34	-227.1862	-2.153815	1	0	1	1	0.02809077	0.02809077	0.001406147	0.03861788	0.103938	0.103938	0.01940693	0.01940693	0.452457	0.0723362	0.195269	0.279938
146	-229.131	-230.2053	1.074315	1	0	1	1	0.02790145	0.02790145	0.001406147	0.02795407	0.08769239	0.08769239	0.0224228	0.0224228	0.452457	0.0723362	0.195269	0.279938
147	-230.2138	-224.4186	-5.79528	1	0	1	1	0.03346058	0.03346058	0.0009822866	0.02795407	0.1245169	0.1245169	0.03171229	0.03171229	0.369558	0.267763	0.134031	0.228648
148	-230.8767	-223.6689	-7.207778	1	0	1	1	0.03346058	0.03346058	0.0007855481	0.0248072	0.1245169	0.1245169	0.04559356	0.04559356	0.201531	0.600689	0.0730911	0.124689
149	-230.8022	-228.5433	-2.258934	1	0	1	1	0.03346058	0.03346058	0.001164155	0.02012064	0.08516317	0.08516317	0.05233538	0.05233538	0.204313	0.608979	0.0602987	0.12641
150	-227.6933	-226.2623	-1.430929	0	0	1	1	0.02047791	0.01409738	0.001254267	0.03016791	0.1042757	0.1042757	0.05233538	0.05233538	0.080919	0.241189	0.0238816	0.65401
151	-226.9875	-229.0192	2.031741	0	0	1	1	0.01854828	0.01286411	0.00145093	0.03758561	0.09639016	0.09639016	0.02993685	0.02993685	0.312557	0.271341	0.014659	0.401443
152	-229.8966	-229.1095	-0.7871433	1	0	1	1	0.01854828	0.01854828	0.001227401	0.03758561	0.09826009	0.09826009	0.02564252	0.02564252	0.306351	0.265954	0.0143679	0.413327
153	-229.3398	-226.6895	-2.650333	1	0	1	1	0.02495391	0.02495391	0.001172317	0.03758561	0.08449481	0.08449481	0.04695723	0.04695723	0.419836	0.472327	0.0198496	0.0879868
154	-230.377	-225.789	-4.587988	1	0	1	1	0.03180182	0.03180182	0.000517642	0.03758561	0.08449481	0.08449481	0.0552195	0.0552195	0.763234	0.0689487	0.0223368	0.14548
155	-229.2301	-228.4501	-0.7799788	1	0	1	1	0.02553596	0.02553596	0.000808318	0.02991773	0.08449481	0.08449481	0.04045364	0.04045364	0.541581	0.151004	0.0783779	0.229037
156	-229.434	-225.9633	-3.470688	1	0	1	1	0.02512154	0.02512154	0.000808318	0.02991773	0.1097355	0.1097355	0.03570093	0.03570093	0.420949	0.117369	0.283661	0.178022
157	-228.7509	-232.0254	3.274541	1	0	1	0	0.03951941	0.03951941	0.0008249661	0.02989064	0.08246296	0.08246296	0.01877241	0.01603388	0.279087	0.318127	0.284758	0.118028
158	-231.0176	-227.5852	-3.432386	1	0	1	1	0.03951941	0.03951941	0.00124991	0.0402531	0.1036389	0.1036389	0.01633689	0.01633689	0.14581	0.283273	0.403622	0.167295
159	-231.4916	-233.267	1.775361	1	0	1	1	0.02608941	0.02608941	0.002182038	0.04285622	0.07591883	0.07591883	0.01510034	0.01510034	0.13199	0.256425	0.460147	0.151439
160	-232.7065	-231.5688	-1.137667	1	0	1	1	0.02608941	0.02608941	0.002182038	0.02254021	0.1224522	0.1224522	0.0106151	0.0106151	0.132892	0.25134	0.463293	0.152474
161	-230.6144	-229.3093	-1.305122	1	0	1	1	0.02608941	0.02608941	0.001473663	0.03544574	0.1115043	0.1115043	0.0106151	0.0106151	0.0273502	0.845921	0.095349	0.0313803
162	-233.7217	-227.0732	-6.648446	1	0	1	1	0.04065708	0.04065708	0.001473663	0.05771409	0.1115043	0.1115043	0.01364193	0.01364193	0.0482797	0.728012	0.168314	0.0553939
163	-232.5418	-226.9162	-5.625616	1	0	1	1	0.02892602	0.02892602	0.00142584	0.05771409	0.1115043	0.1115043	0.01779017	0.01779017	0.0292875	0.441628	0.0223781	0.506706
164	-231.0564	-226.9788	-4.077676	1	0	1	1	0.0345138	0.0345138	0.002125148	0.04723061	0.1041526	0.1041526	0.01779017	0.01779017	0.0524137	0.425966	0.0220624	0.499558
165	-232.5893	-232.3416	-0.2477636	1	0	1	1	0.0345138	0.0345138	0.002125148	0.04723061	0.07675886	0.07675886	0.01661155	0.01661155	0.0268425	0.385596	0.135348	0.452213
166	-230.7076	-229.7232	-0.9843994	1	0	1	1	0.02467549	0.02467549	0.001690133	0.03030473	0.1123856	0.1123856	0.01367957	0.01367957	0.0534575	0.37505	0.131646	0.439846
167	-229.1593	-233.4234	4.264051	1	0	1	0	0.02467549	0.02467549	0.000830995	0.0493282	0.08241818	0.08241818	0.01367957	0.009189774	0.0550959	0.386545	0.133471	0.424889
168	-231.2112	-223.2502	-7.961025	1	0	1	1	0.02467549	0.02467549	0.0008944126	0.0493282	0.1155172	0.1155172	0.04436794	0.04436794	0.0419001	0.552151	0.0828235	0.323126
169	-231.2494	-221.8254	-9.423996	1	0	1	1	0.03977691	0.03977691	0.001259124	0.0493282	0.1155172	0.1155172	0.03981604	0.03981604	0.0139619	0.568251	0.0852387	0.332548
170	-232.8599	-223.5625	-9.297464	1	0	1	1	0.03977691	0.03977691	0.001031977	0.05539254	0.08869666	0.08869666	0.05985543	0.05985543	0.0142043	0.203121	0.663396	0.119279
171	-231.5054	-223.1779	-8.327444	1	0	1	1	0.03106639	0.03106639	0.0006664859	0.05539254	0.1003433	0.1003433	0.05004814	0.05004814	0.0120262	0.29545	0.56167	0.130854
172	-230.5456	-225.0827	-5.462887	0	0	1	1	0.04678695	0.006632941	0.0006664859	0.04076647	0.1228352	0.1228352	0.0350001	0.0350001	0.0458347	0.159476	0.469811	0.324878
173	-229.6245	-229.888	0.2634426	1	0	1	1	0.02655821	0.02655821	0.0006664859	0.02799551	0.08339073	0.08339073	0.03481528	0.03481528	0.120004	0.340795	0.318769	0.220431
174	-228.5655	-227.4005	-1.165037	1	0	1	0	0.03631815	0.03631815	0.0006664859	0.04271094	0.09915292	0.09915292	0.03514163	0.006634755	0.120004	0.340795	0.318769	0.220431
175	-227.9563	-232.2419	4.285598	0	0	1	0	0.03982805	0.01431659	0.0006664859	0.03980682	0.09915292	0.09915292	0.021151	0.001581371	0.135831	0.268513	0.364127	0.231529
176	-227.2473	-229.5287	2.281434	1	0	1	0	0.02951873	0.02951873	0.0006664859	0.03241893	0.09915292	0.09915292	0.021151	0.01200507	0.135831	0.268513	0.364127	0.231529
177	-232.4544	-233.8994	1.444995	1	0	1	1	0.01407301	0.01407301	0.0006664859	0.03508965	0.09915292	0.09915292	0.0156294	0.0156294	0.166299	0.370087	0.23134	0.232273
178	-229.6761	-233.9981	4.321997	0	0	1	1	0.01407301	0.02706995	0.0008676193	0.03508965	0.0837844	0.0837844	0.01880529	0.01880529	0.122871	0.534588	0.170926	0.171615
179	-233.5461	-237.9357	4.389629	1	0	1	1	0.01237927	0.01237927	0.001115342	0.03508965	0.07525403	0.07525403	0.01880529	0.01880529	0.0397162	0.172798	0.732014	0.0554723
180	-234.277	-233.4286	-0.8484463	1	0	1	1	0.01237927	0.01237927	0.001115342	0.03508965	0.1137321	0.1137321	0.01940486	0.01940486	0.0428081	0.108399	0.789002	0.0597909
181	-231.2692	-231.6838	0.4146195	0	0	1	1	0.01237927	0.03324879	0.001081097	0.03508965	0.106991	0.106991	0.02005031	0.02005031	0.141189	0.357519	0.304092	0.197201
182	-232.9476	-228.6251	-4.32247	1	0	1	1	0.0168481	0.0168481	0.001751502	0.03662227	0.1292871	0.1292871	0.02312959	0.02312959	0.272324	0.283787	0.287357	0.156532
183	-228.4912	-227.0691	-1.422105	1	0	1	0	0.02761812	0.02761812	0.002651512	0.03662227	0.1292871	0.1292871	0.01469623	0.0116675	0.454249	0.263119	0.137501	0.145131
184	-230.5896	-229.4412	-1.1484	1	0	1	0	0.02761812	0.02761812	0.004823346	0.0225419	0.1323542	0.1323542	0.01220553	0.02095764	0.435538	0.27214	0.142215	0.150107
185	-231.2424	-231.8229	0.5804965	1	0	1	1	0.02142938	0.02142938	0.003807158	0.0225419	0.1091213	0.1091213	0.0141612	0.0141612	0.542355	0.218367	0.116409	0.122869
186	-232.297	-233.2811	0.9840991	1	0	1	1	0.01690058	0.01690058	0.003807158	0.0225419	0.1106391	0.1106391	0.0141612	0.0141612	0.542355	0.218367	0.116409	0.122869
187	-225.9621	-229.9864	4.024284	0	0	1	0	0.02765627	0.01567076	0.003316785	0.0225419	0.1106391	0.1106391	0.01617669	0.02245127	0.528366	0.212735	0.113407	0.145492
188	-228.4157	-228.7728	0.3570296	0	0	1	1	0.01847832	0.02540184	0.002924685	0.03017067	0.1106391	0.1106391	0.02165521	0.02165521	0.528366	0.212735	0.113407	0.145492
189	-228.2921	-224.9223	-3.369786	0	0	1	1	0.0270764	0.03470921	0.002527643	0.03264292	0.1106391	0.1106391	0.02947776	0.02947776	0.528366	0.212735	0.113407	0.145492
190	-229.7207	-223.69	-6.030636	1	0	1	1	0.03797838	0.03797838	0.002207884	0.0400789	0.1106391	0.1106391	0.02947776	0.02947776	0.528366	0.212735	0.113407	0.145492
191	-228.2247	-227.9148	-0.3098709	1	0	1	0	0.03455073	0.03455073	0.003226321	0.03359214	0.09280508	0.09280508	0.0414015	0.008669315	0.170912	0.255485	0.106145	0.467459
192	-228.8613	-226.596	-2.265242	1	0	1	1	0.02585775	0.02585775	0.002681412	0.03574663	0.08660369	0.08660369	0.0414015	0.0414015	0.643339	0.109906	0.0456618	0.201094
193	-229.5299	-228.3018	-1.228169	1	0	1	1	0.03111706	0.03111706	0.001817225	0.02361462	0.08660369	0.08660369	0.0414015	0.0414015	0.236401	0.189754	0.0788358	0.495009
194	-230.2305	-228.3474	-1.883117	1	0	1	1	0.03221264	0.03221264	0.0008546774	0.02588605	0.0816681	0.0816681	0.04881875	0.04881875	0.364873	0.150664	0.0665563	0.417906
195	-231.0856	-226.5435	-4.542099	1	0	1	1	0.03810376	0.03810376	0.000688387	0.03999803	0.0816681	0.0816681	0.04881875	0.04881875	0.36585	0.151067	0.0640579	0.419025
196	-227.5921	-230.101	2.50894	0	0	1	1	0.02434914	0.004098278	0.0008465482	0.03144618	0.08365698	0.08365698	0.04881875	0.04881875	0.164988	0.113362	0.0480694	0.673581
197	-231.4488	-229.7799	-1.668929	1	0	1	1	0.03561351	0.03561351	0.0005584263	0.02361161	0.07954677	0.07954677	0.04851198	0.04851198	0.142618	0.0979918	0.0220224	0.737368
198	-230.7721	-228.2096	-2.562445	0	0	1	1	0.01886904	0.03991539	0.0005584263	0.04364837	0.07954677	0.07954677	0.04851198	0.04851198	0.13432	0.0922906	0.0789208	0.694468
199	-230.355	-234.1913	3.836255	1	0	1	0	0.02489222	0.02489222	0.0003876135	0.02539345	0.07556623	0.07556623	0.04851198	0.008562216	0.0308675	0.640161	0.0258127	0.303158
200	-231.6549	-225.0973	-6.557609	1	0	1	1	0.03180788	0.03180788	0.0003876135	0.03185548	0.08698864	0.08698864	0.07327375	0.07327375	0.0791313	0.158258	0.0661729	0.696438
201	-232.1417	-222.7303	-9.411414	1	0	1	1	0.03180788	0.03180788	0.0005295437	0.0478754	0.09211706	0.09211706	0.07327375	0.07327375	0.167637	0.143048	0.059813	0.629503
202	-228.181	-224.4609	-3.720044	0	0	1	1	0.03180788	0.02076016	0.0007939152	0.03033921	0.1174379	0.1174379	0.03854699	0.03854699	0.230822	0.652692	0.0823574	0.0341291
203	-231.4248	-229.2194	-2.205419	1	0	1	1	0.0318889	0.0318889	0.001835696	0.03033921	0.1174379	0.1174379	0.010343	0.010343	0.120853	0.341734	0.519545	0.0178692
204	-229.0691	-227.7087	-1.360388	1	0	1	1	0.0318889	0.0318889	0.002653358	0.03033921	0.09104308	0.09104308	0.02961594	0.02961594	0.120853	0.341734	0.519545	0.0178692
205	-230.0039	-229.2266	-0.7772379	1	0	1	1	0.01638011	0.01638011	0.002653358	0.03623862	0.09104308	0.09104308	0.03487484	0.03487484	0.304351	0.501784	0.167627	0.0262381
206	-229.7722	-228.2239	-1.548215	1	0	1	1	0.02729273	0.02729273	0.003264094	0.03498927	0.07656068	0.07656068	0.04483497	0.04483497	0.310682	0.512221	0.150312	0.0267839
207	-228.5715	-227.3541	-1.217385	0	0	1	1	0.02271774	0.03019084	0.004942884	0.03498927	0.08333971	0.08333971	0.04483497	0.04483497	0.310682	0.512221	0.150312	0.0267839
208	-230.7356	-231.8804	1.144764	0	0	1	1	0.01183435	0.03809458	0.004942884	0.02034656	0.08333971	0.08333971	0.04483497	0.04483497	0.299723	0.494153	0.14501	0.0611145
209	-232.5921	-228.881	-3.711141	0	0	1	1	0.04301813	0.042867	0.004942884	0.02034656	0.09713873	0.09713873	0.03130629	0.03130629	0.12473	0.617636	0.181247	0.0763865
210	-230.9454	-234.0292	3.083811	1	0	1	1	0.0259431	0.0259431	0.002627131	0.02034656	0.07216231	0.07216231	0.03130629	0.03130629	0.099359	0.510906	0.168872	0.220864
211	-230.1074	-231.7497	1.642342	1	0	1	1	0.02773315	0.02773315	0.002652809	0.02034656	0.08110039	0.08110039	0.03130629	0.03130629	0.0949224	0.532745	0.161331	0.211001
212	-230.3833	-222.0609	-8.322399	1	0	1	1	0.02773315	0.02773315	0.002070437	0.03436773	0.1206996	0.1206996	0.05260837	0.05260837	0.0588137	0.330088	0.480363	0.130736
213	-230.1131	-223.6393	-6.473736	1	0	1	1	0.03002192	0.03002192	0.002070437	0.04783273	0.09655686	0.09655686	0.04720569	0.04720569	0.0360325	0.20223	0.0685467	0.693191
214	-231.0757	-230.718	-0.3577019	1	0	1	1	0.03235009	0.03235009	0.002070437	0.02187733	0.07455659	0.07455659	0.04720569	0.04720569	0.0296296	0.203573	0.069002	0.697795
215	-231.6884	-230.9238	-0.7646002	1	0	1	1	0.03235009	0.03235009	0.005106023	0.02187733	0.07455659	0.07455659	0.04720569	0.04720569	0.0328633	0.116653	0.0765327	0.773951
216	-230.8188	-227.3241	-3.494743	1	0	1	1	0.02046672	0.02046672	0.00361603	0.02187733	0.1082977	0.1082977	0.04720569	0.04720569	0.0322661	0.114533	0.0933134	0.759888
217	-227.7131	-231.0021	3.289052	0	0	1	1	0.02046672	0.004312833	0.003250796	0.03240102	0.1033603	0.1033603	0.02360429	0.02360429	0.0491573	0.174491	0.142163	0.634189
218	-228.7553	-228.768	0.01261601	0	0	1	1	0.03840646	0.01453833	0.001353212	0.0234138	0.1033603	0.1033603	0.0307671	0.0307671	0.0556332	0.197478	0.311121	0.435768
219	-230.1722	-222.3642	-7.807925	1	0	1	1	0.03840646	0.03840646	0.001870146	0.04126434	0.1033603	0.1033603	0.04873982	0.04873982	0.0665965	0.236393	0.372432	0.324578
220	-229.2609	-225.2683	-3.992593	1	0	1	1	0.02982224	0.02982224	0.00194612	0.04126434	0.1033603	0.1033603	0.02878452	0.02878452	0.0494303	0.504841	0.276432	0.169296
221	-228.6642	-226.3643	-2.299917	1	0	1	1	0.02566749	0.02566749	0.00194612	0.03323216	0.09286397	0.09286397	0.03883994	0.03883994	0.057595	0.588229	0.322093	0.0320832
222	-230.1033	-225.4657	-4.637596	1	0	1	1	0.04191692	0.04191692	0.002737891	0.02685662	0.09963811	0.09963811	0.03883994	0.03883994	0.157523	0.525856	0.28794	0.0286813
223	-229.4304	-224.1328	-5.297611	1	0	1	1	0.03077022	0.03077022	0.002797881	0.04286724	0.09963811	0.09963811	0.03883994	0.03883994	0.128767	0.429862	0.401347	0.0400238
224	-230.2944	-223.6436	-6.650874	1	0	1	1	0.02571762	0.02571762	0.002797881	0.02816347	0.09963811	0.09963811	0.06869206	0.06869206	0.672573	0.139518	0.130263	0.057647
225	-229.1938	-225.2699	-3.923895	1	0	1	1	0.02662944	0.02662944	0.001387808	0.04568968	0.09963811	0.09963811	0.03132002	0.03132002	0.751055	0.106076	0.0990394	0.0438293
226	-227.7269	-227.5146	-0.2122957	0	0	1	1	0.03088346	0.01314406	0.002986696	0.04558034	0.09963811	0.09963811	0.02128448	0.02128448	0.742937	0.115738	0.097969	0.0433556
227	-227.8883	-224.3432	-3.545159	0	0	1	1	0.03088346	0.0181711	0.002821485	0.04558034	0.09963811	0.09963811	0.04128684	0.04128684	0.701149	0.119656	0.134372	0.0448234
228	-230.317	-228.4568	-1.86025	1	0	1	1	0.03088346	0.03088346	0.001224365	0.0405816	0.07529335	0.07529335	0.04128684	0.04128684	0.392316	0.0746203	0.507983	0.0250802
229	-229.7529	-226.6039	-3.149028	1	0	1	1	0.02312853	0.02312853	0.001224365	0.0432641	0.09911659	0.09911659	0.03215071	0.03215071	0.112197	0.109017	0.742144	0.0366412
230	-229.936	-223.0839	-6.852157	1	0	1	1	0.03540158	0.03540158	0.00153994	0.0432641	0.09911659	0.09911659	0.04718858	0.04718858	0.107383	0.147244	0.710304	0.0350691
231	-229.8746	-230.5795	0.7049013	1	0	1	1	0.01862037	0.01862037	0.003114267	0.03059831	0.08309985	0.08309985	0.0347	0.0347	0.109909	0.150707	0.727012	0.0123711
232	-228.2554	-229.5041	1.248767	0	0	1	1	0.01862037	0.01254497	0.003083529	0.04330329	0.07791092	0.07791092	0.04715408	0.04715408	0.218882	0.417589	0.338892	0.0246368
233	-227.3466	-231.1141	3.76747	0	0	1	1	0.02192139	0.01287184	0.00135874	0.0338552	0.07540227	0.07540227	0.03841743	0.03841743	0.247118	0.471458	0.0460217	0.235402
234	-230.203	-232.3246	2.121616	1	0	1	1	0.02084224	0.02084224	0.003965719	0.0338552	0.07540227	0.07540227	0.02549824	0.02549824	0.416545	0.365362	0.0356651	0.182428
235	-229.2746	-228.8429	-0.4317624	1	0	1	1	0.02458851	0.02458851	0.003965719	0.0338552	0.09070499	0.09070499	0.02549824	0.02549824	0.462991	0.108859	0.0289678	0.399183
236	-232.1014	-226.9807	-5.120641	1	0	1	1	0.0251031	0.0251031	0.005642211	0.0338552	0.1255087	0.1255087	0.0234839	0.0234839	0.2712	0.147737	0.0393134	0.541749
237	-229.8482	-225.4384	-4.409755	1	0	0	1	0.0251031	0.0251031	0.005642211	0.02869048	0.1191645	0.01537305	0.0508581	0.0508581	0.410418	0.223576	0.0594946	0.306511
238	-230.0036	-225.1262	-4.8774	1	0	1	1	0.0251031	0.0251031	0.002236228	0.02596988	0.1191645	0.1191645	0.03930474	0.03930474	0.353794	0.330697	0.0512864	0.264222
239	-231.4395	-220.6046	-10.83486	1	0	1	1	0.03565749	0.03565749	0.001310306	0.0510642	0.1191645	0.1191645	0.04902644	0.04902644	0.436074	0.407604	0.0734046	0.0829171
240	-229.9638	-225.4119	-4.551867	1	0	1	1	0.03565749	0.03565749	0.001310306	0.02221452	0.1040149	0.1040149	0.04615267	0.04615267	0.268193	0.528948	0.0952571	0.107602
241	-233.1477	-226.4157	-6.732014	1	0	1	1	0.02304449	0.02304449	0.0005503877	0.01979918	0.1040149	0.1040149	0.0782055	0.0782055	0.0916681	0.590679	0.256698	0.0609555
242	-232.4387	-226.5878	-5.850925	1	0	1	1	0.03185922	0.03185922	0.0005503877	0.02923127	0.07919489	0.07919489	0.0782055	0.0782055	0.177767	0.534689	0.232366	0.0551777
243	-230.9418	-221.7184	-9.223413	1	0	1	1	0.03317885	0.03317885	0.001011083	0.02923127	0.1149901	0.1149901	0.06578977	0.06578977	0.145539	0.437753	0.371534	0.0451742
244	-228.8293	-228.7948	-0.0344456	0	0	0	1	0.03317885	0.01291557	0.001011083	0.02640377	0.1149901	0.02446417	0.03576854	0.03576854	0.367173	0.437737	0.163628	0.0314614
245	-228.0665	-224.7006	-3.365857	1	0	1	0	0.03606673	0.03606673	0.001011083	0.03163667	0.1149901	0.1149901	0.02939911	0.02393998	0.47875	0.367237	0.127619	0.0263943
246	-229.1334	-224.634	-4.499385	1	0	1	1	0.03606673	0.03606673	0.001011083	0.03163667	0.1078766	0.1078766	0.03236726	0.03236726	0.661005	0.12635	0.176203	0.0364424
247	-230.2756	-222.6367	-7.638928	1	0	1	1	0.03606673	0.03606673	0.001403206	0.04876583	0.1078766	0.1078766	0.03826793	0.03826793	0.42122	0.443274	0.112284	0.0232226
248	-232.087	-222.396	-9.690965	1	0	1	1	0.04737238	0.04737238	0.001403206	0.04876583	0.1078766	0.1078766	0.04227111	0.04227111	0.30202	0.345433	0.330892	0.0216553
249	-231.2492	-224.4195	-6.829742	0	0	1	1	0.04737238	0.02419186	0.001043396	0.04749692	0.1078766	0.1078766	0.03490414	0.03490414	0.30202	0.345433	0.330892	0.0216553
250	-231.8806	-220.7476	-11.13299	1	0	1	1	0.02981704	0.02981704	0.001043396	0.04953974	0.1078766	0.1078766	0.07017033	0.07017033	0.472309	0.22198	0.291796	0.0139159
251	-230.6632	-221.4704	-9.19283	0	0	1	1	0.02981704	0.01508074	0.0009786572	0.04953974	0.1078766	0.1078766	0.07722188	0.07722188	0.369571	0.0876108	0.479642	0.0631756
252	-231.3442	-221.4627	-9.881424	1	0	1	1	0.02981704	0.02981704	0.001156699	0.03303779	0.1078766	0.1078766	0.07722188	0.07722188	0.539094	0.0888305	0.227136	0.144939
253	-228.8995	-225.3735	-3.525935	1	0	1	1	0.03015995	0.03015995	0.001014844	0.03263231	0.1078766	0.1078766	0.0300124	0.0300124	0.476317	0.194936	0.200686	0.128061
254	-229.5098	-224.1381	-5.371717	1	0	1	1	0.03015995	0.03015995	0.001014844	0.03263231	0.1190328	0.1190328	0.03262638	0.03262638	0.544802	0.169443	0.174441	0.111314
255	-230.9144	-226.6745	-4.239959	1	0	1	1	0.03015995	0.03015995	0.0007457842	0.02259737	0.1221052	0.1221052	0.03141472	0.03141472	0.29155	0.149204	0.441183	0.118064
256	-229.5211	-225.6507	-3.870381	1	0	1	1	0.03394403	0.03394403	0.0007457842	0.02964085	0.1056901	0.1056901	0.03424504	0.03424504	0.172524	0.0995617	0.678955	0.0489594
257	-228.6641	-224.3927	-4.271388	0	0	1	1	0.03394403	0.02195422	0.0007457842	0.02964085	0.1056901	0.1056901	0.05182423	0.05182423	0.113712	0.131598	0.651194	0.103496
258	-231.3408	-233.9036	2.562788	1	0	1	1	0.02478354	0.02478354	0.0007457842	0.03126139	0.06711949	0.06711949	0.03236219	0.03236219	0.113712	0.131598	0.651194	0.103496
259	-228.8659	-227.7509	-1.114926	1	0	1	1	0.02478354	0.02478354	0.001063183	0.03865858	0.0927776	0.0927776	0.02642636	0.02642636	0.641325	0.0532569	0.263534	0.0418841
260	-226.9796	-230.3198	3.340217	0	0	1	1	0.02133855	0.01552297	0.001142423	0.03865858	0.0927776	0.0927776	0.01757417	0.01757417	0.767554	0.0671848	0.142598	0.0226635
261	-231.0291	-230.0041	-1.025059	1	0	1	1	0.02742155	0.02742155	0.00271234	0.01515271	0.0927776	0.0927776	0.04497462	0.04497462	0.453393	0.039686	0.493534	0.0133873
262	-230.4448	-230.9259	0.4810718	1	0	1	1	0.02742155	0.02742155	0.00271234	0.017103	0.0927776	0.0927776	0.03178814	0.03178814	0.433078	0.0368374	0.517297	0.0127874
263	-228.2394	-230.1443	1.904931	0	0	1	1	0.01825158	0.01125028	0.003220373	0.01991811	0.0927776	0.0927776	0.05230403	0.05230403	0.407212	0.100437	0.486401	0.00595028
264	-231.0883	-227.5405	-3.547787	1	0	1	1	0.01707052	0.01707052	0.003423319	0.02571222	0.0927776	0.0927776	0.06287549	0.06287549	0.5952	0.146803	0.2493	0.00869721
265	-230.5319	-230.2227	-0.309193	1	0	1	1	0.01707052	0.01707052	0.003423319	0.02149775	0.0927776	0.0927776	0.04292906	0.04292906	0.547903	0.135138	0.308953	0.0080061
