Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rf[1]	rf[2]
2864	-78.99135	-82.13238	3.141027	0.0149087	0.0347418	0.828685	0.171315
2865	-79.07485	-82.774	3.699149	0.010745	0.0347418	0.483214	0.516786
2866	-79.37702	-77.70699	-1.670025	0.0174443	0.0680981	0.767867	0.232133
2867	-79.29184	-77.69441	-1.597429	0.0169027	0.0680981	0.1916	0.8084
2868	-79.17571	-80.96257	1.786861	0.0171248	0.0426282	0.737638	0.262362
2869	-80.51568	-75.87954	-4.636137	0.0158326	0.091838	0.357505	0.642495
2870	-78.78104	-79.22903	0.4479915	0.0160334	0.053708	0.689134	0.310866
2871	-78.87227	-79.31304	0.4407657	0.0160873	0.053708	0.201613	0.798387
2872	-79.30882	-80.81219	1.503367	0.00815996	0.053708	0.43238	0.56762
2873	-79.01548	-79.29752	0.2820387	0.0172714	0.053708	0.990904	0.00909621
2874	-79.74946	-81.3574	1.607935	0.00737986	0.053708	0.0913599	0.90864
2875	-79.68319	-81.29113	1.607935	0.00737986	0.053708	0.780461	0.219539
2876	-81.75853	-87.72661	5.968084	0.00701616	0.0215436	0.780461	0.219539
2877	-78.98264	-79.89268	0.910038	0.0169418	0.0493526	0.771666	0.228334
2878	-78.97663	-79.88667	0.910038	0.0169418	0.0493526	0.801314	0.198686
2879	-78.57576	-80.18814	1.612381	0.0130417	0.048013	0.0653065	0.934693
2880	-78.48969	-80.10207	1.612381	0.0130417	0.048013	0.393186	0.606814
2881	-78.57732	-80.1897	1.612381	0.0130417	0.048013	0.059633	0.940367
2882	-79.13607	-80.25027	1.114209	0.0167582	0.048013	0.01678	0.98322
2883	-80.99978	-78.15323	-2.846546	0.0223409	0.0719788	0.759537	0.240463
2884	-79.89529	-77.42649	-2.468798	0.00993425	0.0815673	0.842042	0.157958
2885	-79.38884	-77.05348	-2.335359	0.0119668	0.0785393	0.217374	0.782626
2886	-79.34818	-76.97837	-2.369812	0.0124343	0.0783288	0.447494	0.552506
2887	-78.4379	-79.03301	0.5951136	0.0124343	0.0562095	0.63297	0.36703
2888	-78.46543	-79.06054	0.5951136	0.0124343	0.0562095	0.429482	0.570518
2889	-78.42585	-79.02096	0.5951136	0.0124343	0.0562095	0.723805	0.276195
2890	-79.16091	-79.19013	0.0292151	0.00912486	0.0637407	0.0518961	0.948104
2891	-78.66489	-78.04716	-0.6177297	0.0139513	0.0637407	0.722912	0.277088
2892	-80.0895	-84.34438	4.254876	0.0139513	0.0273896	0.0832884	0.916712
2893	-79.48055	-83.79964	4.319094	0.0134722	0.0273896	0.622345	0.377655
2894	-80.15052	-84.40322	4.252698	0.0139675	0.0273896	0.0420233	0.957977
2895	-79.82769	-84.08039	4.252698	0.0139675	0.0273896	0.299426	0.700574
2896	-79.56476	-83.70959	4.144835	0.0147722	0.0273896	0.730722	0.269278
2897	-79.39216	-83.60312	4.210963	0.0142789	0.0273896	0.868566	0.131434
2898	-81.96007	-85.1252	3.165132	0.0220811	0.0273896	0.891311	0.108689
2899	-80.54715	-84.31638	3.76923	0.0183706	0.0265933	0.812089	0.187911
2900	-79.39966	-83.99688	4.597212	0.0121936	0.0265933	0.766239	0.233761
2901	-80.49335	-85.86141	5.368062	0.00835696	0.0246792	0.766239	0.233761
2902	-79.39602	-79.60464	0.2086179	0.00835696	0.0631702	0.73037	0.26963
2903	-79.60228	-84.4258	4.823524	0.0122612	0.0248373	0.73037	0.26963
2904	-80.27223	-85.44247	5.170238	0.0122612	0.0222507	0.393919	0.606081
2905	-80.25078	-85.74583	5.495053	0.00983803	0.0222507	0.710195	0.289805
2906	-78.7761	-78.02834	-0.7477572	0.0120369	0.0666252	0.0212054	0.978795
2907	-78.65375	-80.83386	2.18011	0.0120369	0.0447824	0.0764543	0.923546
2908	-78.57912	-80.45513	1.876015	0.0143055	0.0447824	0.669838	0.330162
2909	-78.62351	-80.54763	1.924122	0.0143055	0.0444235	0.548081	0.451919
2910	-78.85625	-81.9839	3.12765	0.0143055	0.0354448	0.840173	0.159827
2911	-79.27937	-82.40702	3.12765	0.0143055	0.0354448	0.0910867	0.908913
2912	-78.36897	-79.27795	0.9089777	0.0130353	0.053267	0.933639	0.0663605
2913	-79.19293	-77.07214	-2.120791	0.0130353	0.07587	0.380831	0.619169
2914	-79.22264	-77.04851	-2.174129	0.0130353	0.0762679	0.147889	0.852111
2915	-78.51896	-79.65532	1.136358	0.0121959	0.0524101	0.0278519	0.972148
2916	-78.43142	-79.56778	1.136358	0.0121959	0.0524101	0.496661	0.503339
2917	-78.50288	-79.76929	1.266402	0.0112257	0.0524101	0.422878	0.577122
2918	-79.40204	-82.83695	3.434914	0.0139924	0.0334656	0.101433	0.898567
2919	-78.54081	-81.20667	2.665866	0.013272	0.0399234	0.897871	0.102129
2920	-78.68165	-78.70972	0.02807379	0.0107905	0.0620836	0.788673	0.211327
2921	-79.34446	-77.53841	-1.806048	0.0107905	0.0757667	0.120527	0.879473
2922	-79.93499	-78.42804	-1.506941	0.00855907	0.0757667	0.0187803	0.98122
2923	-78.90495	-80.20696	1.302009	0.00928753	0.0540826	0.298243	0.701757
2924	-78.72209	-78.16399	-0.5581011	0.0144679	0.0627792	0.288961	0.711039
2925	-79.60974	-76.54889	-3.06085	0.0144679	0.0814505	0.279043	0.720957
2926	-79.24663	-82.92147	3.674837	0.0093635	0.0363046	0.576888	0.423112
2927	-79.75312	-82.74947	2.996349	0.0173331	0.0333968	0.611015	0.388985
2928	-79.21123	-79.99313	0.781903	0.00859305	0.0586573	0.147478	0.852522
2929	-78.50064	-78.8641	0.3634533	0.0117148	0.0586573	0.694093	0.305907
2930	-78.50455	-78.868	0.3634533	0.0117148	0.0586573	0.657881	0.342119
2931	-79.38475	-78.85672	-0.5280287	0.0183655	0.0586573	0.719851	0.280149
2932	-78.53428	-78.87732	0.343041	0.0118671	0.0586573	0.309923	0.690077
2933	-80.43098	-85.34332	4.912333	0.0118671	0.0245689	0.0895937	0.910406
2934	-79.59791	-84.51024	4.912333	0.0118671	0.0245689	0.78412	0.21588
2935	-81.08406	-86.56679	5.482735	0.0118671	0.0203136	0.12862	0.87138
2936	-78.8408	-81.76439	2.923594	0.0118671	0.0394055	0.205393	0.794607
2937	-78.70189	-81.62549	2.923594	0.0118671	0.0394055	0.502086	0.497914
2938	-78.84569	-81.52157	2.675878	0.0137151	0.0394055	0.290405	0.709595
2939	-78.74072	-82.28772	3.546997	0.012073	0.0345488	0.909421	0.0905785
2940	-78.89022	-77.52852	-1.3617	0.0131664	0.0700758	0.433999	0.566001
2941	-79.51475	-80.34983	0.8350862	0.0187134	0.0481401	0.69441	0.30559
2942	-80.17269	-80.75869	0.586003	0.0205717	0.0481401	0.614491	0.385509
2943	-80.96027	-76.78689	-4.173382	0.0205717	0.0836466	0.858199	0.141801
2944	-80.19579	-78.81135	-1.384436	0.0205717	0.0628402	0.035863	0.964137
2945	-78.59682	-78.18483	-0.4119924	0.0133169	0.0628402	0.724605	0.275395
2946	-78.63898	-78.22699	-0.4119924	0.0133169	0.0628402	0.226922	0.773078
2947	-78.48586	-80.77167	2.28581	0.0133169	0.0427138	0.829162	0.170838
2948	-78.62718	-81.22525	2.598071	0.0109874	0.0427138	0.570069	0.429931
2949	-78.46773	-79.72694	1.259209	0.0109874	0.0527021	0.79651	0.20349
2950	-79.12471	-79.99573	0.871029	0.0087256	0.0578598	0.414467	0.585533
2951	-79.12672	-80.0779	0.9511807	0.0087256	0.0572618	0.280936	0.719064
2952	-79.02144	-81.55128	2.529838	0.0087256	0.0454846	0.938456	0.0615445
2953	-78.83963	-80.3592	1.519572	0.0162625	0.0454846	0.932101	0.0678991
2954	-81.45054	-78.26116	-3.189382	0.0234305	0.0734468	0.932101	0.0678991
2955	-79.49753	-78.18463	-1.312897	0.00943137	0.0734468	0.622547	0.377453
2956	-78.75866	-79.3405	0.58184	0.0100978	0.058645	0.284683	0.715317
2957	-78.78118	-79.36302	0.58184	0.0100978	0.058645	0.0616246	0.938375
2958	-78.48925	-78.62778	0.1385246	0.0134051	0.058645	0.755192	0.244808
2959	-78.38464	-80.13526	1.75062	0.0125034	0.04752	0.798744	0.201256
2960	-78.34216	-80.09278	1.75062	0.0125034	0.04752	0.983096	0.0169044
2961	-79.01606	-81.21964	2.203582	0.00912417	0.04752	0.228205	0.771795
2962	-78.86751	-81.07109	2.203582	0.00912417	0.04752	0.877152	0.122848
2963	-78.69652	-80.1279	1.431385	0.014885	0.04752	0.329054	0.670946
2964	-78.50829	-79.58428	1.075992	0.0116209	0.0534354	0.212217	0.787783
2965	-78.54864	-80.43002	1.881389	0.0116209	0.0474269	0.258472	0.741528
2966	-78.76949	-81.92442	3.154935	0.0116209	0.0379258	0.535413	0.464587
2967	-78.69788	-78.24537	-0.4525144	0.0116209	0.0648385	0.604519	0.395481
2968	-78.70255	-78.00315	-0.6994013	0.0134628	0.0648385	0.280052	0.719948
2969	-79.6095	-76.55539	-3.054115	0.0134628	0.0824054	0.949413	0.050587
2970	-79.61262	-76.5585	-3.054115	0.0134628	0.0824054	0.754537	0.245463
2971	-79.61021	-76.5561	-3.054115	0.0134628	0.0824054	0.904946	0.0950544
2972	-79.69683	-76.48001	-3.216816	0.0134628	0.0836192	0.904946	0.0950544
2973	-79.61143	-78.68513	-0.9263076	0.00871845	0.0712756	0.904946	0.0950544
2974	-79.61108	-78.68477	-0.9263076	0.00871845	0.0712756	0.943636	0.0563637
2975	-78.83675	-78.442	-0.3947463	0.015782	0.0602465	0.469662	0.530338
2976	-78.82567	-80.08709	1.261425	0.015782	0.0478909	0.409838	0.590162
2977	-79.8585	-82.26923	2.410731	0.00720783	0.0478909	0.449185	0.550815
2978	-78.72666	-78.52836	-0.1982969	0.0153734	0.0591895	0.662211	0.337789
2979	-78.81378	-81.49601	2.682236	0.0111345	0.0419388	0.113667	0.886333
2980	-78.79185	-81.47408	2.682236	0.0111345	0.0419388	0.165119	0.834881
2981	-79.08599	-77.8105	-1.275486	0.0160868	0.0665123	0.0791159	0.920884
2982	-79.69299	-83.68301	3.990023	0.0160868	0.0272299	0.975534	0.0244658
2983	-80.61576	-84.60186	3.986092	0.0164239	0.0269222	0.0726164	0.927384
2984	-80.08153	-84.20907	4.12754	0.0164239	0.0258669	0.724551	0.275449
2985	-78.96908	-82.77256	3.803488	0.0113977	0.0333106	0.685689	0.314311
2986	-78.89356	-81.727	2.833434	0.0113977	0.0405475	0.0376326	0.962367
2987	-78.60683	-78.82811	0.2212801	0.0113977	0.060035	0.195059	0.804941
2988	-78.86334	-81.47699	2.61365	0.0101279	0.043457	0.232672	0.767328
2989	-78.87066	-78.34977	-0.5208897	0.0106334	0.0663361	0.665349	0.334651
2990	-79.53892	-79.06924	-0.4696863	0.00850168	0.0680859	0.641131	0.358869
2991	-79.51982	-77.06127	-2.458548	0.0165874	0.0748377	0.0713093	0.928691
2992	-79.86102	-76.72593	-3.135099	0.0172574	0.079215	0.907917	0.092083
2993	-79.14861	-80.74683	1.598219	0.0172574	0.0439029	0.825541	0.174459
2994	-78.89714	-81.35502	2.45788	0.0148667	0.0398803	0.448909	0.551091
2995	-78.71009	-78.26741	-0.4426757	0.0148667	0.0615193	0.594514	0.405486
2996	-78.90544	-82.4831	3.577666	0.0101711	0.036222	0.850604	0.149396
2997	-79.28663	-77.07331	-2.213318	0.0153581	0.0742375	0.181512	0.818488
2998	-79.32593	-77.06516	-2.260769	0.0157121	0.0742375	0.484493	0.515507
2999	-78.99698	-77.70407	-1.292912	0.0153293	0.0673997	0.00139883	0.998601
3000	-78.97663	-77.68372	-1.292912	0.0153293	0.0673997	0.318865	0.681135
3001	-78.85661	-77.71012	-1.146489	0.014237	0.0673997	0.158766	0.841234
3002	-81.04206	-76.39568	-4.646375	0.019909	0.0878379	0.581114	0.418886
3003	-81.97966	-76.92461	-5.055047	0.0229579	0.0878379	0.504848	0.495152
3004	-79.52898	-76.64124	-2.887744	0.0143389	0.0802882	0.0423678	0.957632
3005	-79.51414	-76.6264	-2.887744	0.0143389	0.0802882	0.727138	0.272862
3006	-79.63121	-76.58808	-3.043131	0.0154981	0.0802882	0.873949	0.126051
3007	-78.67353	-80.07726	1.403737	0.0154981	0.0471132	0.867439	0.132561
3008	-78.8991	-78.94506	0.0459507	0.0166351	0.0561057	0.867439	0.132561
3009	-79.32434	-79.70432	0.379975	0.0178386	0.0524102	0.0583242	0.941676
3010	-79.32239	-79.70236	0.379975	0.0178386	0.0524102	0.068766	0.931234
3011	-79.45953	-81.63383	2.174292	0.0170635	0.0397992	0.244351	0.755649
3012	-79.02376	-77.30862	-1.715145	0.014099	0.0717801	0.333064	0.666936
3013	-79.75986	-79.53097	-0.2288873	0.00789724	0.0668939	0.390482	0.609518
3014	-79.53887	-82.53221	2.993341	0.00789724	0.0428551	0.64192	0.35808
3015	-79.98635	-77.71152	-2.274829	0.00936428	0.0806902	0.178469	0.821531
3016	-78.78053	-80.7489	1.968365	0.00985395	0.048545	0.288858	0.711142
3017	-78.60319	-78.52779	-0.07540353	0.0116702	0.0619759	0.547366	0.452634
3018	-78.61751	-78.54211	-0.07540353	0.0116702	0.0619759	0.377339	0.622661
3019	-79.07377	-80.11829	1.044524	0.0171993	0.0480918	0.720917	0.279083
3020	-78.64477	-80.57636	1.931598	0.0105814	0.0480918	0.287244	0.712756
3021	-79.66942	-80.48188	0.8124615	0.0189305	0.0480918	0.316749	0.683251
3022	-78.80797	-80.89399	2.08602	0.00997187	0.0475493	0.14121	0.85879
3023	-78.80208	-81.4809	2.678819	0.0111154	0.0419834	0.14121	0.85879
3024	-78.83565	-81.08411	2.248463	0.0143259	0.0419834	0.187034	0.812966
3025	-78.73963	-77.95899	-0.7806354	0.0143259	0.0645814	0.545306	0.454694
3026	-78.65332	-78.33791	-0.3154139	0.0143259	0.0611107	0.416064	0.583936
3027	-78.91157	-80.61377	1.7022	0.0159294	0.0444552	0.492256	0.507744
3028	-78.8805	-80.01343	1.132936	0.0159294	0.0487021	0.246651	0.753349
3029	-78.65211	-78.86054	0.2084269	0.0109661	0.0605625	0.333834	0.666166
3030	-79.6182	-80.26239	0.6441891	0.00771522	0.0605625	0.805693	0.194307
3031	-79.15156	-79.6481	0.4965383	0.00881674	0.0605625	0.408612	0.591388
3032	-78.59042	-78.40615	-0.18427	0.0138958	0.0605625	0.516104	0.483896
3033	-78.54234	-79.54604	1.003698	0.0138958	0.0516999	0.253007	0.746993
3034	-78.44822	-79.7536	1.305387	0.0116451	0.0516999	0.530608	0.469392
3035	-78.67876	-80.24071	1.561951	0.00973104	0.0516999	0.905155	0.0948454
3036	-78.78365	-80.3456	1.561951	0.00973104	0.0516999	0.283964	0.716036
3037	-78.39204	-79.60252	1.210482	0.0123531	0.0516999	0.693395	0.306605
3038	-78.36077	-79.24997	0.8892039	0.0123531	0.0540967	0.990195	0.00980536
3039	-79.7866	-84.85375	5.067145	0.0123531	0.022928	0.761895	0.238105
3040	-80.41349	-86.21724	5.803752	0.0103987	0.0193871	0.796642	0.203358
3041	-80.1739	-85.36046	5.186562	0.0086655	0.0257247	0.839557	0.160443
3042	-80.64775	-85.83431	5.186562	0.0086655	0.0257247	0.343659	0.656341
3043	-80.58703	-79.7236	-0.8634293	0.00693772	0.0725873	0.343659	0.656341
3044	-79.51241	-81.39997	1.887562	0.0077922	0.0512096	0.262947	0.737053
3045	-79.43867	-81.36868	1.930014	0.0077922	0.0508929	0.784892	0.215108
3046	-82.53477	-87.84313	5.308363	0.0164863	0.0169952	0.0746409	0.925359
3047	-80.95592	-86.72075	5.764822	0.013081	0.0169952	0.51374	0.48626
3048	-79.81127	-83.96751	4.156237	0.013081	0.0289958	0.0899688	0.910031
3049	-81.74532	-76.93133	-4.81399	0.00909198	0.0999054	0.564185	0.435815
3050	-80.28263	-77.66218	-2.620445	0.00909198	0.0835409	0.206156	0.793844
3051	-79.66667	-76.72641	-2.940266	0.0162362	0.0787826	0.182315	0.817685
3052	-79.26634	-77.5667	-1.699645	0.0108907	0.0748727	0.608973	0.391027
3053	-79.3575	-78.36566	-0.9918365	0.00946486	0.0710181	0.428386	0.571614
3054	-78.76004	-80.98358	2.223538	0.0147698	0.0417255	0.574337	0.425663
3055	-79.47135	-77.4646	-2.006745	0.0172788	0.0707757	0.231211	0.768789
3056	-79.94519	-83.60823	3.663042	0.0172788	0.0284774	0.920403	0.0795972
3057	-78.73776	-81.35938	2.621619	0.0141999	0.0393256	0.665882	0.334118
3058	-79.61993	-84.16598	4.546047	0.0126376	0.026531	0.511103	0.488897
3059	-80.5832	-85.72736	5.144157	0.00817554	0.026531	0.540692	0.459308
3060	-80.62355	-85.70529	5.081742	0.0150838	0.0200884	0.585689	0.414311
3061	-81.3729	-86.03618	4.66328	0.0182057	0.0200884	0.725617	0.274383
3062	-78.67572	-80.49189	1.816168	0.0150398	0.0444946	0.725617	0.274383
3063	-79.88977	-82.76301	2.87324	0.00715367	0.0444946	0.817286	0.182714
3064	-80.71403	-81.92463	1.2106	0.00605888	0.0579932	0.15357	0.84643
3065	-79.13157	-79.99188	0.8603092	0.00867216	0.0579932	0.603171	0.396829
3066	-81.47124	-77.30161	-4.169625	0.00867216	0.0955181	0.586982	0.413018
3067	-79.1535	-80.04868	0.8951817	0.00867216	0.0577331	0.287856	0.712144
3068	-79.47339	-78.97192	-0.5014677	0.00867216	0.0681525	0.710906	0.289094
3069	-78.92262	-78.11369	-0.8089282	0.0109659	0.0681525	0.1717	0.8283
3070	-78.7903	-77.69408	-1.096223	0.0131092	0.0681525	0.679843	0.320157
3071	-78.43732	-79.00077	0.5634539	0.0131092	0.0557708	0.672621	0.327379
3072	-78.45043	-79.14211	0.6916778	0.0121526	0.0557708	0.534429	0.465571
3073	-79.35959	-83.47517	4.115582	0.0121526	0.0302274	0.401116	0.598884
3074	-78.57801	-80.04666	1.468645	0.0131406	0.0489864	0.00109396	0.998906
3075	-78.33399	-79.87372	1.539732	0.0126103	0.0489864	0.994246	0.00575395
3076	-82.21194	-75.4324	-6.77954	0.0128385	0.110823	0.597867	0.402133
3077	-79.6795	-80.06751	0.3880156	0.0191852	0.0510037	0.403117	0.596883
3078	-78.76058	-80.43002	1.669441	0.00962534	0.0510037	0.574148	0.425852
3079	-79.16692	-78.53491	-0.6320063	0.00962534	0.0681732	0.668086	0.331914
3080	-78.82674	-77.61695	-1.209788	0.0139358	0.0681732	0.76522	0.23478
3081	-78.90132	-77.46515	-1.43617	0.0139358	0.069862	0.766599	0.233401
3082	-78.63837	-81.09912	2.460756	0.0139358	0.0407898	0.702295	0.297705
3083	-78.5854	-78.78241	0.1970071	0.0110912	0.0605226	0.896097	0.103903
3084	-78.64312	-78.84012	0.1970071	0.0110912	0.0605226	0.257178	0.742822
3085	-78.78586	-79.09187	0.3060165	0.0102779	0.0605226	0.0333972	0.966603
3086	-78.69336	-78.42268	-0.270677	0.0145803	0.0605226	0.179879	0.820121
3087	-78.53133	-79.27534	0.7440097	0.0145803	0.0529527	0.726107	0.273893
3088	-79.56224	-81.23234	1.6701	0.00767134	0.0529527	0.322479	0.677521
3089	-80.0066	-84.35781	4.351209	0.0133134	0.0273088	0.112103	0.887897
3090	-79.7883	-84.02553	4.237232	0.0133134	0.0281591	0.203133	0.796867
3091	-79.85974	-84.09697	4.237232	0.0133134	0.0281591	0.142854	0.857146
3092	-79.88182	-83.85069	3.968866	0.0153155	0.0281591	0.372299	0.627701
3093	-79.19594	-80.35948	1.163545	0.0173173	0.0470859	0.41342	0.58658
3094	-79.24512	-77.01366	-2.23146	0.0131045	0.0766264	0.123746	0.876254
3095	-79.49264	-76.70552	-2.787129	0.0131045	0.0807719	0.8561	0.1439
3096	-78.62672	-78.27174	-0.3549762	0.0131045	0.0626273	0.206281	0.793719
3097	-80.05733	-80.71829	0.6609615	0.00700751	0.0611451	0.879844	0.120156
3098	-79.94738	-80.58316	0.6357785	0.00719539	0.0611451	0.306498	0.693502
3099	-78.98988	-81.54297	2.553085	0.0153288	0.038708	0.546709	0.453291
3100	-79.80607	-82.38734	2.581276	0.0072083	0.0466181	0.84631	0.15369
3101	-80.02911	-80.86283	0.8337239	0.0202456	0.0466181	0.883824	0.116176
3102	-80.05291	-80.88664	0.8337239	0.0202456	0.0466181	0.776173	0.223827
3103	-80.1595	-80.99322	0.8337239	0.0202456	0.0466181	0.324471	0.675529
3104	-80.20433	-81.03805	0.8337239	0.0202456	0.0466181	0.148407	0.851593
3105	-78.84957	-80.29164	1.442062	0.0157072	0.0466181	0.360309	0.639691
3106	-79.1998	-80.42624	1.226436	0.0173158	0.0466181	0.439258	0.560742
3107	-78.84169	-79.4967	0.655011	0.0158952	0.0523017	0.193686	0.806314
3108	-78.54062	-78.95603	0.4154103	0.0134271	0.0565573	0.109434	0.890566
3109	-78.51644	-78.93185	0.4154103	0.0134271	0.0565573	0.281492	0.718508
3110	-78.72245	-78.85594	0.1334932	0.0155303	0.0565573	0.589391	0.410609
3111	-78.92581	-78.97153	0.04572696	0.0161851	0.0565573	0.00607368	0.993926
3112	-78.84772	-79.98624	1.138519	0.0156012	0.0489886	0.0998266	0.900173
3113	-78.78008	-81.38864	2.60857	0.0113306	0.0422922	0.109661	0.890339
3114	-80.67564	-77.46777	-3.20787	0.00901535	0.0879999	0.998689	0.00131089
3115	-80.49488	-81.20753	0.7126494	0.0064162	0.0613508	0.703261	0.296739
3116	-80.49372	-81.20637	0.7126494	0.0064162	0.0613508	0.590149	0.409851
3117	-80.49211	-81.20476	0.7126494	0.0064162	0.0613508	0.433442	0.566558
3118	-82.8314	-78.80199	-4.029405	0.0064162	0.0967279	0.434971	0.565029
3119	-80.37946	-82.49825	2.118795	0.0064162	0.0508605	0.527737	0.472263
3120	-80.41106	-81.73879	1.327726	0.0064162	0.0567621	0.0381374	0.961863
3121	-80.39949	-81.67226	1.272766	0.0064162	0.0571721	0.793527	0.206473
3122	-79.73626	-78.36074	-1.375519	0.0190988	0.0642465	0.249419	0.750581
3123	-78.9245	-78.7673	-0.1572047	0.0100098	0.0642465	0.381506	0.618494
3124	-80.16997	-78.61293	-1.557039	0.020453	0.0642465	0.145123	0.854877
3125	-80.74973	-82.40003	1.650301	0.0208291	0.0399427	0.145123	0.854877
3126	-79.64897	-77.29596	-2.353007	0.0105963	0.0800414	0.471641	0.528359
3127	-78.89211	-80.26272	1.370615	0.0158365	0.0470219	0.263317	0.736683
3128	-78.76921	-80.13983	1.370615	0.0158365	0.0470219	0.744996	0.255004
3129	-78.89709	-80.0229	1.125806	0.0158365	0.0488482	0.0927334	0.907267
3130	-79.8672	-80.51101	0.6438124	0.0194323	0.0488482	0.0927334	0.907267
3131	-79.76477	-80.39355	0.6287845	0.0195444	0.0488482	0.746304	0.253696
3132	-80.65254	-76.66416	-3.988376	0.0195444	0.0832937	0.678839	0.321161
3133	-79.73145	-76.79195	-2.939501	0.0117195	0.0832937	0.64016	0.35984
3134	-79.68438	-76.6145	-3.069881	0.0126921	0.0832937	0.0480343	0.951966
3135	-80.00369	-77.29232	-2.711373	0.0100176	0.0832937	0.592625	0.407375
3136	-78.46807	-81.06856	2.600482	0.0124681	0.0412151	0.915021	0.084979
3137	-79.5001	-83.0032	3.503096	0.00805648	0.0388929	0.941173	0.0588271
3138	-79.71501	-83.79093	4.075919	0.00805648	0.0346195	0.927129	0.0728714
3139	-79.80838	-83.8843	4.075919	0.00805648	0.0346195	0.73679	0.26321
3140	-81.76297	-77.6363	-4.126665	0.00805648	0.0958133	0.48655	0.51345
3141	-79.13531	-82.06032	2.925013	0.0156174	0.0356447	0.701519	0.298481
3142	-79.49681	-83.28793	3.791116	0.0156174	0.0291833	0.846612	0.153388
3143	-79.99911	-76.26598	-3.733127	0.0156174	0.0853165	0.0332689	0.966731
3144	-82.27492	-75.55062	-6.724292	0.0122371	0.111012	0.355187	0.644813
3145	-79.19343	-78.30748	-0.8859546	0.0174649	0.0622282	0.920695	0.0793046
3146	-79.01195	-78.25893	-0.7530294	0.0163042	0.0623972	0.134168	0.865832
3147	-78.93551	-78.18248	-0.7530294	0.0163042	0.0623972	0.987468	0.0125325
3148	-79.06991	-77.78197	-1.287937	0.0163042	0.0663878	0.84916	0.15084
3149	-79.15505	-80.86326	1.70821	0.0163042	0.0440356	0.0403762	0.959624
3150	-78.69238	-81.07894	2.386559	0.0112435	0.0440356	0.181435	0.818565
3151	-80.03249	-81.44996	1.417468	0.0197068	0.042802	0.568813	0.431187
3152	-79.88241	-80.60816	0.725746	0.0197068	0.0479624	0.534334	0.465666
3153	-80.52397	-81.05622	0.5322516	0.0211504	0.0479624	0.0454423	0.954558
3154	-81.15765	-81.45942	0.301775	0.0228698	0.0479624	0.356866	0.643134
3155	-78.36371	-80.10772	1.744012	0.0121102	0.0479624	0.894759	0.105241
3156	-78.71063	-79.99315	1.282524	0.0155531	0.0479624	0.704826	0.295174
3157	-80.18671	-80.78232	0.5956099	0.0206777	0.0479624	0.75762	0.24238
3158	-78.87061	-80.03192	1.16131	0.0164574	0.0479624	0.828869	0.171131
