Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]
20342	-84.37516	-87.01907	2.643911	0.01681738	0.0168174	0.0168174
20343	-84.37516	-87.01907	2.643911	0.01681738	0.0168174	0.0168174
20344	-84.37516	-87.01907	2.643911	0.01681738	0.0168174	0.0168174
20345	-84.37104	-86.95234	2.581301	0.01728447	0.0172845	0.0172845
20346	-85.55057	-87.10885	1.558284	0.02491649	0.0249165	0.0249165
20347	-85.55057	-87.10885	1.558284	0.02491649	0.0249165	0.0249165
20348	-85.32801	-88.61438	3.28637	0.01202444	0.0120244	0.0120244
20349	-84.3735	-86.92263	2.549135	0.01752444	0.0175244	0.0175244
20350	-84.3735	-86.92263	2.549135	0.01752444	0.0175244	0.0175244
20351	-84.39074	-86.86457	2.473829	0.01808624	0.0180862	0.0180862
20352	-84.64005	-87.62457	2.984519	0.01427634	0.0142763	0.0142763
20353	-84.40711	-87.14942	2.742303	0.01608335	0.0160833	0.0160833
20354	-84.52251	-87.41435	2.891838	0.01496777	0.0149678	0.0149678
20355	-84.43295	-87.22032	2.787367	0.01574715	0.0157472	0.0157472
20356	-84.499	-87.36778	2.868777	0.01513982	0.0151398	0.0151398
20357	-84.499	-87.36778	2.868777	0.01513982	0.0151398	0.0151398
20358	-84.499	-87.36778	2.868777	0.01513982	0.0151398	0.0151398
20359	-84.87645	-87.99228	3.115828	0.01329673	0.0132967	0.0132967
20360	-84.76106	-87.81879	3.057734	0.01373014	0.0137301	0.0137301
20361	-84.63601	-87.61778	2.981774	0.01429682	0.0142968	0.0142968
20362	-84.42956	-86.8161	2.386537	0.01873747	0.0187375	0.0187375
20363	-84.42956	-86.8161	2.386537	0.01873747	0.0187375	0.0187375
20364	-84.37645	-86.9061	2.529651	0.01766979	0.0176698	0.0176698
20365	-84.37099	-86.97017	2.599176	0.01715112	0.0171511	0.0171511
20366	-84.37099	-86.97017	2.599176	0.01715112	0.0171511	0.0171511
20367	-84.37099	-86.97017	2.599176	0.01715112	0.0171511	0.0171511
20368	-84.41996	-86.82454	2.404574	0.01860291	0.0186029	0.0186029
20369	-85.33686	-87.00675	1.669898	0.02408382	0.0240838	0.0240838
20370	-84.41436	-87.17066	2.756306	0.01597888	0.0159789	0.0159789
20371	-84.40804	-86.8375	2.429461	0.01841724	0.0184172	0.0184172
20372	-84.63022	-86.77472	2.144501	0.02054313	0.0205431	0.0205431
20373	-84.63022	-86.77472	2.144501	0.02054313	0.0205431	0.0205431
20374	-84.63022	-86.77472	2.144501	0.02054313	0.0205431	0.0205431
20375	-84.50616	-87.38219	2.876033	0.01508568	0.0150857	0.0150857
20376	-84.50616	-87.38219	2.876033	0.01508568	0.0150857	0.0150857
20377	-84.3747	-87.01576	2.641054	0.0168387	0.0168387	0.0168387
20378	-84.37571	-86.90959	2.533877	0.01763827	0.0176383	0.0176383
20379	-84.40016	-86.84823	2.448075	0.01827838	0.0182784	0.0182784
20380	-84.41462	-86.82995	2.415337	0.01852261	0.0185226	0.0185226
20381	-84.83445	-86.81385	1.9794	0.02177484	0.0217748	0.0217748
20382	-86.30812	-87.51813	1.210013	0.0275147	0.0275147	0.0275147
20383	-84.70326	-87.72799	3.024729	0.01397636	0.0139764	0.0139764
20384	-84.91332	-86.83753	1.924212	0.02218656	0.0221866	0.0221866
20385	-84.99664	-88.16496	3.168319	0.01290514	0.0129051	0.0129051
20386	-84.70594	-87.73227	3.02633	0.01396442	0.0139644	0.0139644
20387	-84.70594	-87.73227	3.02633	0.01396442	0.0139644	0.0139644
20388	-84.70594	-87.73227	3.02633	0.01396442	0.0139644	0.0139644
20389	-84.70594	-87.73227	3.02633	0.01396442	0.0139644	0.0139644
20390	-84.81975	-87.90815	3.088402	0.01350134	0.0135013	0.0135013
20391	-85.26623	-88.53284	3.266606	0.01217188	0.0121719	0.0121719
20392	-84.4123	-86.83249	2.42019	0.01848641	0.0184864	0.0184864
20393	-84.73083	-86.78902	2.058182	0.0211871	0.0211871	0.0211871
20394	-84.41807	-87.18108	2.763007	0.01592889	0.0159289	0.0159289
20395	-84.41807	-87.18108	2.763007	0.01592889	0.0159289	0.0159289
20396	-84.3975	-86.85238	2.454883	0.01822759	0.0182276	0.0182276
20397	-84.3975	-86.85238	2.454883	0.01822759	0.0182276	0.0182276
20398	-84.3975	-86.85238	2.454883	0.01822759	0.0182276	0.0182276
20399	-84.3975	-86.85238	2.454883	0.01822759	0.0182276	0.0182276
20400	-84.3975	-86.85238	2.454883	0.01822759	0.0182276	0.0182276
20401	-84.3975	-86.85238	2.454883	0.01822759	0.0182276	0.0182276
20402	-85.35025	-87.0129	1.662653	0.02413787	0.0241379	0.0241379
20403	-87.02282	-87.94407	0.9212557	0.02966892	0.0296689	0.0296689
20404	-86.55253	-87.66056	1.108033	0.02827551	0.0282755	0.0282755
20405	-86.55253	-87.66056	1.108033	0.02827551	0.0282755	0.0282755
20406	-84.5712	-87.50513	2.933934	0.01465372	0.0146537	0.0146537
20407	-85.38069	-87.02701	1.646323	0.0242597	0.0242597	0.0242597
20408	-85.38069	-87.02701	1.646323	0.0242597	0.0242597	0.0242597
20409	-84.42739	-87.20608	2.778682	0.01581195	0.015812	0.015812
20410	-84.42739	-87.20608	2.778682	0.01581195	0.015812	0.015812
20411	-84.6499	-86.77652	2.126625	0.02067649	0.0206765	0.0206765
20412	-84.84677	-87.94849	3.101719	0.01340199	0.013402	0.013402
20413	-85.32783	-87.00263	1.674803	0.02404722	0.0240472	0.0240472
20414	-84.52402	-87.41726	2.893246	0.01495727	0.0149573	0.0149573
20415	-84.57473	-87.51148	2.936751	0.0146327	0.0146327	0.0146327
20416	-84.57473	-87.51148	2.936751	0.0146327	0.0146327	0.0146327
20417	-85.84252	-87.25945	1.41693	0.02597104	0.025971	0.025971
20418	-84.43017	-86.81562	2.385444	0.01874562	0.0187456	0.0187456
20419	-84.42133	-86.82324	2.401912	0.01862277	0.0186228	0.0186228
20420	-84.82802	-87.92055	3.092529	0.01347055	0.0134706	0.0134706
20421	-84.82802	-87.92055	3.092529	0.01347055	0.0134706	0.0134706
20422	-85.87766	-87.27827	1.40061	0.02609279	0.0260928	0.0260928
20423	-84.37513	-86.91265	2.537521	0.01761109	0.0176111	0.0176111
20424	-84.41344	-87.16806	2.754613	0.01599151	0.0159915	0.0159915
20425	-84.5372	-87.44246	2.905254	0.01486768	0.0148677	0.0148677
20426	-84.99879	-86.86673	1.86794	0.02260637	0.0226064	0.0226064
20427	-85.16593	-86.93189	1.765962	0.02336715	0.0233672	0.0233672
20428	-84.62641	-86.77444	2.148028	0.02051682	0.0205168	0.0205168
20429	-84.62641	-86.77444	2.148028	0.02051682	0.0205168	0.0205168
20430	-84.62641	-86.77444	2.148028	0.02051682	0.0205168	0.0205168
20431	-84.40086	-86.8472	2.44634	0.01829132	0.0182913	0.0182913
20432	-84.40086	-86.8472	2.44634	0.01829132	0.0182913	0.0182913
20433	-85.34625	-87.01106	1.66481	0.02412178	0.0241218	0.0241218
20434	-85.15442	-88.3829	3.228481	0.01245631	0.0124563	0.0124563
20435	-85.15442	-88.3829	3.228481	0.01245631	0.0124563	0.0124563
20436	-84.43552	-86.81156	2.376037	0.0188158	0.0188158	0.0188158
20437	-84.96043	-86.85322	1.89279	0.02242097	0.022421	0.022421
20438	-84.41055	-86.83449	2.423943	0.01845841	0.0184584	0.0184584
20439	-84.41055	-86.83449	2.423943	0.01845841	0.0184584	0.0184584
20440	-86.47011	-87.6121	1.141997	0.02802213	0.0280221	0.0280221
20441	-84.3751	-86.91277	2.537667	0.01760999	0.01761	0.01761
20442	-85.00955	-86.87063	1.861076	0.02265757	0.0226576	0.0226576
20443	-85.00955	-86.87063	1.861076	0.02265757	0.0226576	0.0226576
20444	-84.61144	-86.77355	2.162109	0.02041178	0.0204118	0.0204118
20445	-84.61144	-86.77355	2.162109	0.02041178	0.0204118	0.0204118
20446	-84.59359	-87.54492	2.951339	0.01452387	0.0145239	0.0145239
20447	-84.4104	-87.15922	2.748825	0.01603469	0.0160347	0.0160347
20448	-86.87971	-87.85665	0.976939	0.02925351	0.0292535	0.0292535
20449	-84.45131	-87.26474	2.813431	0.01555271	0.0155527	0.0155527
20450	-86.93542	-90.56946	3.63404	0.009430711	0.00943071	0.00943071
20451	-86.93913	-90.57376	3.634627	0.009426338	0.00942634	0.00942634
20452	-86.93913	-90.57376	3.634627	0.009426338	0.00942634	0.00942634
20453	-87.25539	-90.93775	3.682358	0.009070248	0.00907025	0.00907025
20454	-84.95763	-86.85226	1.894629	0.02240725	0.0224073	0.0224073
20455	-87.34934	-88.14673	0.7973925	0.03059298	0.030593	0.030593
20456	-84.74346	-86.79158	2.048121	0.02126216	0.0212622	0.0212622
20457	-84.65543	-86.77713	2.121701	0.02071323	0.0207132	0.0207132
20458	-84.67162	-86.77913	2.107512	0.02081909	0.0208191	0.0208191
20459	-84.94482	-86.84791	1.903088	0.02234415	0.0223441	0.0223441
20460	-84.94482	-86.84791	1.903088	0.02234415	0.0223441	0.0223441
20461	-84.94482	-86.84791	1.903088	0.02234415	0.0223441	0.0223441
20462	-84.44724	-87.25519	2.807956	0.01559356	0.0155936	0.0155936
20463	-84.37092	-86.96649	2.595573	0.017178	0.017178	0.017178
20464	-84.37092	-86.96649	2.595573	0.017178	0.017178	0.017178
20465	-84.60544	-87.56559	2.960152	0.01445813	0.0144581	0.0144581
20466	-84.60544	-87.56559	2.960152	0.01445813	0.0144581	0.0144581
20467	-85.87718	-87.27801	1.400835	0.02609111	0.0260911	0.0260911
20468	-84.44728	-87.2553	2.808017	0.0155931	0.0155931	0.0155931
20469	-84.43894	-86.80916	2.370216	0.01885923	0.0188592	0.0188592
20470	-84.93666	-88.07963	3.142975	0.01309421	0.0130942	0.0130942
20471	-85.75862	-87.21507	1.456456	0.02567616	0.0256762	0.0256762
20472	-84.86366	-87.97347	3.109809	0.01334164	0.0133416	0.0133416
20473	-84.88595	-86.82892	1.94297	0.02204662	0.0220466	0.0220466
20474	-87.13611	-88.01391	0.8778033	0.02999309	0.0299931	0.0299931
20475	-84.67645	-86.77979	2.10334	0.02085021	0.0208502	0.0208502
20476	-84.67645	-86.77979	2.10334	0.02085021	0.0208502	0.0208502
20477	-84.72024	-87.75499	3.034752	0.01390159	0.0139016	0.0139016
20478	-84.72024	-87.75499	3.034752	0.01390159	0.0139016	0.0139016
20479	-85.76527	-89.17201	3.406735	0.01112648	0.0111265	0.0111265
20480	-84.58368	-87.52744	2.943763	0.01458039	0.0145804	0.0145804
20481	-84.40949	-87.15653	2.747046	0.01604797	0.016048	0.016048
20482	-84.76534	-86.79635	2.031011	0.02138981	0.0213898	0.0213898
20483	-84.76534	-86.79635	2.031011	0.02138981	0.0213898	0.0213898
20484	-84.76534	-86.79635	2.031011	0.02138981	0.0213898	0.0213898
20485	-84.41949	-87.18499	2.765494	0.01591033	0.0159103	0.0159103
20486	-84.37203	-86.93551	2.563479	0.01741743	0.0174174	0.0174174
20487	-84.95101	-88.10019	3.149184	0.01304789	0.0130479	0.0130479
20488	-86.26858	-89.78532	3.516743	0.01030579	0.0103058	0.0103058
20489	-86.26858	-89.78532	3.516743	0.01030579	0.0103058	0.0103058
20490	-84.69805	-87.71965	3.021594	0.01399975	0.0139997	0.0139997
20491	-84.69805	-87.71965	3.021594	0.01399975	0.0139997	0.0139997
20492	-84.46832	-86.79319	2.324874	0.01919749	0.0191975	0.0191975
20493	-84.38554	-86.87616	2.490616	0.01796101	0.017961	0.017961
20494	-84.4816	-86.78808	2.306484	0.01933469	0.0193347	0.0193347
20495	-84.4816	-86.78808	2.306484	0.01933469	0.0193347	0.0193347
20496	-84.4816	-86.78808	2.306484	0.01933469	0.0193347	0.0193347
20497	-85.45522	-87.0623	1.607078	0.02455248	0.0245525	0.0245525
20498	-84.37533	-87.02027	2.644943	0.01680969	0.0168097	0.0168097
20499	-84.37533	-87.02027	2.644943	0.01680969	0.0168097	0.0168097
20500	-84.37615	-86.90749	2.531342	0.01765718	0.0176572	0.0176572
20501	-84.69637	-86.7828	2.086436	0.02097631	0.0209763	0.0209763
20502	-84.41278	-87.16616	2.753374	0.01600076	0.0160008	0.0160008
20503	-84.40321	-86.84383	2.44062	0.01833399	0.018334	0.018334
20504	-84.40321	-86.84383	2.44062	0.01833399	0.018334	0.018334
20505	-84.40321	-86.84383	2.44062	0.01833399	0.018334	0.018334
20506	-84.66837	-86.7787	2.110329	0.02079807	0.0207981	0.0207981
20507	-84.48937	-86.78556	2.296187	0.01941151	0.0194115	0.0194115
20508	-84.50484	-86.78139	2.276551	0.019558	0.019558	0.019558
20509	-84.53038	-86.77663	2.246252	0.01978404	0.019784	0.019784
20510	-84.53038	-86.77663	2.246252	0.01978404	0.019784	0.019784
20511	-84.3755	-87.02146	2.64596	0.01680209	0.0168021	0.0168021
20512	-84.44828	-86.80324	2.35496	0.01897305	0.018973	0.018973
20513	-84.44828	-86.80324	2.35496	0.01897305	0.018973	0.018973
20514	-84.89472	-86.83164	1.936917	0.02209177	0.0220918	0.0220918
20515	-84.43429	-87.2237	2.789406	0.01573194	0.0157319	0.0157319
20516	-84.43429	-87.2237	2.789406	0.01573194	0.0157319	0.0157319
20517	-84.54534	-86.77485	2.22951	0.01990894	0.0199089	0.0199089
20518	-84.42	-87.18639	2.766385	0.01590369	0.0159037	0.0159037
20519	-84.46348	-86.79534	2.331857	0.0191454	0.0191454	0.0191454
20520	-84.98698	-86.86251	1.875521	0.0225498	0.0225498	0.0225498
20521	-84.70493	-87.73065	3.025724	0.01396894	0.0139689	0.0139689
20522	-84.95411	-88.10462	3.150511	0.01303799	0.013038	0.013038
20523	-85.28939	-86.98527	1.695885	0.02388995	0.0238899	0.0238899
20524	-84.39903	-87.12383	2.724799	0.01621394	0.0162139	0.0162139
20525	-85.24039	-86.96363	1.723243	0.02368585	0.0236858	0.0236858
20526	-84.9663	-86.85525	1.888945	0.02244966	0.0224497	0.0224497
20527	-85.34761	-87.01169	1.66408	0.02412722	0.0241272	0.0241272
20528	-85.79035	-87.23177	1.441411	0.0257884	0.0257884	0.0257884
20529	-85.79035	-87.23177	1.441411	0.0257884	0.0257884	0.0257884
20530	-85.79035	-87.23177	1.441411	0.0257884	0.0257884	0.0257884
20531	-84.39529	-87.11107	2.715787	0.01628117	0.0162812	0.0162812
20532	-84.89078	-88.01324	3.122459	0.01324726	0.0132473	0.0132473
20533	-84.50426	-87.37838	2.874124	0.01509992	0.0150999	0.0150999
20534	-84.42247	-86.82218	2.399715	0.01863916	0.0186392	0.0186392
20535	-85.61906	-88.98877	3.369715	0.01140266	0.0114027	0.0114027
20536	-85.61906	-88.98877	3.369715	0.01140266	0.0114027	0.0114027
20537	-85.61906	-88.98877	3.369715	0.01140266	0.0114027	0.0114027
20538	-86.05111	-89.52318	3.472067	0.01063908	0.0106391	0.0106391
20539	-84.52393	-86.77762	2.253689	0.01972856	0.0197286	0.0197286
20540	-84.93945	-86.8461	1.906657	0.02231752	0.0223175	0.0223175
20541	-84.45851	-87.28128	2.822768	0.01548305	0.0154831	0.0154831
20542	-84.37739	-87.03353	2.656145	0.01672612	0.0167261	0.0167261
20543	-85.50881	-87.08828	1.579473	0.02475842	0.0247584	0.0247584
20544	-84.42031	-87.18722	2.766909	0.01589978	0.0158998	0.0158998
20545	-85.94624	-89.3953	3.449061	0.01081072	0.0108107	0.0108107
20546	-85.94624	-89.3953	3.449061	0.01081072	0.0108107	0.0108107
20547	-84.50305	-86.78182	2.278769	0.01954145	0.0195415	0.0195415
20548	-84.50305	-86.78182	2.278769	0.01954145	0.0195415	0.0195415
20549	-84.68548	-86.7811	2.095623	0.02090778	0.0209078	0.0209078
20550	-84.68548	-86.7811	2.095623	0.02090778	0.0209078	0.0209078
20551	-85.64137	-89.01692	3.375547	0.01135915	0.0113591	0.0113591
20552	-84.58662	-87.53266	2.946038	0.01456342	0.0145634	0.0145634
20553	-84.38589	-87.07524	2.689347	0.01647841	0.0164784	0.0164784
20554	-84.66135	-87.65998	2.99863	0.01417107	0.0141711	0.0141711
20555	-85.38676	-87.02985	1.643083	0.02428387	0.0242839	0.0242839
20556	-84.39095	-86.86415	2.473202	0.01809092	0.0180909	0.0180909
20557	-84.39095	-86.86415	2.473202	0.01809092	0.0180909	0.0180909
20558	-84.38996	-86.86615	2.476182	0.01806869	0.0180687	0.0180687
20559	-86.00743	-87.34886	1.341429	0.0265343	0.0265343	0.0265343
20560	-84.3973	-87.11803	2.720723	0.01624434	0.0162443	0.0162443
20561	-84.3973	-87.11803	2.720723	0.01624434	0.0162443	0.0162443
20562	-84.51857	-87.40669	2.888121	0.0149955	0.0149955	0.0149955
20563	-84.49821	-87.36618	2.867966	0.01514586	0.0151459	0.0151459
20564	-84.49821	-87.36618	2.867966	0.01514586	0.0151459	0.0151459
20565	-84.38766	-87.08255	2.694882	0.01643712	0.0164371	0.0164371
20566	-84.59465	-86.77302	2.178371	0.02029045	0.0202905	0.0202905
20567	-84.9602	-86.85314	1.892944	0.02241983	0.0224198	0.0224198
20568	-84.40108	-87.13055	2.729466	0.01617911	0.0161791	0.0161791
20569	-84.40108	-87.13055	2.729466	0.01617911	0.0161791	0.0161791
20570	-84.41414	-87.17003	2.755897	0.01598193	0.0159819	0.0159819
20571	-84.38562	-87.0741	2.688475	0.01648492	0.0164849	0.0164849
20572	-84.38562	-87.0741	2.688475	0.01648492	0.0164849	0.0164849
20573	-84.71906	-86.78676	2.0677	0.02111609	0.0211161	0.0211161
20574	-84.71906	-86.78676	2.0677	0.02111609	0.0211161	0.0211161
20575	-84.71906	-86.78676	2.0677	0.02111609	0.0211161	0.0211161
20576	-84.71906	-86.78676	2.0677	0.02111609	0.0211161	0.0211161
20577	-85.03026	-86.87826	1.847996	0.02275515	0.0227551	0.0227551
20578	-84.87966	-86.827	1.947336	0.02201404	0.022014	0.022014
20579	-86.29707	-89.81939	3.522322	0.01026416	0.0102642	0.0102642
20580	-84.61436	-87.58098	2.966621	0.01440986	0.0144099	0.0144099
20581	-84.37819	-87.03816	2.659973	0.01669755	0.0166976	0.0166976
20582	-84.37418	-87.01167	2.637497	0.01686523	0.0168652	0.0168652
20583	-84.48053	-87.32949	2.848961	0.01528765	0.0152876	0.0152876
20584	-85.95871	-89.41056	3.45185	0.01078991	0.0107899	0.0107899
20585	-84.74367	-87.79179	3.048123	0.01380183	0.0138018	0.0138018
20586	-84.38472	-87.0702	2.685483	0.01650724	0.0165072	0.0165072
20587	-84.38472	-87.0702	2.685483	0.01650724	0.0165072	0.0165072
20588	-84.39414	-86.85811	2.463976	0.01815975	0.0181598	0.0181598
20589	-84.4763	-86.79	2.313695	0.01928089	0.0192809	0.0192809
20590	-84.96435	-86.85457	1.890221	0.02244014	0.0224401	0.0224401
20591	-85.24332	-86.96491	1.721592	0.02369816	0.0236982	0.0236982
20592	-84.38355	-86.88138	2.49783	0.01790719	0.0179072	0.0179072
20593	-86.94281	-90.57801	3.635206	0.009422014	0.00942201	0.00942201
20594	-89.67367	-93.62568	3.952012	0.007058542	0.00705854	0.00705854
20595	-84.43008	-87.21302	2.782935	0.01578022	0.0157802	0.0157802
20596	-85.32318	-87.00051	1.677336	0.02402833	0.0240283	0.0240283
20597	-85.1085	-88.32032	3.211821	0.0125806	0.0125806	0.0125806
20598	-84.44091	-86.80784	2.36693	0.01888374	0.0188837	0.0188837
20599	-84.44091	-86.80784	2.36693	0.01888374	0.0188837	0.0188837
20600	-84.5045	-87.37887	2.874371	0.01509808	0.0150981	0.0150981
20601	-84.43031	-86.81551	2.385197	0.01874747	0.0187475	0.0187475
20602	-84.43031	-86.81551	2.385197	0.01874747	0.0187475	0.0187475
20603	-84.41129	-87.16183	2.750543	0.01602187	0.0160219	0.0160219
20604	-86.51121	-87.63622	1.125006	0.02814888	0.0281489	0.0281489
20605	-87.20336	-88.05562	0.8522526	0.03018371	0.0301837	0.0301837
20606	-84.89299	-86.8311	1.938106	0.02208291	0.0220829	0.0220829
20607	-85.32253	-87.00022	1.67769	0.02402569	0.0240257	0.0240257
20608	-84.7882	-87.86043	3.072234	0.01362196	0.013622	0.013622
20609	-84.7882	-87.86043	3.072234	0.01362196	0.013622	0.013622
20610	-84.40567	-86.84052	2.434847	0.01837706	0.0183771	0.0183771
20611	-84.60588	-86.77332	2.167439	0.02037201	0.020372	0.020372
20612	-84.52137	-87.41214	2.89077	0.01497574	0.0149757	0.0149757
20613	-84.52137	-87.41214	2.89077	0.01497574	0.0149757	0.0149757
20614	-84.47828	-86.78926	2.31098	0.01930115	0.0193012	0.0193012
20615	-84.47828	-86.78926	2.31098	0.01930115	0.0193012	0.0193012
20616	-84.55768	-87.48056	2.922884	0.01473616	0.0147362	0.0147362
20617	-84.37145	-86.98169	2.610245	0.01706854	0.0170685	0.0170685
20618	-84.419	-87.18365	2.764644	0.01591667	0.0159167	0.0159167
20619	-84.43719	-87.23092	2.793726	0.01569972	0.0156997	0.0156997
20620	-84.49225	-86.7847	2.292447	0.01943941	0.0194394	0.0194394
20621	-84.57346	-86.77313	2.199669	0.02013156	0.0201316	0.0201316
20622	-84.41904	-87.18375	2.764712	0.01591617	0.0159162	0.0159162
20623	-84.86485	-87.97523	3.110375	0.01333742	0.0133374	0.0133374
20624	-84.86485	-87.97523	3.110375	0.01333742	0.0133374	0.0133374
20625	-85.00939	-86.87057	1.861178	0.02265681	0.0226568	0.0226568
20626	-84.794	-87.86925	3.075259	0.0135994	0.0135994	0.0135994
20627	-84.77462	-86.7985	2.023877	0.02144303	0.021443	0.021443
20628	-84.77462	-86.7985	2.023877	0.02144303	0.021443	0.021443
20629	-84.77462	-86.7985	2.023877	0.02144303	0.021443	0.021443
20630	-84.88179	-86.82765	1.945853	0.02202511	0.0220251	0.0220251
20631	-85.02989	-86.87812	1.848228	0.02275342	0.0227534	0.0227534
20632	-84.39661	-87.11565	2.719044	0.01625686	0.0162569	0.0162569
20633	-84.82067	-86.81009	1.98942	0.02170009	0.0217001	0.0217001
20634	-84.37483	-86.91428	2.539454	0.01759666	0.0175967	0.0175967
20635	-84.37483	-86.91428	2.539454	0.01759666	0.0175967	0.0175967
20636	-84.37483	-86.91428	2.539454	0.01759666	0.0175967	0.0175967
20637	-84.64168	-86.7757	2.13402	0.02062133	0.0206213	0.0206213
20638	-84.7416	-86.79119	2.049589	0.02125121	0.0212512	0.0212512
20639	-84.7416	-86.79119	2.049589	0.02125121	0.0212512	0.0212512
20640	-84.38068	-86.88991	2.509224	0.01782219	0.0178222	0.0178222
20641	-84.38068	-86.88991	2.509224	0.01782219	0.0178222	0.0178222
20642	-84.38068	-86.88991	2.509224	0.01782219	0.0178222	0.0178222
20643	-84.54016	-86.77539	2.235237	0.01986621	0.0198662	0.0198662
20644	-84.41546	-87.17378	2.758323	0.01596383	0.0159638	0.0159638
20645	-84.41546	-87.17378	2.758323	0.01596383	0.0159638	0.0159638
20646	-84.39186	-87.09877	2.706902	0.01634745	0.0163474	0.0163474
20647	-84.51632	-86.77896	2.262646	0.01966174	0.0196617	0.0196617
20648	-84.54726	-86.77467	2.227411	0.0199246	0.0199246	0.0199246
20649	-84.54726	-86.77467	2.227411	0.0199246	0.0199246	0.0199246
20650	-84.69292	-86.78225	2.089333	0.02095471	0.0209547	0.0209547
20651	-85.80594	-89.2225	3.416561	0.01105317	0.0110532	0.0110532
20652	-84.48328	-86.78751	2.304234	0.01935148	0.0193515	0.0193515
20653	-84.4354	-87.22646	2.791065	0.01571957	0.0157196	0.0157196
20654	-84.4354	-87.22646	2.791065	0.01571957	0.0157196	0.0157196
20655	-84.43429	-86.81246	2.378165	0.01879993	0.0187999	0.0187999
20656	-84.43429	-86.81246	2.378165	0.01879993	0.0187999	0.0187999
20657	-84.43429	-86.81246	2.378165	0.01879993	0.0187999	0.0187999
20658	-84.43429	-86.81246	2.378165	0.01879993	0.0187999	0.0187999
20659	-84.6917	-86.78206	2.090354	0.02094709	0.0209471	0.0209471
20660	-84.67258	-86.77926	2.106676	0.02082532	0.0208253	0.0208253
20661	-84.5521	-86.77425	2.222148	0.01996386	0.0199639	0.0199639
20662	-84.5521	-86.77425	2.222148	0.01996386	0.0199639	0.0199639
20663	-84.37485	-86.91418	2.53933	0.01759759	0.0175976	0.0175976
20664	-85.4084	-88.71929	3.310891	0.0118415	0.0118415	0.0118415
20665	-85.83936	-89.26385	3.424494	0.01099399	0.010994	0.010994
20666	-85.21266	-86.95164	1.738981	0.02356844	0.0235684	0.0235684
20667	-86.91988	-87.8811	0.9612148	0.02937081	0.0293708	0.0293708
20668	-84.4973	-87.36432	2.867021	0.01515292	0.0151529	0.0151529
20669	-84.62269	-86.77418	2.151496	0.02049095	0.020491	0.020491
20670	-85.0875	-88.29148	3.203985	0.01263905	0.0126391	0.0126391
20671	-84.37283	-86.92779	2.554965	0.01748095	0.0174809	0.0174809
20672	-84.66014	-87.65798	2.997841	0.01417695	0.014177	0.014177
20673	-84.39817	-87.12095	2.722784	0.01622897	0.016229	0.016229
20674	-84.39744	-86.85247	2.455026	0.01822652	0.0182265	0.0182265
20675	-85.01704	-88.19363	3.176591	0.01284343	0.0128434	0.0128434
20676	-84.52026	-87.40999	2.889724	0.01498354	0.0149835	0.0149835
20677	-84.60066	-86.77315	2.172494	0.0203343	0.0203343	0.0203343
20678	-84.7343	-86.78971	2.055403	0.02120783	0.0212078	0.0212078
20679	-84.57543	-87.51273	2.937302	0.01462859	0.0146286	0.0146286
20680	-84.61376	-87.57994	2.966188	0.0144131	0.0144131	0.0144131
20681	-84.61376	-87.57994	2.966188	0.0144131	0.0144131	0.0144131
20682	-84.61376	-87.57994	2.966188	0.0144131	0.0144131	0.0144131
20683	-84.68746	-87.70258	3.015125	0.01404801	0.014048	0.014048
20684	-84.78469	-87.85509	3.070394	0.01363569	0.0136357	0.0136357
20685	-84.78469	-87.85509	3.070394	0.01363569	0.0136357	0.0136357
20686	-84.51127	-86.77997	2.268703	0.01961655	0.0196165	0.0196165
20687	-84.5094	-86.78037	2.270963	0.01959969	0.0195997	0.0195997
20688	-84.37091	-86.96581	2.594895	0.01718305	0.0171831	0.0171831
20689	-84.40546	-86.84079	2.435336	0.01837341	0.0183734	0.0183734
20690	-84.48601	-86.78661	2.300599	0.0193786	0.0193786	0.0193786
20691	-84.88388	-86.82829	1.944404	0.02203592	0.0220359	0.0220359
20692	-86.00503	-87.34754	1.342511	0.02652623	0.0265262	0.0265262
20693	-86.00503	-87.34754	1.342511	0.02652623	0.0265262	0.0265262
20694	-84.81651	-87.90328	3.086775	0.01351348	0.0135135	0.0135135
20695	-84.3875	-86.87149	2.483989	0.01801045	0.0180105	0.0180105
20696	-84.93611	-88.07885	3.142737	0.01309599	0.013096	0.013096
20697	-84.53921	-86.7755	2.23629	0.01985836	0.0198584	0.0198584
20698	-84.39327	-86.85968	2.466404	0.01814164	0.0181416	0.0181416
20699	-84.56717	-87.49785	2.930685	0.01467796	0.014678	0.014678
20700	-84.39688	-86.85339	2.456514	0.01821542	0.0182154	0.0182154
20701	-84.39688	-86.85339	2.456514	0.01821542	0.0182154	0.0182154
20702	-85.37745	-88.67905	3.301601	0.01191081	0.0119108	0.0119108
20703	-86.4942	-90.05358	3.559388	0.009987645	0.00998764	0.00998764
20704	-84.51506	-87.39981	2.884757	0.0150206	0.0150206	0.0150206
20705	-84.88961	-88.01153	3.121921	0.01325128	0.0132513	0.0132513
20706	-84.39661	-87.11567	2.719054	0.01625679	0.0162568	0.0162568
20707	-84.41123	-87.16165	2.750423	0.01602277	0.0160228	0.0160228
20708	-84.41123	-87.16165	2.750423	0.01602277	0.0160228	0.0160228
20709	-84.54272	-86.77511	2.232391	0.01988745	0.0198874	0.0198874
20710	-85.84776	-89.27423	3.426469	0.01097926	0.0109793	0.0109793
